model,latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,buffer_soc_wh,motor_clipped,motor_state,active_motor,weather_scenario,motor_name,fc_name,rule_violation,v_cmd_mpc,v_cmd_corrected,driver_deviation,mpc_mode,driver_throttle_pct,driver_brake_pct,drive_phase,gas_glide_num,x_m,y_m,lap_distance_km,stop_label
Fuzzy,25.491341633436427,51.45199229851976,4724.241628635043,4.724241628635043,188.3704975814955,142.67665200487278,11.2,137.35326824423532,0.5087822859013462,False,2,4724.241628635043,693.5504728889258,23.990918830368997,-0.1030117730952655,142.67665200487278,0.0,0.3275701104397742,6.199839756174846,7.885921608421707,1.862528674015632,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179637839635665,10268.257093333885,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-139.56642201566672,274.6183595704202,1.0980439504813289,
Fuzzy,25.49130804135415,51.452026575463336,4729.31425866908,4.72931425866908,257.18527893570143,166.7130206412603,11.4,138.48041174575314,0.5345135319880764,False,2,4729.31425866908,694.3161869509515,23.70695960280132,-0.1019865911799737,151.34419488509505,0.0,0.2972434675701586,6.19983143457866,8.284734494568355,1.332072009718684,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179646663927144,10279.74280426427,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-136.12209987556736,270.88520428264724,1.1031165805153664,
Fuzzy,25.491273983238916,51.45205998022453,4734.366133941585,4.734366133941585,353.2232721699196,195.375958665993,11.6,139.29784853881648,0.5553293865937866,False,2,4734.366133941585,695.0879472967764,23.42360645803853,-0.1014284965109891,150.04076614116465,0.0,0.2716682537591768,6.199824402319105,8.607361705822646,0.946848086835364,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179655557897597,10291.319209451642,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-132.76541906970135,267.1002578205804,1.1081684557878706,
Fuzzy,25.491239613442183,51.45209273366759,4739.400750805903,4.739400750805903,493.39899941431696,230.9115197077595,11.7,139.88143120243012,0.5592306853192596,False,2,4739.400750805903,695.8664469792661,23.139343069653375,-0.0998644207336052,148.7304262646291,0.0,0.2494332339901024,6.199823054447434,8.667828238991959,0.6614939484801267,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179664529533949,10302.996704688989,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-129.47418603287386,263.2806735700372,1.1132030726521889,
Fuzzy,25.49120500542601,51.45212504052324,4744.426201771492,4.744426201771492,738.1546640868029,282.4360645485664,11.8,140.2706341845418,0.5544353454108136,False,2,4744.426201771492,696.6531099082786,22.856528373867032,-0.0978145123203813,147.41085655328814,0.0,0.2299483360543059,6.199824709875298,8.593504886265519,0.4314150144251263,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179673595245714,10314.796648624171,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-126.22782837679084,259.43461551681673,1.1182285236177778,
Fuzzy,25.491170284591256,51.45215700840861,4749.43926351147,4.74943926351147,1217.1180247670547,362.67098711887655,11.9,140.50628728164446,0.5385421596972727,False,2,4749.43926351147,697.4475500561914,22.57678038157808,-0.0950314840273928,146.0826647787936,0.0,0.2126916456937364,6.199830094541827,8.347174722176755,0.2552780139157555,0.0,0.0,0.0,10.0,1.1524264625778036e-06,0.0179682750584208,10326.713250842864,,False,cruise,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,glide,0,-123.01553218367928,255.5760197088391,1.1232415853577562,
Fuzzy,25.49113546834245,51.45218879683383,4754.448903199487,4.754448903199487,2575.67684022435,527.5846529851406,12.0,140.61776797640937,0.4982133456333469,False,2,4754.448903199487,698.2512606271235,22.30182027175503,0.688803733210406,144.7432049069426,123.06798129281184,0.1973275602447894,6.199843055298577,7.72211137745494,0.1177094525693973,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0002545396205254,0.017969201275751,10338.768909406845,,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-119.82126906204611,251.70682034646015,1.1282512250457728,
Fuzzy,25.491100489005447,51.45222060774464,4759.473905429335,4.759473905429335,7319.347407564854,889.370352282678,12.0,140.57848590034405,0.4699154088836953,False,2,4759.473905429335,699.0287956118997,24.22986867253088,0.6293220023217655,143.38706773394944,113.27506711216996,0.3099311787702887,6.19985154766459,7.283514437597541,0.0488935812985875,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0002545396205254,0.0181671147357212,10350.431934178489,,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-116.62474647324368,247.8194966667508,1.133276227275621,
Fuzzy,25.49106556290305,51.45225241466247,4764.4941054384035,4.764494105438404,1551.7952142147087,409.50920788516146,12.0,140.39393133432145,0.4388695486994253,False,2,4764.4941054384035,699.7503415236674,25.86457365718955,0.5849676455162965,142.01929601513672,106.11580288844527,0.4259462371870831,6.199860293623872,6.802324722655487,0.2627836434039982,762.4000000000001,953.0,1173.6453201970442,1314.0503557744937,0.0002545396205254,0.0183507767582942,10361.255122855002,,True,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-113.42862512017112,243.9380890550843,1.1382964272846898,
Fuzzy,25.491030960465096,51.45228413427988,4769.481102655899,4.769481102655899,879.4400328204368,308.2830044767386,12.0,140.07048531554108,0.41274840863062,False,2,4769.481102655899,700.4258859727425,27.287191582131086,0.0414550914762837,140.64740145840796,20.20665374517632,0.5433191929251272,6.199867189369074,6.3974632903332,0.5160996192960828,153.16189777178136,191.4523722147267,231.2226717569163,266.914079729907,3.660034732553074e-05,0.0185227295860098,10371.388289591128,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-110.24127615802573,240.0926509204728,1.1432834245021848,
Fuzzy,25.490996762196865,51.45231584539757,4774.433216351705,4.774433216351705,578.9499892130206,250.13069648942317,12.1,139.58282194474367,0.4050946215272795,False,2,4774.433216351705,701.078055392914,27.384520256827575,0.0100706579999584,139.27173143181903,15.417401511336584,0.5579630940817412,6.199869129770257,6.278834096607365,0.7895712268837857,117.2772622207891,146.59657777598636,177.04900697582897,206.72111886203217,2.7139139655801276e-05,0.0185465992133032,10381.1708308937,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-107.05478129092916,236.29212897537215,1.1482355381979907,
Fuzzy,25.49096308372797,51.452347618438274,4779.345465802871,4.779345465802871,421.7453833002669,213.48709906524704,12.2,138.91667411004772,0.3858224973713797,False,2,4779.345465802871,701.7235494508351,27.407922236461555,0.010510882009054,137.8935772931213,15.495373951210391,0.5689183505750326,6.199873854820782,5.980127035136192,1.085735353247846,117.97111229990736,147.4638903748842,264.30557829606414,303.67286477340457,4.272116940512576e-05,0.0185641173666881,10390.853241762516,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-103.86206408384056,232.549373370082,1.1531477876491572,
Fuzzy,25.490929809178457,51.45237975722756,4784.247988700296,4.784247988700296,352.69579434740695,195.2300240739355,12.4,138.12121238980882,0.366413252236609,False,2,4784.247988700296,702.3672043784527,27.432277608057003,0.0099825152146138,136.50428007278833,15.339060408534811,0.5820452512062811,6.199878380767976,5.67929400242159,1.300605370229973,116.88482315935644,146.10602894919555,261.2305793920401,300.256199324489,4.220686418574603e-05,0.0185916150578893,10400.508065676782,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-100.6325945933726,228.8515061336938,1.1580503105465825,
Fuzzy,25.49089697852848,51.452412366989705,4789.145236791908,4.789145236791908,302.0522156855999,180.6705972492677,12.5,137.19399537630864,0.3511339183507372,False,2,4789.145236791908,703.0096110359043,27.45536381129213,0.0096658954216062,135.1022148840888,15.2881620386502,0.5973682684975159,6.1998817793877405,5.4424719562693955,1.5212285578817577,116.59501410475744,145.7437676309468,260.4102061672685,299.3446735191872,4.20553397398788e-05,0.0186187290284324,10410.144165538555,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-97.35579934774132,225.20297034032023,1.1629475586381943,
Fuzzy,25.490864720363668,51.45244546679067,4794.029028335684,4.794029028335684,249.92078879145524,164.34165596553615,12.6,136.07249771053478,0.337697359491703,False,2,4794.029028335684,703.6497234999821,27.47763794778116,0.0099139791289754,133.68935947240703,15.458130749012508,0.6160969729791039,6.19988464851147,5.234211687388671,1.8415287377551464,117.98692224189692,147.48365280237115,264.35033208442104,303.72259120491225,4.272866069927526e-05,0.0186456491755809,10419.745852499722,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-94.02976250154566,221.61805596850655,1.1678313501819702,
Fuzzy,25.490832933318465,51.45247938759479,4798.931848720363,4.798931848720363,202.25848805832263,147.84268645644678,12.7,134.6787719628231,0.3261048637158569,False,2,4798.931848720363,704.2918018507293,27.50055393270767,0.0103139314165649,132.25581848459402,15.803311894835256,0.6400075877249837,6.199887033929847,5.054533290633501,2.279282818729669,120.72217529981044,150.90271912476305,272.09311422348105,312.3256824705345,4.402733929676165e-05,0.0186730843235723,10429.37702776093,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-90.62122707029872,218.08549806109164,1.172734170566649,
Fuzzy,25.4908016860206,51.45251439506654,4803.869224489228,4.803869224489228,158.3062129557721,130.79629651959914,12.8,132.89078193339242,0.3144600941679035,False,2,4803.869224489228,704.9378544373974,27.52454196416107,0.0109647024037685,130.79629651959914,16.39547680468073,0.6719325948464657,6.199889346226126,4.874044469112123,2.917187414700587,125.35499703690672,156.69374629613338,189.243654947021,220.27072771891224,2.9197914992288956e-05,0.0187015283000091,10439.06781656095,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-87.10349773305654,214.61292335468812,1.177671546335514,
Fuzzy,25.490771429574295,51.4525504778778,4808.809161357535,4.8088091613575354,202.7779391352807,148.0324134688576,12.8,131.49391214484672,0.3028020608264046,False,2,4808.809161357535,705.5836614167796,27.5500338569822,0.011605156887691,148.0324134688576,15.707398288896036,0.69890974556676,6.19989157694492,4.693349865997972,2.2816323121311934,120.20537629560836,150.25672036951045,181.46946904530247,211.6327433836694,2.7880851958946683e-05,0.0187203845172945,10448.754921251684,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-83.47771279556277,211.25046396393947,1.1826114832038217,
Fuzzy,25.490741970673465,51.45258737388008,4813.750692242851,4.813750692242851,253.54391098554055,165.52860685306928,12.7,130.37482690298532,0.2888604437838263,False,2,4813.750692242851,706.2290620727581,27.57699777010718,0.0117580473145732,165.52860685306928,15.085365267198616,0.7220743416597423,6.199894133985277,4.477260427389322,1.8283648884617052,115.55807898188571,144.44759872735713,174.4536216513975,203.83735739044167,2.670605535111104e-05,0.0187383788374381,10458.435931091362,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-79.77021427672229,207.97663739691797,1.1875530140891373,
Fuzzy,25.49071309602013,51.45262499380328,4818.705090647696,4.818705090647696,304.51779674928355,181.40648433998427,12.7,129.44039302575703,0.2728618789826929,False,2,4818.705090647696,706.8755062570592,27.604361086806055,0.0112230441683115,165.27264740289212,14.47030523857666,0.7425450266517982,6.199896919809144,4.229288807595332,1.5253335059271669,110.95653634499205,138.69567043124002,167.50684834690824,196.1187203854536,2.5555499206847177e-05,0.0187556428116054,10468.132593855878,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-75.98997249037346,204.76773942249173,1.192507412493982,
Fuzzy,25.49068470400167,51.452663231394745,4823.673064538564,4.823673064538564,341.63472800322677,192.14428559219652,12.7,128.60605074191096,0.2548867816593998,False,2,4823.673064538564,707.5230935737853,27.630525530616495,0.0098264903213823,164.09978162632274,13.826873311149832,0.7615145382905151,6.199899860503846,3.950681305135968,1.3621921364410952,106.12327112009037,132.65408890011292,160.21025229482237,188.0113914386915,2.436035980719888e-05,0.0187721922287644,10477.84640360677,,False,accel,BLDC 650W,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-72.14766424686908,201.61247762691485,1.1974753863848502,
Fuzzy,25.490656809971124,51.452701933508536,4828.642798402763,4.828642798402763,353.29479756256524,195.3957388389057,12.8,127.79882437170032,0.2369476273874294,False,2,4828.642798402763,708.1703354125979,27.653421947009363,0.0082248722228337,162.91805248199688,13.271581526015082,0.78009997567318,6.199902595602645,3.67263052515303,1.3194186183784868,101.94573440084152,127.43216800105188,218.94194753086384,253.2688305898487,3.4382523174369824e-05,0.0187879592728401,10487.555031188958,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-68.25867843008153,198.5125582243959,1.202445120249049,
Fuzzy,25.490629402857333,51.45274107858817,4833.614374478435,4.833614374478435,336.19963176192,190.60973783526944,12.8,126.95009533234276,0.2190389138671041,False,2,4833.614374478435,708.8173250219053,27.67257901172716,0.0066243583634044,161.7272459076777,12.829679634254417,0.7996442265979649,6.199905127051236,3.3950512127709827,1.3884304464163328,98.61953427057004,123.27441783821251,209.52634962664263,242.80705514071403,3.2711888008841975e-05,0.0188102044080757,10497.25987532857,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-64.32518114590174,195.4667508545855,1.2074166963247208,
Fuzzy,25.4906025139467,51.45278068119035,4838.587871215345,4.838587871215346,328.77431307920864,188.493078229834,12.9,126.08172044733168,0.2012116590429767,False,2,4838.587871215345,709.4641602647724,27.688004538150157,0.0050250524999894,160.5271408909419,12.353709884687513,0.8197387342329446,6.199907449499216,3.11873415956662,1.4213712463903947,95.0137709306162,118.76721366327024,199.31938179033992,231.46597976704436,3.092927514751951e-05,0.0188313636101006,10506.962403971578,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-60.345709662427915,192.4785324381974,1.2123901930616316,
Fuzzy,25.490576161905977,51.45282074283705,4843.563285941224,4.843563285941224,334.07805336130053,190.0073673031484,13.0,125.22666626347382,0.187876130691155,False,2,4843.563285941224,710.1109280500045,27.69970468962409,0.0036584423291639,159.3175279545096,11.929647315696744,0.8396787096688165,6.199909057963607,2.912037311118116,1.3999883489382972,91.7910299156018,114.73878739450224,190.1966494355852,221.32961048398352,2.9360485801153357e-05,0.0188513676688866,10516.66392075006,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-56.32011104380467,189.54997744848396,1.21736560778751,
Fuzzy,25.49055034475632,51.45286124773102,4848.5405822573075,4.848540582257307,339.37776965271763,191.5085477412156,13.0,124.38451670356096,0.1789697797799591,False,2,4848.5405822573075,710.7577043323611,27.708222987048032,0.0029759980767223,158.09819781388188,11.682582627191447,0.8594996091937306,6.19991007079553,2.7739913500645677,1.3789739010154851,89.9176679163428,112.39708489542848,184.89365423889177,215.43739359876864,2.8458963749398816e-05,0.0188703573347412,10526.36556498541,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-52.24997267808966,186.68086597258096,1.2223429041035931,
Fuzzy,25.490525060432635,51.452902180501674,4853.519714160913,4.853519714160913,345.0229846205935,193.0947567337712,13.0,123.55571634822007,0.1766969301326593,False,2,4853.519714160913,711.4045387975451,27.71515290829568,0.0027458645118136,156.86893527774367,11.608942027477676,0.8793324056331925,6.199910321387965,2.738762802217606,1.357089905372362,89.37322316530106,111.71652895662632,183.35247431702868,213.7249714633652,2.8198376249760663e-05,0.0188887655733378,10536.06808196317,,False,accel,BG 42x30 dCore,typical_january,BLDC 650W + BG 42x30 dCore,SZFC-1000,False,,,,,,,gas,1,-48.13683908112184,183.8709685129696,1.227322036007199,
