#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
56,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1128.0,+50/-60,0.044,49.89,42.89,21.654,3.1,0.207,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1127.0,+65/-80,0.077,49.97,34.79,23.059,1666.93,0.561,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1115.0,+79/-99,0.148,50.92,17.8,25.523,46972.72,5.31,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1114.0,+77/-95,0.142,51.01,20.22,25.69,46972.72,22.64,✔️,0.0,False,GPU,model,
60,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1098.0,+52/-67,0.05,52.33,45.55,24.002,575.62,0.147,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1091.0,+63/-80,0.08,52.93,42.49,28.502,282.83,0.509,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818) [22.22% IMPUTED],1078.0,+69/-67,0.042,53.99,46.53,24.731,13.57,2.436,➖,22.22,True,GPU,model,
63,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1058.0,+89/-91,0.057,55.57,30.23,24.897,537.96,157.807,✔️,0.0,False,GPU,model,
64,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1049.0,+56/-74,0.047,56.25,50.76,29.871,282.83,0.162,✔️,0.0,False,CPU,model,
65,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1043.0,+84/-87,0.065,56.72,45.36,26.261,6.09,0.951,✔️,0.0,False,GPU,model,
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1036.0,+78/-87,0.04,57.25,47.12,27.147,4.37,0.629,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1023.0,+62/-89,0.032,58.19,51.46,25.739,12.68,0.155,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1019.0,+91/-138,0.103,58.44,17.87,31.232,459.76,5.723,✔️,0.0,False,GPU,model,
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584) [22.22% IMPUTED],1009.0,+70/-73,0.041,59.17,49.51,28.176,1.59,0.149,➖,22.22,True,GPU,model,
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+66/-81,0.016,59.79,51.57,28.372,0.51,0.085,✔️,0.0,False,CPU,model,
71,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),988.0,+52/-82,0.022,60.64,56.34,26.838,5.83,0.571,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),968.0,+69/-95,0.032,61.9,52.0,29.188,116.33,1.242,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),962.0,+78/-92,0.036,62.32,39.01,34.217,38.53,0.041,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),899.0,+79/-106,0.028,65.99,23.56,34.667,520.74,0.491,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),880.0,+89/-98,0.024,66.97,35.32,35.147,520.74,0.097,✔️,0.0,False,CPU,model,
76,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),837.0,+94/-133,0.009,68.97,64.03,37.847,2.59,0.129,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),820.0,+81/-113,0.021,69.72,63.91,34.933,116.33,0.075,✔️,0.0,False,CPU,model,
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),623.0,+76/-166,0.0,75.64,75.14,46.782,0.37,0.035,✔️,0.0,False,CPU,model,
