#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1132.0,+57/-61,0.051,45.91,39.58,23.741,327.37,0.085,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1115.0,+85/-90,0.124,47.16,18.51,26.128,38846.7,4.269,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1106.0,+91/-94,0.113,47.88,21.59,26.344,38846.7,19.475,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1070.0,+58/-74,0.045,50.42,43.57,26.482,16.07,2.876,➖,0.0,False,GPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1062.0,+81/-87,0.076,50.97,40.87,31.152,175.23,0.654,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1044.0,+58/-74,0.029,52.13,47.13,26.488,5.73,0.148,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1014.0,+104/-122,0.088,54.08,18.31,32.587,403.92,4.972,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1010.0,+70/-92,0.043,54.3,48.84,32.648,175.23,0.2,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1004.0,+70/-61,0.03,54.71,50.33,27.825,3.13,0.334,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+65/-80,0.016,54.93,46.39,29.611,0.37,0.038,✔️,0.0,False,CPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),997.0,+70/-96,0.035,55.09,47.01,30.002,140.69,2.876,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),989.0,+82/-94,0.035,55.61,46.7,29.664,1.75,0.268,✔️,0.0,False,CPU,model,
64,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),983.0,+80/-90,0.043,55.97,48.9,30.753,3.48,0.677,✔️,0.0,False,GPU,model,
65,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),974.0,+82/-118,0.044,56.5,47.27,32.545,1.04,0.192,➖,0.0,False,GPU,model,
66,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),971.0,+88/-100,0.031,56.64,22.79,33.399,256.18,0.36,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),946.0,+87/-107,0.023,58.0,33.17,34.065,256.18,0.07,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),938.0,+86/-110,0.033,58.46,32.73,38.22,20.44,0.044,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),888.0,+88/-109,0.009,60.92,57.07,36.607,1.32,0.117,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),836.0,+92/-115,0.018,63.11,58.71,37.07,140.69,0.188,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),574.0,+100/-129,0.0,69.74,69.45,51.261,0.18,0.028,✔️,0.0,False,CPU,model,
