#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
46,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1215.0,+80/-86,0.032,43.02,38.19,16.054,66.0,0.024,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1204.0,+113/-136,0.06,43.66,35.35,17.508,351.94,1.658,✔️,0.0,False,CPU,model,
48,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1203.0,+85/-95,0.03,43.76,38.59,17.238,11.44,10.416,➖,0.0,False,GPU,model,
49,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1182.0,+83/-115,0.034,45.04,40.66,18.831,88.27,9.62,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1174.0,+76/-85,0.009,45.48,43.18,16.589,49.61,0.015,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1126.0,+64/-74,0.001,48.27,46.44,18.453,2.18,0.039,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1111.0,+103/-121,0.018,49.1,42.63,21.837,20.26,0.515,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1103.0,+95/-105,0.017,49.55,44.17,19.585,351.94,0.114,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1059.0,+92/-111,0.006,51.85,47.56,22.945,20.26,0.2,✔️,0.0,False,CPU,model,
55,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1047.0,+151/-191,0.019,52.47,46.33,26.224,2.49,0.145,✔️,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1031.0,+139/-164,0.02,53.26,47.84,23.141,1.51,0.111,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+51/-93,0.0,54.76,53.69,21.48,0.2,0.021,✔️,0.0,False,CPU,model,
58,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),990.0,+102/-135,0.006,55.2,49.85,24.626,150.3,10.071,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),987.0,+54/-92,0.0,55.35,53.81,26.112,3381.77,1.724,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),986.0,+53/-97,0.0,55.39,53.96,26.085,3381.77,5.283,✔️,0.0,False,GPU,model,
61,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),976.0,+93/-117,0.0,55.85,54.06,23.074,0.48,0.073,✔️,0.0,False,CPU,model,
62,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),938.0,+160/-229,0.005,57.45,52.74,33.161,43.64,0.081,✔️,0.0,False,CPU,model,
63,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),895.0,+162/-246,0.003,59.16,55.38,34.008,43.64,0.018,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),894.0,+97/-153,0.0,59.17,57.28,29.56,1.5,0.015,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),846.0,+51/-98,0.0,60.87,60.27,30.966,110.78,1.964,✔️,0.0,False,GPU,model,
66,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),816.0,+58/-104,0.0,61.8,61.51,30.206,150.3,0.482,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),800.0,+141/-242,0.0,62.27,60.45,36.056,0.19,0.019,✔️,0.0,False,CPU,model,
68,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),594.0,+85/-143,0.0,66.65,66.51,43.654,0.1,0.072,✔️,0.0,False,CPU,model,
