#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
60,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1109.0,+70/-68,0.041,52.18,31.16,26.174,463.05,147.937,✔️,0.0,False,GPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1076.0,+63/-80,0.034,54.71,39.47,32.306,391.09,1.052,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1064.0,+60/-61,0.014,55.62,38.91,27.659,11.29,0.204,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1053.0,+98/-142,0.11,56.42,19.55,31.637,502.34,7.328,✔️,0.0,False,GPU,model,
64,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1044.0,+88/-95,0.063,57.07,34.97,30.586,2.59,0.533,➖,0.0,False,GPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1041.0,+60/-83,0.021,57.27,38.1,33.802,391.09,0.404,✔️,0.0,False,CPU,model,
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1030.0,+73/-112,0.019,58.06,49.93,29.901,4.95,1.012,✔️,0.0,False,GPU,model,
67,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1025.0,+78/-93,0.052,58.37,36.72,33.775,483.07,0.874,✔️,0.0,False,CPU,model,
68,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1014.0,+64/-79,0.0,59.11,38.23,28.993,5.04,0.645,✔️,0.0,False,CPU,model,
69,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1011.0,+85/-108,0.027,59.33,36.19,31.55,121.17,1.63,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1004.0,+81/-96,0.036,59.82,38.72,34.291,483.07,0.113,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1000.0,+82/-100,0.01,60.04,51.45,30.866,3.61,0.552,✔️,0.0,False,CPU,model,
72,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+67/-78,0.004,60.05,52.46,31.571,0.46,0.068,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),952.0,+54/-79,0.0,62.95,41.86,36.433,56.11,0.048,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),931.0,+89/-126,0.023,64.13,43.21,37.374,2.39,0.143,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),924.0,+104/-109,0.016,64.47,43.93,36.917,121.17,0.136,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),603.0,+90/-149,0.0,74.58,67.67,51.733,0.28,0.023,✔️,0.0,False,CPU,model,
