#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
23,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1495.0,+69/-52,0.224,25.03,19.73,11.967,131.56,0.132,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1493.0,+67/-56,0.236,25.17,20.26,11.475,282.13,0.066,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1474.0,+123/-72,0.239,26.42,16.11,11.444,1236.88,0.054,✔️,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1468.0,+89/-79,0.231,26.86,21.03,11.535,2526.31,0.349,✔️,0.0,False,GPU,model,
27,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1421.0,+108/-108,0.227,30.15,21.43,12.838,566.74,0.951,✔️,0.0,False,GPU,model,
28,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1417.0,+90/-66,0.168,30.41,18.95,12.413,2067.95,10.881,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1397.0,+114/-119,0.227,31.86,12.96,12.96,4786.6,42.641,✔️,0.0,False,GPU,model,
30,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1371.0,+72/-61,0.127,33.74,26.76,12.798,1770.56,1.069,✔️,0.0,False,CPU,model,
31,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1370.0,+89/-98,0.164,33.83,27.59,14.297,566.74,0.06,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1365.0,+91/-98,0.143,34.16,24.32,13.277,0.49,0.053,✔️,0.0,False,CPU,model,
33,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1338.0,+114/-101,0.163,36.1,25.25,13.695,0.51,0.127,➖,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [33.33% IMPUTED],1336.0,+143/-109,0.169,36.27,21.82,13.749,3.97,1.596,✔️,33.33,True,GPU,model,
35,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1323.0,+118/-140,0.184,37.17,16.91,15.574,46.62,43.738,✔️,0.0,False,GPU,model,
36,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1322.0,+115/-86,0.103,37.27,30.35,14.331,2.13,0.047,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1310.0,+121/-132,0.141,38.15,28.47,15.945,695.61,0.085,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1295.0,+72/-76,0.083,39.27,34.89,14.659,8.06,0.25,✔️,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1270.0,+70/-72,0.051,41.02,35.67,14.432,1770.56,0.051,✔️,0.0,False,CPU,model,
40,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1268.0,+137/-155,0.177,41.19,9.99,16.641,6.55,5.409,➖,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1267.0,+76/-70,0.043,41.28,37.44,15.397,6.75,0.235,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1258.0,+49/-60,0.034,41.93,39.36,15.154,0.29,0.045,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1254.0,+103/-141,0.1,42.21,34.21,16.781,695.61,0.006,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1246.0,+73/-78,0.036,42.77,37.71,15.405,66.0,0.341,✔️,0.0,False,CPU,model,
