#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
14,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1538.0,+126/-73,0.364,21.53,13.68,6.027,4560.01,2.233,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),1496.0,+181/-118,0.394,24.15,16.09,6.056,7.67,0.547,✔️,0.0,False,GPU,model,
16,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1494.0,+239/-172,0.394,24.29,12.87,5.667,6559.81,56.287,✔️,12.5,True,GPU,model,
17,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1477.0,+122/-66,0.247,25.41,20.86,7.807,4283.1,0.444,✔️,0.0,False,CPU,model,
18,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1476.0,+125/-63,0.273,25.43,18.43,9.1,39519.07,1519.479,✔️,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1476.0,+148/-92,0.309,25.49,16.37,6.125,3.53,0.064,➖,0.0,False,GPU,model,
20,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1456.0,+108/-73,0.228,26.8,22.76,8.653,1203.24,7.106,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1450.0,+125/-67,0.21,27.23,22.64,7.98,4283.1,0.063,✔️,0.0,False,CPU,model,
22,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1448.0,+168/-97,0.279,27.36,20.23,6.65,3660.26,4.755,✔️,0.0,False,GPU,model,
23,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1445.0,+183/-108,0.28,27.53,7.64,9.03,8982.74,8.012,✔️,0.0,False,GPU,model,
24,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1431.0,+128/-102,0.223,28.51,18.51,8.122,2039.7,2.142,✔️,0.0,False,GPU,model,
25,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1413.0,+82/-41,0.163,29.78,26.51,8.958,1266.57,3.147,✔️,0.0,False,CPU,model,
26,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [12.50% IMPUTED],1400.0,+148/-110,0.249,30.68,16.97,8.302,93.39,2.396,✔️,12.5,True,GPU,model,
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1386.0,+82/-46,0.138,31.66,28.12,9.119,1266.57,0.475,✔️,0.0,False,CPU,model,
28,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1380.0,+91/-77,0.152,32.08,27.29,9.407,1203.24,0.956,✔️,0.0,False,CPU,model,
29,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1362.0,+167/-109,0.183,33.42,22.75,7.662,3660.26,0.492,✔️,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1358.0,+129/-79,0.167,33.69,27.78,8.617,2039.7,0.109,✔️,0.0,False,GPU,model,
31,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1358.0,+136/-158,0.207,33.7,16.87,10.09,22.46,1.038,➖,0.0,False,GPU,model,
32,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1356.0,+122/-86,0.11,33.8,26.77,9.971,13.63,0.049,✔️,0.0,False,CPU,model,
33,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1355.0,+265/-180,0.249,33.88,18.04,7.365,6559.81,0.485,✔️,12.5,True,GPU,model,
34,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1346.0,+124/-91,0.115,34.55,28.14,10.295,1959.05,0.412,✔️,0.0,False,CPU,model,
35,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1345.0,+103/-71,0.126,34.61,28.11,9.311,39519.07,167.037,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1318.0,+119/-90,0.087,36.66,29.88,10.584,1959.05,0.051,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1316.0,+165/-100,0.129,36.75,21.25,11.107,8982.74,0.421,✔️,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1299.0,+156/-135,0.151,38.01,29.61,8.939,13.53,0.467,✔️,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [12.50% IMPUTED],1281.0,+225/-226,0.198,39.33,26.53,9.588,8.74,0.773,✔️,12.5,True,GPU,model,
40,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1273.0,+134/-104,0.123,39.96,33.3,9.737,21.52,8.35,✔️,0.0,False,GPU,model,
41,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1262.0,+116/-157,0.129,40.74,29.57,13.452,1163.69,2.098,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1248.0,+93/-79,0.029,41.8,37.5,11.614,10.05,0.05,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1247.0,+144/-163,0.115,41.84,24.34,11.38,5151.88,1.591,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1243.0,+112/-159,0.112,42.14,27.78,13.697,1163.69,0.288,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1236.0,+206/-204,0.109,42.63,18.47,11.398,121.77,21.803,➖,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1213.0,+80/-88,0.029,44.27,34.05,12.837,26.38,0.302,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1196.0,+152/-164,0.057,45.46,35.2,13.656,3084.49,0.126,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1195.0,+131/-155,0.075,45.57,36.19,12.037,5151.88,0.136,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1192.0,+51/-46,0.005,45.78,43.71,12.01,4.3,0.317,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1166.0,+96/-145,0.037,47.58,43.11,15.208,675.17,1.54,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1156.0,+147/-164,0.038,48.21,36.48,14.165,3084.49,0.012,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1127.0,+57/-54,0.0,50.18,48.65,13.212,4.06,0.299,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1127.0,+83/-145,0.016,50.19,45.66,15.803,675.17,0.206,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1121.0,+64/-120,0.0,50.57,47.89,15.184,195.75,0.36,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1115.0,+103/-129,0.039,50.95,46.4,14.76,2215.61,7.791,✔️,0.0,False,CPU,model,
56,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1100.0,+141/-210,0.042,51.92,42.52,15.582,10.2,2.716,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1095.0,+94/-190,0.016,52.25,43.34,16.517,7.47,1.008,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1085.0,+128/-149,0.008,52.87,44.55,15.232,12.26,0.013,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1081.0,+54/-124,0.0,53.09,50.49,16.479,195.75,0.165,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1075.0,+219/-419,0.184,53.47,15.66,23.389,52983.71,36.311,✔️,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1066.0,+99/-137,0.024,54.03,50.4,15.256,2215.61,0.838,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1065.0,+218/-428,0.175,54.09,17.6,23.514,52983.71,5.585,✔️,0.0,False,GPU,model,
63,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1039.0,+110/-165,0.0,55.59,52.14,15.036,22.4,0.134,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+79/-146,0.0,57.77,55.19,17.516,0.63,0.12,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),956.0,+231/-465,0.082,60.06,25.24,26.249,394.68,6.52,✔️,0.0,False,GPU,model,
66,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),947.0,+102/-183,0.0,60.48,58.34,19.811,6.97,0.818,✔️,0.0,False,CPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),946.0,+155/-338,0.0,60.54,50.12,21.677,88.43,0.512,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),909.0,+65/-146,0.0,62.22,61.26,19.803,32.6,0.021,✔️,0.0,False,CPU,model,
69,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),849.0,+149/-327,0.0,64.64,58.51,23.966,88.43,0.051,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),843.0,+48/-127,0.0,64.88,64.34,20.679,725.45,268.761,✔️,0.0,False,GPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),771.0,+170/-436,0.0,67.28,50.13,30.837,0.42,0.047,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),608.0,+95/-383,0.0,71.07,70.69,35.099,777.82,0.312,✔️,0.0,False,CPU,model,
73,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),597.0,+103/-419,0.0,71.25,70.84,35.142,777.82,0.108,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),448.0,+94/-397,0.0,73.34,73.29,37.081,3.91,0.126,✔️,0.0,False,CPU,model,
