#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
39,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1278.0,+66/-58,0.132,40.0,21.75,21.004,829.5,0.241,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1276.0,+73/-65,0.12,40.21,28.07,21.668,2068.2,0.165,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1275.0,+72/-81,0.179,40.23,24.14,21.75,9.94,0.367,✔️,0.0,False,GPU,model,
42,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1274.0,+92/-94,0.23,40.34,17.33,22.825,13.41,1.64,➖,0.0,False,GPU,model,
43,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1268.0,+47/-61,0.142,40.89,33.19,20.77,21108.98,120.297,✔️,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1266.0,+77/-79,0.16,41.07,30.36,21.66,6288.36,9.385,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1248.0,+69/-77,0.111,42.71,29.18,21.807,14.59,4.033,✔️,0.0,False,GPU,model,
46,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1238.0,+74/-90,0.14,43.64,16.15,21.858,1165.31,0.105,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1234.0,+83/-73,0.12,43.98,16.43,22.742,7.27,0.022,✔️,0.0,False,CPU,model,
48,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1234.0,+75/-104,0.162,44.0,26.15,22.137,51.79,39.921,✔️,0.0,False,GPU,model,
49,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1234.0,+82/-70,0.128,44.04,32.4,23.69,6.07,0.056,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1234.0,+51/-76,0.086,44.04,30.74,22.403,2068.2,0.02,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1228.0,+67/-78,0.122,44.54,37.34,22.08,2895.01,2.42,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1193.0,+94/-87,0.106,47.73,35.0,24.369,1425.59,7.352,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1182.0,+81/-80,0.102,48.7,33.32,23.968,2895.01,0.145,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1177.0,+85/-93,0.108,49.21,30.53,24.246,669.3,1.187,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1174.0,+81/-91,0.082,49.48,15.73,25.684,14.22,0.352,✔️,0.0,False,GPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1151.0,+87/-83,0.078,51.45,31.06,25.558,669.3,0.166,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1140.0,+115/-124,0.147,52.39,16.26,26.49,45012.0,5.273,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1138.0,+58/-58,0.041,52.61,46.2,24.359,2.85,0.19,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1136.0,+85/-99,0.081,52.79,36.97,25.712,1425.59,0.561,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1132.0,+118/-125,0.135,53.12,20.16,26.756,45012.0,21.34,✔️,0.0,False,GPU,model,
61,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1132.0,+80/-95,0.102,53.14,41.99,25.695,562.08,1.155,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1129.0,+61/-81,0.074,53.41,44.22,24.655,3.27,0.193,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1099.0,+106/-94,0.05,55.88,32.7,26.772,454.83,146.788,✔️,0.0,False,GPU,model,
64,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1094.0,+68/-80,0.042,56.27,48.9,27.161,15.58,2.601,➖,0.0,False,GPU,model,
65,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1092.0,+70/-93,0.051,56.43,48.93,26.56,562.08,0.138,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1090.0,+87/-108,0.093,56.64,45.41,32.447,399.28,0.696,✔️,0.0,False,CPU,model,
67,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1053.0,+129/-167,0.114,59.54,15.47,32.86,461.86,5.723,✔️,0.0,False,GPU,model,
68,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1039.0,+82/-99,0.047,60.55,54.85,34.027,399.28,0.184,✔️,0.0,False,CPU,model,
69,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1022.0,+83/-89,0.026,61.82,54.79,29.253,9.06,0.195,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1013.0,+99/-116,0.04,62.46,51.83,30.627,3.76,0.597,✔️,0.0,False,CPU,model,
71,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1010.0,+90/-114,0.044,62.64,52.59,31.431,2.45,0.519,➖,0.0,False,GPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1009.0,+84/-127,0.035,62.71,56.61,29.645,5.43,0.835,✔️,0.0,False,GPU,model,
73,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+88/-108,0.02,63.34,51.46,31.73,0.46,0.07,✔️,0.0,False,CPU,model,
74,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),988.0,+82/-96,0.023,64.14,59.97,29.302,5.03,0.601,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),987.0,+96/-124,0.037,64.2,53.06,31.751,123.01,1.578,✔️,0.0,False,CPU,model,
76,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),975.0,+98/-132,0.043,64.98,36.47,38.666,48.1,0.05,✔️,0.0,False,CPU,model,
77,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),945.0,+89/-110,0.031,66.86,31.2,35.169,479.33,0.495,✔️,0.0,False,CPU,model,
78,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),925.0,+94/-117,0.026,68.02,38.7,35.748,479.33,0.098,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),885.0,+102/-122,0.009,70.14,65.53,38.598,2.34,0.132,✔️,0.0,False,CPU,model,
80,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),832.0,+110/-145,0.024,72.61,66.95,38.493,123.01,0.092,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),586.0,+103/-151,0.0,79.46,79.15,51.797,0.28,0.024,✔️,0.0,False,CPU,model,
