latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event,lap,s_m,t_s,v_kmh,a_ms2,v_ceiling_kmh,f_traction_n,f_drag_n,f_roll_n,f_grade_n,f_cornering_n,p_wheel_w,p_motor_mech_w,p_motor_elec_w,p_fc_elec_w,h2_flow_m3_s,h2_cumulative_m3,accessory_energy_cumulative_j,motor_clipped,motor_state,weather_scenario,motor_name,fc_name,rule_violation
25.489887453571512,51.45733951377301,8940.155103433603,8.940155103433602,2796.700156650348,549.7552946181845,12.8,84.60255440383901,0.22242503883343948,False,3,8940.155103433603,1319.8698954840017,38.61053294594443,-0.08906668404619972,142.36385159855857,0.0,4.100167849214442,6.199904663656448,3.4475350889435195,0.32492847748514425,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445691237563972,19573.048432260028,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48989166212323,51.45738886020407,8945.139672069989,8.945139672069988,3085.5477005576645,577.4476252737187,12.8,84.50940105637363,0.0,False,3,8945.139672069989,1320.3355510637684,38.46122511171367,-0.06689720644070396,140.99597932143675,0.0,4.0776010445344415,6.1999200000000005,0.0,0.2922375730967837,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04445742360666827,19580.03326595653,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489895949961284,51.45743827819573,8950.132233994387,8.950132233994387,3880.672922203661,647.5897817730497,12.8,84.43505200814565,-1.0014900684543007,False,3,8950.132233994387,1320.8035443710532,38.34851831010861,0.03183985940198994,139.6124799921905,8.881784197001252e-16,4.0608103424523465,6.199609102867824,-15.522117362052503,0.23100013121792304,9.461201775142661e-15,1.1130825617814897e-14,192.09039548022596,223.43377275580661,2.8075983998978017e-05,0.04445793740422644,19587.053165565798,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489900321837244,51.457487987394806,8955.154839419549,8.95515483941955,9213.927551285082,997.8582765741952,12.8,84.40371786551793,-2.4482998262379465,False,3,8955.154839419549,1321.2747139774228,38.402525416585284,0.17448503238840524,138.2066813569779,0.0,4.072525951849994,6.198062665591502,-37.93678936794895,0.09756563313941988,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447116595455568,19594.120709661343,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489904697622254,51.45753746070108,8960.153874411415,8.960153874411414,19090.969275277486,1436.3505884820186,12.8,84.38862261695624,-3.339664123932891,False,3,8960.153874411415,1321.7415602327076,38.695773078890824,0.26179268131974964,136.79313510093152,0.0,4.127763616878492,6.196465393626398,-51.73528292571445,0.047810266689121715,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.0444716784927956,19601.123403490616,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48990908970469,51.45758698383116,8965.158071757387,8.965158071757386,44675.02253735189,2197.2468849774496,12.6,84.39506411234476,-4.514906758088726,False,3,8965.158071757387,1322.2045078738172,39.132079774287,0.37649181543826793,135.36334594386665,0.0,4.2087240346367345,6.193610567202132,-69.90893551707661,0.020894075991412957,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447218675084942,19608.06761810726,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48991346014474,51.45763631993085,8970.143315699685,8.970143315699685,10327.589749992389,1056.442723676413,12.3,84.4228405222176,-5.024951045782106,False,3,8970.143315699685,1322.6595452108552,39.74882397349607,0.4251859955116599,133.9237949587969,0.0,4.3228412373989356,6.192107351937596,-77.78759078428472,0.09325490410592563,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447268632438821,19614.89317816283,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48991779777523,51.45768553108602,8975.115701091305,8.975115701091305,7549.263009494572,903.2308141757176,12.0,84.46078589504805,-4.911862241322872,False,3,8975.115701091305,1323.1060491344426,40.43227394839732,0.41308181719451337,132.4723751131287,0.0,4.449826116096356,6.192454421492525,-76.04120763510501,0.13199998078301098,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447317652931653,19621.590737016642,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.4899221049641,51.45773473374105,8980.08691081451,8.98008691081451,5292.267157187167,756.2534120154827,11.7,84.5149711959615,-5.361761990719334,False,3,8980.08691081451,1323.5451292014534,41.08522751950631,0.4558796108828515,131.0052247051124,0.0,4.57260590870048,6.191027251978959,-82.98703650792086,0.19442482775089365,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447365858378774,19628.176938021807,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48992638016481,51.457784056442165,8985.069799772393,8.985069799772393,3229.095108416313,590.7270875094704,11.3,84.6034133655678,-5.365977705033862,False,3,8985.069799772393,1323.9780011116322,41.79564244021438,0.45443742676698734,129.51795031837125,0.0,4.730207512355381,6.191013292670282,-83.05209825009253,0.32976401588285803,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447413382248665,19634.67001667449,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48993054229155,51.45783286635611,8990.000166964988,8.990000166964988,2920.035756947878,561.7467288241704,11.0,84.70095176932819,-5.144631593164019,False,3,8990.000166964988,1324.3991982545247,42.48471032501403,0.43153239909743885,128.02934859545238,0.0,4.884803447414618,6.191731514170403,-79.63544391047586,0.3767898914954974,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447459624376524,19640.987973817875,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48993465069508,51.457881938309306,8994.956222194785,8.994956222194785,2935.0075437533023,563.1849987619399,10.8,84.79856012963444,-4.921533491482074,False,3,8994.956222194785,1324.8159804341685,43.132188374992076,0.40873322824918257,126.51533996755823,0.0,5.031911964057429,6.192425047070295,-76.19056815662228,0.38638108212371547,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447505381797166,19647.239706512533,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.489938709738706,51.45793133566156,8999.944369172474,8.999944369172473,4144.6609902458285,669.2539977067424,10.6,84.86778417437029,-4.474490364163923,False,3,8999.944369172474,1325.2293975408224,43.74050668601015,0.36478193915416585,124.97300883839597,0.0,5.173728993051986,6.193722854196334,-69.28438307350842,0.28138483990190316,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.044475507697752846,19653.44096311234,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
25.48994270106241,51.45798056763709,9004.915279415109,9.004915279415108,4057.163207201984,662.1520173088417,10.4,84.93836554331193,-4.028272605976623,False,3,9004.915279415109,1325.6360389680015,44.27451430005864,0.3202422760012683,123.41683417449381,0.0,5.299132478964532,6.194895814775012,-62.386822768843516,0.29451486690357337,0.0,0.0,0.0,10.0,1.0978737306214578e-06,0.04447595413869353,19659.54058452003,False,cruise,typical_january,Innotec Power 145-DZS48-010,G-HFCS 600W 24V,False
