#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
32,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1380.0,+62/-46,0.091,36.05,33.03,9.449,834.93,0.388,✔️,0.0,False,CPU,model,
33,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1380.0,+81/-83,0.147,36.08,31.76,8.517,714.5,0.099,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1374.0,+88/-89,0.109,36.48,30.25,9.938,8.73,0.017,✔️,0.0,False,CPU,model,
35,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1374.0,+104/-88,0.155,36.49,28.57,8.194,3013.86,0.181,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1371.0,+100/-108,0.145,36.72,13.57,9.997,518.43,0.058,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1371.0,+102/-84,0.175,36.72,27.57,9.594,3779.7,0.395,✔️,0.0,False,GPU,model,
38,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1328.0,+70/-55,0.081,39.8,35.44,9.645,12685.08,59.099,✔️,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1322.0,+155/-117,0.218,40.17,23.0,9.062,4223.87,27.543,✔️,46.15,True,GPU,model,
40,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1311.0,+103/-101,0.104,40.95,20.77,10.759,2.65,0.052,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1275.0,+110/-96,0.085,43.51,37.73,9.8,9.19,0.132,✔️,0.0,False,GPU,model,
42,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1272.0,+78/-68,0.072,43.74,35.46,11.097,15.5,0.298,✔️,0.0,False,GPU,model,
43,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1265.0,+153/-144,0.138,44.28,24.43,11.176,20.24,6.621,➖,0.0,False,GPU,model,
44,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [46.15% IMPUTED],1264.0,+128/-105,0.131,44.3,30.15,10.653,71.06,1.848,✔️,46.15,True,GPU,model,
45,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1255.0,+167/-157,0.126,44.97,27.21,10.713,74.68,19.758,➖,0.0,False,GPU,model,
46,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [46.15% IMPUTED],1237.0,+152/-136,0.132,46.26,29.46,10.097,4223.87,0.451,✔️,46.15,True,GPU,model,
47,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1234.0,+100/-104,0.081,46.46,37.27,11.31,4608.59,1.233,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1225.0,+107/-101,0.083,47.1,38.54,13.26,263.04,0.808,✔️,0.0,False,CPU,model,
