rsi14,rsi5,rsi2,macd_hist,adx14,price_vs_ema20,price_vs_ema50,price_vs_ema200,ema_stack,supertrend,bb_pct,bb_lower_dist,bb_upper_dist,rs_3m,vol_ratio,obv_z,vol_trend_5d,atr_pct,shadow,return_10d,return_20d,return_90d,dist_52w_high,consec_days,trigger_T1,trigger_T2,trigger_T3,trigger_T4,trigger_T5,trigger_T6,trigger_T7,trigger_B1,trigger_B2,trigger_B3,vix_level,nifty_ok,vix_decl,ticker,date,pred_time,direction,should_buy,low_before_high,mkt_pnl,dip_pnl,dip_filled
60.20689392601197,63.891976950367074,77.51696486618556,0.5835082303952852,22.133800706556244,4.143485224817223,5.448089601315331,-5.639506601266342,0.5,1.0,69.83955511158844,15.241907892847445,6.582268776797985,9.182095129569202,0.30673467910276675,0.9754801159576184,0.3914515903160255,3.842082890708134,0.0,1.589362016752749,16.946732772381033,3.729067704802147,-34.876075910216606,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90999984741211,0.0,1.0,20MICRONS.NS,2026-05-06,09:15,BEARISH,0,1,-1.86,-0.8976201509381052,1
60.20689392601197,63.891976950367074,77.51696486618556,0.5835082303952852,22.133800706556244,4.143485224817223,5.448089601315331,-5.639506601266342,0.5,1.0,69.83955511158844,15.241907892847445,6.582268776797985,9.182095129569202,0.30673467910276675,0.9754801159576184,0.3914515903160255,3.842082890708134,0.0,1.589362016752749,16.946732772381033,3.729067704802147,-34.876075910216606,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90999984741211,0.0,1.0,20MICRONS.NS,2026-05-06,12:00,BEARISH,0,1,-0.7332545539963096,,0
60.20689392601197,63.891976950367074,77.51696486618556,0.5835082303952852,22.133800706556244,4.143485224817223,5.448089601315331,-5.639506601266342,0.5,1.0,69.83955511158844,15.241907892847445,6.582268776797985,9.182095129569202,0.30673467910276675,0.9754801159576184,0.3914515903160255,3.842082890708134,0.0,1.589362016752749,16.946732772381033,3.729067704802147,-34.876075910216606,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90999984741211,0.0,1.0,20MICRONS.NS,2026-05-06,14:00,BEARISH,0,0,-0.5516176051797992,-0.5516176051797992,1
62.00279829579208,70.70310313779433,90.28955685699641,0.5475591927495911,22.768137271013767,4.80651572888402,6.381262503682472,-4.512057692086624,0.5,1.0,73.35546773986239,14.582668695593071,5.296788344074396,7.92510873335276,0.8189074455851925,1.0622926606969212,0.509556477510648,3.7673011030711177,0.0,2.208772451201413,17.914903710917397,4.016436733989592,-34.128186018813814,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-07,09:15,BEARISH,0,1,-1.2793269977536046,,0
62.00279829579208,70.70310313779433,90.28955685699641,0.5475591927495911,22.768137271013767,4.80651572888402,6.381262503682472,-4.512057692086624,0.5,1.0,73.35546773986239,14.582668695593071,5.296788344074396,7.92510873335276,0.8189074455851925,1.0622926606969212,0.509556477510648,3.7673011030711177,0.0,2.208772451201413,17.914903710917397,4.016436733989592,-34.128186018813814,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-07,12:00,BEARISH,0,1,-1.009256616073084,,0
62.00279829579208,70.70310313779433,90.28955685699641,0.5475591927495911,22.768137271013767,4.80651572888402,6.381262503682472,-4.512057692086624,0.5,1.0,73.35546773986239,14.582668695593071,5.296788344074396,7.92510873335276,0.8189074455851925,1.0622926606969212,0.509556477510648,3.7673011030711177,0.0,2.208772451201413,17.914903710917397,4.016436733989592,-34.128186018813814,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-07,14:00,BEARISH,0,0,-0.7108108108108022,,0
63.60913400249179,75.8703589401925,95.22100540739149,0.5747574574176975,23.671601252849275,5.29684109742854,7.163940589058848,-3.493160598215639,0.5,1.0,77.29153914675676,13.631450931671129,4.004956729701107,12.120716817393618,0.6694416147467391,1.118624100436027,0.5185595402862859,3.632350717867535,0.0,1.8974396734560584,14.069861774232484,9.08445309336341,-33.448948706422776,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6200008392334,0.0,1.0,20MICRONS.NS,2026-05-08,09:15,BEARISH,0,0,-1.181081081081081,,0
63.60913400249179,75.8703589401925,95.22100540739149,0.5747574574176975,23.671601252849275,5.29684109742854,7.163940589058848,-3.493160598215639,0.5,1.0,77.29153914675676,13.631450931671129,4.004956729701107,12.120716817393618,0.6694416147467391,1.118624100436027,0.5185595402862859,3.632350717867535,0.0,1.8974396734560584,14.069861774232484,9.08445309336341,-33.448948706422776,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6200008392334,0.0,1.0,20MICRONS.NS,2026-05-08,12:00,BEARISH,0,0,-0.9385394066585226,,0
63.60913400249179,75.8703589401925,95.22100540739149,0.5747574574176975,23.671601252849275,5.29684109742854,7.163940589058848,-3.493160598215639,0.5,1.0,77.29153914675676,13.631450931671129,4.004956729701107,12.120716817393618,0.6694416147467391,1.118624100436027,0.5185595402862859,3.632350717867535,0.0,1.8974396734560584,14.069861774232484,9.08445309336341,-33.448948706422776,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6200008392334,0.0,1.0,20MICRONS.NS,2026-05-08,14:00,BEARISH,0,0,-0.665817045488448,-0.665817045488448,1
60.12900763758047,59.26081919880725,41.558717543291685,0.36796000708782817,24.097058921672062,3.5430049126383034,5.534543723191976,-4.699814738128627,0.5,1.0,68.08175151693388,11.30642746661316,5.300706184760261,11.19554423860839,0.652309338890012,0.8773445671964403,0.5719947315187422,3.668282806731408,0.0,3.536445416723999,14.073287128443912,5.165431213797467,-34.312450273057216,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84000015258789,0.0,1.0,20MICRONS.NS,2026-05-11,09:15,BULLISH,1,1,-1.78,0.8049723756906049,1
60.12900763758047,59.26081919880725,41.558717543291685,0.36796000708782817,24.097058921672062,3.5430049126383034,5.534543723191976,-4.699814738128627,0.5,1.0,68.08175151693388,11.30642746661316,5.300706184760261,11.19554423860839,0.652309338890012,0.8773445671964403,0.5719947315187422,3.668282806731408,0.0,3.536445416723999,14.073287128443912,5.165431213797467,-34.312450273057216,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84000015258789,0.0,1.0,20MICRONS.NS,2026-05-11,12:00,BULLISH,1,0,0.498151508597611,-0.6306060916889786,1
60.12900763758047,59.26081919880725,41.558717543291685,0.36796000708782817,24.097058921672062,3.5430049126383034,5.534543723191976,-4.699814738128627,0.5,1.0,68.08175151693388,11.30642746661316,5.300706184760261,11.19554423860839,0.652309338890012,0.8773445671964403,0.5719947315187422,3.668282806731408,0.0,3.536445416723999,14.073287128443912,5.165431213797467,-34.312450273057216,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.84000015258789,0.0,1.0,20MICRONS.NS,2026-05-11,14:00,BULLISH,1,0,-1.77,0.16359087438725411,1
57.519863574271014,48.948529212217295,22.2508806897454,0.0593862628198254,23.643581429080687,2.2521220220328653,4.2838263436647095,-5.610480997941614,0.5,1.0,60.064040611401346,8.588986584325484,5.710728348098032,13.103124305494983,0.8868445193715797,0.5806611674884301,0.666847519539253,3.7462970721912354,0.0,0.8517848871502087,10.839442412155819,5.4985681655780105,-34.97723820608931,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.549999237060547,0.0,0.0,20MICRONS.NS,2026-05-12,09:15,BULLISH,1,0,-1.8900000000000001,-1.8900000000000001,1
57.519863574271014,48.948529212217295,22.2508806897454,0.0593862628198254,23.643581429080687,2.2521220220328653,4.2838263436647095,-5.610480997941614,0.5,1.0,60.064040611401346,8.588986584325484,5.710728348098032,13.103124305494983,0.8868445193715797,0.5806611674884301,0.666847519539253,3.7462970721912354,0.0,0.8517848871502087,10.839442412155819,5.4985681655780105,-34.97723820608931,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.549999237060547,0.0,0.0,20MICRONS.NS,2026-05-12,12:00,BULLISH,1,0,-1.81,-1.81,1
57.519863574271014,48.948529212217295,22.2508806897454,0.0593862628198254,23.643581429080687,2.2521220220328653,4.2838263436647095,-5.610480997941614,0.5,1.0,60.064040611401346,8.588986584325484,5.710728348098032,13.103124305494983,0.8868445193715797,0.5806611674884301,0.666847519539253,3.7462970721912354,0.0,0.8517848871502087,10.839442412155819,5.4985681655780105,-34.97723820608931,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.549999237060547,0.0,0.0,20MICRONS.NS,2026-05-12,14:00,BULLISH,1,0,-1.364555389488786,0.22094782824929632,1
50.67330816170303,30.04978326655288,6.0356848563293255,-0.5176699413420263,22.335873431819774,-0.6976332885464731,1.1534965503618322,-8.323172981167525,0.25,1.0,34.61613227452355,4.3083519344734835,8.137729275021732,12.574432763876175,0.5533099307686646,0.34133439824554584,0.7161625698724323,3.967475526715844,0.0,-2.0855487524466643,8.890826457427137,3.7483687964218637,-36.89934401481746,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.280000686645508,0.0,0.0,20MICRONS.NS,2026-05-13,09:15,BULLISH,1,1,-1.93,0.776056338028164,1
50.67330816170303,30.04978326655288,6.0356848563293255,-0.5176699413420263,22.335873431819774,-0.6976332885464731,1.1534965503618322,-8.323172981167525,0.25,1.0,34.61613227452355,4.3083519344734835,8.137729275021732,12.574432763876175,0.5533099307686646,0.34133439824554584,0.7161625698724323,3.967475526715844,0.0,-2.0855487524466643,8.890826457427137,3.7483687964218637,-36.89934401481746,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.280000686645508,0.0,0.0,20MICRONS.NS,2026-05-13,12:00,BULLISH,1,0,0.477464788732396,0.477464788732396,1
50.67330816170303,30.04978326655288,6.0356848563293255,-0.5176699413420263,22.335873431819774,-0.6976332885464731,1.1534965503618322,-8.323172981167525,0.25,1.0,34.61613227452355,4.3083519344734835,8.137729275021732,12.574432763876175,0.5533099307686646,0.34133439824554584,0.7161625698724323,3.967475526715844,0.0,-2.0855487524466643,8.890826457427137,3.7483687964218637,-36.89934401481746,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.280000686645508,0.0,0.0,20MICRONS.NS,2026-05-13,14:00,BULLISH,1,0,-1.9000000000000001,-1.4041326590912948,1
52.70186841067897,39.774726910006784,36.8371639911955,-0.7812334215138135,21.121573148648928,0.28439976721588156,2.0969666518779517,-7.319914280037376,0.5,1.0,33.383943995381124,2.69435528216431,5.376456490516265,12.041414446419651,0.420298010945916,0.4163067182417952,0.6364406829445775,3.8517725448387474,0.0,-1.6281157615986586,4.619301706279089,3.16336387863545,-36.25623847100384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.43000030517578,0.0,0.0,20MICRONS.NS,2026-05-14,09:15,BEARISH,0,0,-0.8858097863114087,-0.8858097863114087,1
52.70186841067897,39.774726910006784,36.8371639911955,-0.7812334215138135,21.121573148648928,0.28439976721588156,2.0969666518779517,-7.319914280037376,0.5,1.0,33.383943995381124,2.69435528216431,5.376456490516265,12.041414446419651,0.420298010945916,0.4163067182417952,0.6364406829445775,3.8517725448387474,0.0,-1.6281157615986586,4.619301706279089,3.16336387863545,-36.25623847100384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.43000030517578,0.0,0.0,20MICRONS.NS,2026-05-14,12:00,BEARISH,0,0,-0.7206112298065224,-0.7206112298065224,1
52.70186841067897,39.774726910006784,36.8371639911955,-0.7812334215138135,21.121573148648928,0.28439976721588156,2.0969666518779517,-7.319914280037376,0.5,1.0,33.383943995381124,2.69435528216431,5.376456490516265,12.041414446419651,0.420298010945916,0.4163067182417952,0.6364406829445775,3.8517725448387474,0.0,-1.6281157615986586,4.619301706279089,3.16336387863545,-36.25623847100384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.43000030517578,0.0,0.0,20MICRONS.NS,2026-05-14,14:00,BEARISH,0,0,-0.543093922651938,-0.543093922651938,1
53.97306347366327,45.66330922499433,55.166621325950686,-0.8752044845198572,20.496579842314674,0.8274424475644526,2.629061405688482,-6.6735553906570715,0.5,1.0,34.061161856907546,2.0474463815110577,3.9636415259199067,4.976095513430511,0.8940467753366407,1.1217348630112867,0.6813617150625575,3.8403364345621034,0.0,0.3674542049196372,-2.391560461464881,-3.4426459327335013,-35.85519469886938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.610000610351562,0.0,0.0,20MICRONS.NS,2026-05-15,09:15,BULLISH,1,0,-1.86,0.4131285685345379,1
53.97306347366327,45.66330922499433,55.166621325950686,-0.8752044845198572,20.496579842314674,0.8274424475644526,2.629061405688482,-6.6735553906570715,0.5,1.0,34.061161856907546,2.0474463815110577,3.9636415259199067,4.976095513430511,0.8940467753366407,1.1217348630112867,0.6813617150625575,3.8403364345621034,0.0,0.3674542049196372,-2.391560461464881,-3.4426459327335013,-35.85519469886938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.610000610351562,0.0,0.0,20MICRONS.NS,2026-05-15,12:00,BULLISH,1,0,-1.85,0.21421075494144654,1
53.97306347366327,45.66330922499433,55.166621325950686,-0.8752044845198572,20.496579842314674,0.8274424475644526,2.629061405688482,-6.6735553906570715,0.5,1.0,34.061161856907546,2.0474463815110577,3.9636415259199067,4.976095513430511,0.8940467753366407,1.1217348630112867,0.6813617150625575,3.8403364345621034,0.0,0.3674542049196372,-2.391560461464881,-3.4426459327335013,-35.85519469886938,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.610000610351562,0.0,0.0,20MICRONS.NS,2026-05-15,14:00,BULLISH,1,1,-0.6138749444547174,-0.003244715437033807,1
49.412036662990026,32.85651445982265,19.35025137932989,-1.1509008568164303,19.315620708238114,-1.0715169509991185,0.5597424740763302,-8.455804681353118,0.25,1.0,7.244963119888468,0.471985381947208,6.042683832193303,4.582511496839292,0.8380532088155415,0.5646156716536789,0.7185104890476625,3.9567214229216887,1.0,-2.9072147691396766,-5.481019788070385,-4.253567554598881,-37.13418941699722,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.790000915527344,0.0,0.0,20MICRONS.NS,2026-05-18,09:15,BULLISH,1,0,-1.9000000000000001,-1.9000000000000001,1
49.412036662990026,32.85651445982265,19.35025137932989,-1.1509008568164303,19.315620708238114,-1.0715169509991185,0.5597424740763302,-8.455804681353118,0.25,1.0,7.244963119888468,0.471985381947208,6.042683832193303,4.582511496839292,0.8380532088155415,0.5646156716536789,0.7185104890476625,3.9567214229216887,1.0,-2.9072147691396766,-5.481019788070385,-4.253567554598881,-37.13418941699722,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.790000915527344,0.0,0.0,20MICRONS.NS,2026-05-18,12:00,BULLISH,1,1,-0.7945809915230304,0.7244958193756259,1
49.412036662990026,32.85651445982265,19.35025137932989,-1.1509008568164303,19.315620708238114,-1.0715169509991185,0.5597424740763302,-8.455804681353118,0.25,1.0,7.244963119888468,0.471985381947208,6.042683832193303,4.582511496839292,0.8380532088155415,0.5646156716536789,0.7185104890476625,3.9567214229216887,1.0,-2.9072147691396766,-5.481019788070385,-4.253567554598881,-37.13418941699722,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.790000915527344,0.0,0.0,20MICRONS.NS,2026-05-18,14:00,BULLISH,1,0,0.29038557584134567,,0
44.54511230663752,23.1239166794159,7.561928296532258,-1.5684569795103211,18.837393955057216,-3.1662067798932325,-1.8234370674213851,-10.59563124694577,0.25,1.0,-14.966371956940494,-1.1371978494053363,8.735551362716043,-0.8641413122593256,1.2198281719846864,-0.22345012301694642,0.7851072195702823,4.148160508080706,0.0,-5.825240072301485,-4.2150998724387545,-9.74105331298537,-38.66970083294986,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6299991607666,0.0,0.0,20MICRONS.NS,2026-05-19,09:15,BULLISH,1,0,-1.98,-1.98,1
44.54511230663752,23.1239166794159,7.561928296532258,-1.5684569795103211,18.837393955057216,-3.1662067798932325,-1.8234370674213851,-10.59563124694577,0.25,1.0,-14.966371956940494,-1.1371978494053363,8.735551362716043,-0.8641413122593256,1.2198281719846864,-0.22345012301694642,0.7851072195702823,4.148160508080706,0.0,-5.825240072301485,-4.2150998724387545,-9.74105331298537,-38.66970083294986,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6299991607666,0.0,0.0,20MICRONS.NS,2026-05-19,12:00,BULLISH,1,0,-1.1463407025527281,-0.4272569526115319,1
44.54511230663752,23.1239166794159,7.561928296532258,-1.5684569795103211,18.837393955057216,-3.1662067798932325,-1.8234370674213851,-10.59563124694577,0.25,1.0,-14.966371956940494,-1.1371978494053363,8.735551362716043,-0.8641413122593256,1.2198281719846864,-0.22345012301694642,0.7851072195702823,4.148160508080706,0.0,-5.825240072301485,-4.2150998724387545,-9.74105331298537,-38.66970083294986,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6299991607666,0.0,0.0,20MICRONS.NS,2026-05-19,14:00,BULLISH,1,0,-0.9913514018290324,-0.5724958845441106,1
39.984458912599436,16.53893947395217,3.2733336081014954,-2.0697626825620477,18.88101344833506,-5.2522186559414985,-4.298917534440861,-12.888643577099511,0.25,0.0,-21.196350326357276,-2.22548727581945,12.724876281728159,-3.294058946014733,2.0982120605805994,-1.6866212671895986,1.0940876455326651,4.414211804947077,0.0,-9.401060369557223,-6.904131147177861,-11.776960171342033,-40.32083501770756,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-20,09:15,BULLISH,1,1,2.402031913365466,,0
39.984458912599436,16.53893947395217,3.2733336081014954,-2.0697626825620477,18.88101344833506,-5.2522186559414985,-4.298917534440861,-12.888643577099511,0.25,0.0,-21.196350326357276,-2.22548727581945,12.724876281728159,-3.294058946014733,2.0982120605805994,-1.6866212671895986,1.0940876455326651,4.414211804947077,0.0,-9.401060369557223,-6.904131147177861,-11.776960171342033,-40.32083501770756,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-20,12:00,BULLISH,1,1,1.6545454545454532,,0
39.984458912599436,16.53893947395217,3.2733336081014954,-2.0697626825620477,18.88101344833506,-5.2522186559414985,-4.298917534440861,-12.888643577099511,0.25,0.0,-21.196350326357276,-2.22548727581945,12.724876281728159,-3.294058946014733,2.0982120605805994,-1.6866212671895986,1.0940876455326651,4.414211804947077,0.0,-9.401060369557223,-6.904131147177861,-11.776960171342033,-40.32083501770756,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.68000030517578,0.0,1.0,20MICRONS.NS,2026-05-20,14:00,BULLISH,1,0,-0.584452298473803,-0.14376486387485093,1
55.28283762061955,60.34145959258389,78.5975803593267,-1.4032777103635037,18.513975806885227,2.599919815615226,3.757255728279296,-5.358998101292389,0.5,0.0,59.965875056681774,5.823903346630919,3.8881259385683196,6.1699520851663525,7.591032709239404,3.5500238567508937,2.5282345851913517,4.806300326121701,1.0,-2.627576787610264,0.5493916748493533,-0.9443839158912226,-35.197628682123415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.440000534057617,0.0,1.0,20MICRONS.NS,2026-05-21,09:15,BEARISH,0,0,-3.5765223180139745,,0
