ticker,date,pred_time,direction,confidence,entry,ret_lo,ret_hi,est_high_pct,max_up,min_down,close_ret,dir_hit,graded_hit,midpoint_hit,exp_hit,far_cov,should_buy,pnl,dip_pnl,dip_filled,dip_pct
SCI.NS,2026-06-12,09:15,BULLISH,MEDIUM,292.9,0.22,5.94,1.64,1.72,-1.09,1.35,1,1,0,1,1,1,1.335,1.335,1,-0.99
SCI.NS,2026-06-12,12:00,BULLISH,MEDIUM,292.65,0.16,4.29,1.18,1.81,-1.01,1.44,1,1,0,1,1,1,0.882,0.882,1,-0.72
SCI.NS,2026-06-12,14:00,BULLISH,MEDIUM,292.95,0.09,2.48,0.68,1.71,-0.14,1.33,1,1,1,1,1,1,0.383,,0,-0.41
SCI.NS,2026-06-15,09:15,BEARISH,MEDIUM,303.0,-4.34,-0.15,-1.12,5.81,0.0,2.15,0,0,0,0,1,0,,,0,-2.66
SCI.NS,2026-06-15,12:00,BEARISH,MEDIUM,308.0,-3.13,-0.11,-0.81,2.66,-0.45,0.49,1,1,0,0,1,0,,,0,-1.92
SCI.NS,2026-06-15,14:00,BEARISH,MEDIUM,310.1,-1.81,-0.06,-0.47,1.97,-0.26,-0.19,1,1,0,0,1,0,,,0,-1.11
SCI.NS,2026-06-16,09:15,BEARISH,HIGH,311.8,-7.12,-0.23,-2.08,1.67,-1.35,-0.99,1,1,0,0,1,0,,,0,-4.96
SCI.NS,2026-06-16,12:00,BEARISH,HIGH,308.9,-5.15,-0.16,-1.51,0.34,-0.42,-0.06,1,1,0,0,1,0,,,0,-3.58
SCI.NS,2026-06-16,14:00,BEARISH,HIGH,309.05,-2.97,-0.1,-0.87,0.21,-0.15,-0.11,1,1,0,0,1,0,,,0,-2.07
SCI.NS,2026-06-17,09:15,BULLISH,LOW,310.45,0.12,3.04,0.75,1.03,-1.11,0.32,1,1,0,1,1,1,0.451,,0,-1.21
SCI.NS,2026-06-17,12:00,BULLISH,LOW,308.9,0.09,2.2,0.54,1.54,-0.1,0.83,1,1,1,1,1,1,0.241,,0,-0.87
SCI.NS,2026-06-17,14:00,BULLISH,LOW,310.5,0.05,1.27,0.31,0.31,-0.39,0.31,1,1,0,0,1,1,0.006,,0,-0.5
SCI.NS,2026-06-18,09:15,BEARISH,MEDIUM,311.8,-4.15,-0.14,-1.06,2.36,-1.01,-0.67,1,1,0,0,1,0,,,0,-2.51
SCI.NS,2026-06-18,12:00,BEARISH,MEDIUM,313.2,-2.99,-0.1,-0.76,0.43,-1.45,-1.12,1,1,0,1,1,0,,,0,-1.81
SCI.NS,2026-06-18,14:00,BEARISH,MEDIUM,312.95,-1.73,-0.06,-0.44,0.05,-1.37,-1.04,1,1,1,1,1,0,,,0,-1.05
SCI.NS,2026-06-19,09:15,BULLISH,MEDIUM,311.25,0.17,3.74,1.07,2.57,-0.34,0.43,1,1,1,1,1,1,0.773,,0,-1.0
SCI.NS,2026-06-19,12:00,BULLISH,MEDIUM,313.45,0.12,2.7,0.78,0.21,-1.04,-0.27,1,1,0,0,1,1,-0.571,0.152,1,-0.72
SCI.NS,2026-06-19,14:00,BULLISH,MEDIUM,312.85,0.07,1.56,0.45,0.0,-0.85,-0.08,0,0,0,0,1,1,-0.38,0.042,1,-0.42
SCI.NS,2026-06-22,09:15,BEARISH,MEDIUM,315.0,-4.64,-0.17,-1.39,4.41,0.0,2.92,0,0,0,0,1,0,,,0,-3.31
SCI.NS,2026-06-22,12:00,BEARISH,MEDIUM,325.6,-3.35,-0.12,-1.0,0.21,-0.72,-0.43,1,1,0,0,1,0,,,0,-2.39
SCI.NS,2026-06-22,14:00,BEARISH,MEDIUM,324.55,-1.94,-0.07,-0.58,0.32,-0.35,-0.11,1,1,0,0,1,0,,,0,-1.38
SCI.NS,2026-06-23,09:15,BEARISH,HIGH,325.4,-6.6,-0.23,-1.91,0.58,-1.84,-1.55,1,1,0,0,1,0,,,0,-4.55
SCI.NS,2026-06-23,12:00,BEARISH,HIGH,323.1,-4.76,-0.17,-1.38,0.65,-1.15,-0.85,1,1,0,0,1,0,,,0,-3.29
SCI.NS,2026-06-23,14:00,BEARISH,HIGH,320.25,-2.75,-0.1,-0.8,0.66,-0.27,0.03,1,1,0,0,1,0,,,0,-1.9
SCI.NS,2026-06-24,09:15,BULLISH,MEDIUM,321.0,0.17,3.43,0.92,2.8,-0.23,0.56,1,1,1,1,1,1,0.622,,0,-1.23
SCI.NS,2026-06-24,12:00,BULLISH,MEDIUM,325.5,0.12,2.48,0.67,1.38,-1.21,-0.83,1,1,1,1,1,1,0.367,-0.239,1,-0.89
SCI.NS,2026-06-24,14:00,BULLISH,MEDIUM,323.0,0.07,1.43,0.38,0.29,-0.45,-0.06,1,1,0,0,1,1,-0.362,,0,-0.51
SCI.NS,2026-06-25,09:15,BEARISH,MEDIUM,325.8,-4.75,-0.16,-1.15,0.23,-4.68,-4.31,1,1,1,1,1,0,,,0,-2.74
SCI.NS,2026-06-25,12:00,BEARISH,MEDIUM,316.9,-3.43,-0.12,-0.83,0.3,-2.0,-1.63,1,1,1,1,1,0,,,0,-1.98
SCI.NS,2026-06-25,14:00,BEARISH,MEDIUM,312.4,-1.98,-0.07,-0.48,0.05,-0.59,-0.21,1,1,0,1,1,0,,,0,-1.14
SCI.NS,2026-06-29,09:15,NEUTRAL,HIGH,312.8,-0.5,0.5,0.0,1.01,-2.3,-1.93,0,1,1,0,1,0,,,0,-0.14
SCI.NS,2026-06-29,12:00,NEUTRAL,HIGH,306.85,-0.5,0.5,-0.0,0.34,-0.41,-0.03,1,1,1,1,1,0,,,0,-0.1
SCI.NS,2026-06-29,14:00,NEUTRAL,HIGH,306.9,-0.5,0.5,0.0,0.33,-0.21,-0.05,1,1,1,1,1,0,,,0,-0.06
SCI.NS,2026-06-30,09:15,BULLISH,HIGH,308.7,0.16,3.73,1.09,0.45,-1.72,-1.28,1,1,0,0,1,1,-1.92,-1.083,1,-0.5
SCI.NS,2026-06-30,12:00,BULLISH,HIGH,304.9,0.12,2.69,0.79,0.2,-0.44,-0.05,1,1,0,0,1,1,-0.349,0.012,1,-0.36
SCI.NS,2026-06-30,14:00,BULLISH,HIGH,304.1,0.07,1.56,0.46,0.41,-0.18,0.21,1,1,0,0,1,1,-0.086,,0,-0.21
SCI.NS,2026-07-01,09:15,BULLISH,HIGH,307.65,0.15,3.66,1.02,0.29,-2.39,-2.06,1,1,0,0,1,1,-1.89,-1.89,1,-0.67
SCI.NS,2026-07-01,12:00,BULLISH,HIGH,303.25,0.11,2.64,0.74,0.07,-0.96,-0.64,1,0,0,0,1,1,-0.943,-0.464,1,-0.48
SCI.NS,2026-07-01,14:00,BULLISH,HIGH,301.4,0.06,1.53,0.42,0.25,-0.35,-0.03,1,1,0,0,1,1,-0.333,0.125,1,-0.28
SCI.NS,2026-07-02,09:15,BULLISH,HIGH,302.5,0.15,3.62,1.0,0.5,-1.97,0.36,1,1,0,0,1,1,-1.88,0.698,1,-0.72
SCI.NS,2026-07-02,12:00,BULLISH,HIGH,299.85,0.11,2.61,0.72,1.38,-0.05,1.25,1,1,1,1,1,1,0.42,,0,-0.52
SCI.NS,2026-07-02,14:00,BULLISH,HIGH,302.4,0.06,1.51,0.42,0.53,-0.08,0.4,1,1,0,1,1,1,0.117,,0,-0.3
SCI.NS,2026-07-03,09:15,BEARISH,LOW,305.05,-2.63,-0.06,-0.58,0.79,-1.16,-1.07,1,1,0,1,1,0,,,0,-1.38
SCI.NS,2026-07-03,12:00,BEARISH,LOW,302.65,-1.9,-0.05,-0.42,0.25,-0.38,-0.28,1,1,0,0,1,0,,,0,-1.0
SCI.NS,2026-07-03,14:00,BEARISH,LOW,302.5,-1.1,-0.03,-0.24,0.07,-0.33,-0.23,1,1,0,1,1,0,,,0,-0.58
SCI.NS,2026-07-06,09:15,BULLISH,HIGH,302.0,0.14,2.98,0.83,0.0,-3.26,-2.81,0,0,0,0,1,1,-1.79,-1.79,1,-0.6
SCI.NS,2026-07-06,12:00,BULLISH,HIGH,294.05,0.1,2.15,0.6,0.14,-0.65,-0.19,1,1,0,0,1,1,-0.487,-0.056,1,-0.43
SCI.NS,2026-07-06,14:00,BULLISH,HIGH,292.6,0.06,1.24,0.35,0.63,-0.1,0.31,1,1,0,1,1,1,0.049,,0,-0.25
SCI.NS,2026-07-07,09:15,BULLISH,HIGH,294.9,0.16,4.26,1.04,0.0,-2.15,-1.44,0,0,0,0,1,1,-1.81,-1.026,1,-0.72
SCI.NS,2026-07-07,12:00,BULLISH,HIGH,290.05,0.12,3.08,0.75,0.43,-0.52,0.21,1,1,0,0,1,1,-0.093,,0,-0.52
SCI.NS,2026-07-07,14:00,BULLISH,HIGH,289.7,0.07,1.78,0.43,0.55,-0.14,0.33,1,1,0,1,1,1,0.135,,0,-0.3
SCI.NS,2026-07-08,09:15,BULLISH,HIGH,288.25,0.13,3.16,0.85,2.31,-4.41,-3.49,1,1,1,1,1,1,-1.78,0.553,1,-0.53
SCI.NS,2026-07-08,12:00,BULLISH,HIGH,292.85,0.09,2.28,0.61,0.09,-5.91,-5.0,1,0,0,0,1,1,-1.78,-1.78,1,-0.38
SCI.NS,2026-07-08,14:00,BULLISH,HIGH,286.0,0.05,1.32,0.36,0.1,-3.65,-2.73,1,1,0,0,1,1,-1.78,-1.78,1,-0.22
SCI.NS,2026-07-09,09:15,BULLISH,HIGH,278.9,0.28,6.53,1.92,1.25,-1.06,-0.61,1,1,0,0,1,1,-0.91,1.622,1,-0.92
SCI.NS,2026-07-09,12:00,BULLISH,HIGH,278.8,0.2,4.72,1.39,0.39,-0.79,-0.57,1,1,0,0,1,1,-0.874,-0.203,1,-0.67
SCI.NS,2026-07-09,14:00,BULLISH,HIGH,279.3,0.12,2.72,0.8,0.14,-0.97,-0.75,1,1,0,0,1,1,-1.052,-0.673,1,-0.38
SCI.NS,2026-07-10,09:15,BULLISH,LOW,279.85,0.15,3.04,0.83,2.13,0.0,1.73,1,1,1,1,1,1,0.525,,0,-1.39
SCI.NS,2026-07-10,12:00,BULLISH,LOW,284.25,0.11,2.2,0.6,0.42,-0.55,0.16,1,1,0,0,1,1,-0.142,,0,-1.01
SCI.NS,2026-07-10,14:00,BULLISH,LOW,283.7,0.06,1.27,0.35,0.62,-0.16,0.35,1,1,0,1,1,1,0.045,,0,-0.58
SCI.NS,2026-07-13,09:15,BEARISH,LOW,281.05,-1.84,-0.07,-0.57,2.12,-0.32,1.67,1,1,0,0,1,0,,,0,-1.37
SCI.NS,2026-07-13,12:00,BEARISH,LOW,284.45,-1.33,-0.05,-0.41,0.84,-0.11,0.46,1,1,0,0,1,0,,,0,-0.99
SCI.NS,2026-07-13,14:00,BEARISH,LOW,284.85,-0.77,-0.03,-0.24,0.7,-0.02,0.32,1,0,0,0,1,0,,,0,-0.57
SCI.NS,2026-07-14,09:15,BEARISH,LOW,285.6,-2.12,-0.08,-0.56,1.31,-0.89,0.0,1,1,0,1,1,0,,,0,-1.33
SCI.NS,2026-07-14,12:00,BEARISH,LOW,283.45,-1.53,-0.06,-0.41,1.52,-0.14,0.76,1,1,0,0,1,0,,,0,-0.96
SCI.NS,2026-07-14,14:00,BEARISH,LOW,283.7,-0.89,-0.03,-0.23,1.43,-0.11,0.67,1,1,0,0,1,0,,,0,-0.56
SCI.NS,2026-07-15,09:15,BULLISH,LOW,284.5,0.1,2.48,0.64,1.93,-0.53,0.86,1,1,1,1,1,1,0.34,,0,-1.02
SCI.NS,2026-07-15,12:00,BULLISH,LOW,283.45,0.08,1.79,0.46,2.31,-0.02,1.23,1,1,1,1,0,1,0.162,,0,-0.74
SCI.NS,2026-07-15,14:00,BULLISH,LOW,287.2,0.04,1.03,0.27,0.12,-0.26,-0.09,1,1,0,0,1,1,-0.387,,0,-0.43
SCI.NS,2026-07-16,09:15,BEARISH,MEDIUM,288.95,-3.26,-0.1,-0.85,2.44,0.0,0.61,0,0,0,0,1,0,,,0,-2.02
SCI.NS,2026-07-16,12:00,BEARISH,MEDIUM,291.95,-2.35,-0.07,-0.61,0.15,-0.51,-0.43,1,1,0,0,1,0,,,0,-1.46
SCI.NS,2026-07-16,14:00,BEARISH,MEDIUM,292.25,-1.36,-0.04,-0.35,0.05,-0.53,-0.53,1,1,0,1,1,0,,,0,-0.84
SCI.NS,2026-07-17,09:15,BEARISH,MEDIUM,289.1,-2.98,-0.1,-0.81,0.14,-2.73,-2.65,1,1,1,1,1,0,,,0,-1.93
SCI.NS,2026-07-17,12:00,BEARISH,MEDIUM,284.7,-2.16,-0.07,-0.59,0.11,-1.23,-1.14,1,1,1,1,1,0,,,0,-1.39
SCI.NS,2026-07-17,14:00,BEARISH,MEDIUM,281.85,-1.24,-0.04,-0.34,0.8,-0.23,-0.14,1,1,0,0,1,0,,,0,-0.8
SCI.NS,2026-07-20,09:15,BULLISH,MEDIUM,280.95,0.12,2.91,0.87,1.07,-0.85,-0.09,1,1,0,1,1,1,0.568,0.568,1,-0.61
SCI.NS,2026-07-20,12:00,BULLISH,MEDIUM,279.7,0.09,2.1,0.63,0.72,-0.41,0.36,1,1,0,1,1,1,0.326,,0,-0.44
SCI.NS,2026-07-20,14:00,BULLISH,MEDIUM,281.55,0.05,1.21,0.36,0.05,-0.3,-0.3,1,1,0,0,1,1,-0.602,-0.342,1,-0.26
SCI.NS,2026-07-21,09:15,BULLISH,MEDIUM,281.8,0.12,2.91,0.87,0.57,-1.7,-1.4,1,1,0,0,1,1,-1.73,-1.097,1,-0.61
SCI.NS,2026-07-21,12:00,BULLISH,MEDIUM,277.8,0.09,2.1,0.63,0.07,-0.29,0.02,1,0,0,0,1,1,-0.282,,0,-0.44
SHAILY.NS,2026-04-29,09:15,BEARISH,HIGH,2560.2,-7.53,-0.22,-1.92,0.77,-6.84,-1.5,1,1,1,1,1,0,,,0,-4.58
SHAILY.NS,2026-04-29,12:00,BEARISH,HIGH,2417.8,-5.44,-0.16,-1.39,5.0,-0.1,4.3,1,0,0,0,1,0,,,0,-3.31
SHAILY.NS,2026-04-29,14:00,BEARISH,HIGH,2447.1,-3.14,-0.09,-0.8,3.74,-0.25,3.05,1,1,0,0,1,0,,,0,-1.91
SHAILY.NS,2026-04-30,09:15,BEARISH,MEDIUM,2498.1,-7.05,-0.18,-1.52,3.48,-0.76,1.34,1,1,0,0,1,0,,,0,-3.63
SHAILY.NS,2026-04-30,12:00,BEARISH,MEDIUM,2547.0,-5.09,-0.13,-1.1,0.7,-2.67,-0.61,1,1,1,1,1,0,,,0,-2.62
SHAILY.NS,2026-04-30,14:00,BEARISH,MEDIUM,2491.0,-2.94,-0.08,-0.64,2.45,-0.48,1.63,1,1,0,0,1,0,,,0,-1.51
SHAILY.NS,2026-05-04,09:15,NEUTRAL,HIGH,2531.4,-0.5,0.5,0.0,1.92,-2.45,1.25,0,1,1,0,1,0,,,0,-0.05
SHAILY.NS,2026-05-04,12:00,NEUTRAL,HIGH,2473.0,-0.5,0.5,0.0,4.33,-0.08,3.64,0,1,1,0,1,0,,,0,-0.03
SHAILY.NS,2026-05-04,14:00,NEUTRAL,HIGH,2520.2,-0.5,0.5,0.0,2.37,-0.21,1.7,0,1,1,0,1,0,,,0,-0.02
SHAILY.NS,2026-05-05,09:15,BEARISH,HIGH,2575.5,-6.23,-0.18,-1.49,1.34,-1.57,0.76,1,1,0,1,1,0,,,0,-3.55
SHAILY.NS,2026-05-05,12:00,BEARISH,HIGH,2553.6,-4.5,-0.13,-1.08,2.21,-0.33,1.62,1,1,0,0,1,0,,,0,-2.57
SHAILY.NS,2026-05-05,14:00,BEARISH,HIGH,2558.0,-2.6,-0.07,-0.62,2.03,-0.46,1.45,1,1,0,0,1,0,,,0,-1.48
SHAILY.NS,2026-05-06,09:15,BEARISH,MEDIUM,2619.7,-4.62,-0.1,-1.03,1.16,-1.13,0.37,1,1,0,1,1,0,,,0,-2.46
SHAILY.NS,2026-05-06,12:00,BEARISH,MEDIUM,2631.0,-3.34,-0.07,-0.75,0.34,-1.06,-0.06,1,1,0,1,1,0,,,0,-1.77
SHAILY.NS,2026-05-06,14:00,BEARISH,MEDIUM,2611.0,-1.93,-0.04,-0.43,0.88,-0.22,0.7,1,1,0,0,1,0,,,0,-1.02
SHAILY.NS,2026-05-07,09:15,BEARISH,LOW,2665.9,-4.02,-0.09,-0.93,1.24,-1.3,0.3,1,1,0,1,1,0,,,0,-2.22
SHAILY.NS,2026-05-07,12:00,BEARISH,LOW,2668.7,-2.9,-0.07,-0.67,0.67,-1.41,0.2,1,1,0,1,1,0,,,0,-1.6
SHAILY.NS,2026-05-07,14:00,BEARISH,LOW,2665.9,-1.68,-0.04,-0.39,0.78,-0.22,0.3,1,1,0,0,1,0,,,0,-0.92
SHAILY.NS,2026-05-08,09:15,BEARISH,LOW,2659.9,-3.39,-0.07,-0.74,2.26,-1.45,0.72,1,1,0,1,1,0,,,0,-1.76
SHAILY.NS,2026-05-08,12:00,BEARISH,LOW,2665.5,-2.45,-0.05,-0.53,0.99,-1.66,0.51,1,1,1,1,1,0,,,0,-1.27
SHAILY.NS,2026-05-08,14:00,BEARISH,LOW,2628.5,-1.41,-0.03,-0.31,2.41,-0.1,1.92,1,1,0,0,1,0,,,0,-0.73
SHAILY.NS,2026-05-11,09:15,BEARISH,LOW,2664.2,-3.39,-0.08,-0.81,0.89,-5.71,0.24,1,1,1,1,0,0,,,0,-1.93
SHAILY.NS,2026-05-11,12:00,BEARISH,LOW,2631.0,-2.45,-0.05,-0.58,2.16,-0.6,1.51,1,1,0,1,1,0,,,0,-1.39
SHAILY.NS,2026-05-11,14:00,BEARISH,LOW,2643.7,-1.41,-0.03,-0.34,1.67,-0.51,1.02,1,1,0,1,1,0,,,0,-0.8
SHAILY.NS,2026-05-12,09:15,BEARISH,MEDIUM,2703.1,-5.47,-0.13,-1.19,2.84,-1.41,-0.08,1,1,0,1,1,0,,,0,-2.84
SHAILY.NS,2026-05-12,12:00,BEARISH,MEDIUM,2762.0,-3.95,-0.09,-0.86,0.62,-2.21,-2.21,1,1,1,1,1,0,,,0,-2.05
SHAILY.NS,2026-05-12,14:00,BEARISH,MEDIUM,2754.0,-2.28,-0.05,-0.5,0.33,-1.92,-1.92,1,1,1,1,1,0,,,0,-1.18
SHAILY.NS,2026-05-13,09:15,BULLISH,LOW,2699.8,0.16,4.08,0.99,1.86,-1.1,1.83,1,1,0,1,1,1,0.695,,0,-1.88
SHAILY.NS,2026-05-13,12:00,BULLISH,LOW,2735.0,0.12,2.95,0.72,0.55,-0.41,0.52,1,1,0,0,1,1,0.216,,0,-1.36
SHAILY.NS,2026-05-13,14:00,BULLISH,LOW,2737.1,0.07,1.7,0.41,0.47,-0.08,0.44,1,1,0,1,1,1,0.115,,0,-0.78
SHAILY.NS,2026-05-14,09:15,BEARISH,MEDIUM,2737.6,-4.35,-0.13,-1.21,3.63,0.0,2.2,0,0,0,0,1,0,,,0,-2.87
SHAILY.NS,2026-05-14,12:00,BEARISH,MEDIUM,2808.0,-3.14,-0.1,-0.87,0.36,-0.85,-0.36,1,1,0,0,1,0,,,0,-2.08
SHAILY.NS,2026-05-14,14:00,BEARISH,MEDIUM,2799.5,-1.81,-0.06,-0.5,0.28,-0.41,-0.06,1,1,0,0,1,0,,,0,-1.2
SHAILY.NS,2026-05-15,09:15,BEARISH,MEDIUM,2815.0,-4.84,-0.13,-1.17,0.53,-5.52,-1.26,1,1,1,1,0,0,,,0,-2.78
SHAILY.NS,2026-05-15,12:00,BEARISH,MEDIUM,2688.8,-3.5,-0.09,-0.84,3.47,-0.51,3.38,1,1,0,0,1,0,,,0,-2.0
SHAILY.NS,2026-05-15,14:00,BEARISH,MEDIUM,2678.5,-2.02,-0.05,-0.49,3.86,-0.06,3.77,1,1,0,0,1,0,,,0,-1.16
SHAILY.NS,2026-05-18,09:15,BULLISH,MEDIUM,2746.2,0.18,4.12,1.15,1.13,-4.96,-2.25,1,1,0,0,1,1,-2.21,0.854,1,-1.31
SHAILY.NS,2026-05-18,12:00,BULLISH,MEDIUM,2661.4,0.13,2.97,0.83,0.99,-1.67,0.86,1,1,0,1,1,1,0.533,0.533,1,-0.95
SHAILY.NS,2026-05-18,14:00,BULLISH,MEDIUM,2635.5,0.07,1.72,0.48,1.98,-0.7,1.86,1,1,1,1,0,1,0.181,0.181,1,-0.55
SHAILY.NS,2026-05-19,09:15,BULLISH,MEDIUM,2713.5,0.21,5.83,1.48,1.7,-2.89,-2.69,1,1,0,1,1,1,-2.37,1.178,1,-1.37
SHAILY.NS,2026-05-19,12:00,BULLISH,MEDIUM,2697.2,0.15,4.21,1.07,0.4,-2.31,-2.1,1,1,0,0,1,1,-2.31,0.767,1,-0.99
SHAILY.NS,2026-05-19,14:00,BULLISH,MEDIUM,2668.5,0.09,2.43,0.62,0.48,-1.26,-1.05,1,1,0,0,1,1,-1.349,0.316,1,-0.57
SHAILY.NS,2026-05-20,09:15,BULLISH,HIGH,2402.0,0.25,5.27,1.66,17.75,-0.28,14.43,1,1,1,1,0,1,1.363,,0,-0.93
SHAILY.NS,2026-05-20,12:00,BULLISH,HIGH,2741.6,0.18,3.81,1.2,0.37,-1.52,0.26,1,1,0,0,1,1,-0.045,0.632,1,-0.67
SHAILY.NS,2026-05-20,14:00,BULLISH,HIGH,2734.0,0.1,2.2,0.69,0.65,-1.24,0.53,1,1,0,0,1,1,0.234,0.393,1,-0.39
SHAILY.NS,2026-05-21,09:15,BEARISH,MEDIUM,2750.0,-8.83,-0.22,-2.16,1.63,-3.07,-0.21,1,1,0,1,1,0,,,0,-5.15
SHAILY.NS,2026-05-21,12:00,BEARISH,MEDIUM,2679.4,-6.38,-0.16,-1.56,4.3,-0.01,2.41,1,0,0,0,1,0,,,0,-3.72
SHAILY.NS,2026-05-21,14:00,BEARISH,MEDIUM,2759.4,-3.68,-0.09,-0.9,1.28,-0.69,-0.55,1,1,0,0,1,0,,,0,-2.15
SHAILY.NS,2026-05-22,09:15,BEARISH,LOW,2768.7,-5.28,-0.15,-1.25,2.03,-2.77,-2.7,1,1,1,1,1,0,,,0,-2.98
SHAILY.NS,2026-05-22,12:00,BEARISH,LOW,2740.4,-3.81,-0.11,-0.9,0.19,-1.77,-1.69,1,1,0,1,1,0,,,0,-2.15
SHAILY.NS,2026-05-22,14:00,BEARISH,LOW,2717.2,-2.2,-0.06,-0.52,0.03,-0.93,-0.85,1,1,0,1,1,0,,,0,-1.24
SHAILY.NS,2026-05-25,09:15,BULLISH,HIGH,2736.6,0.3,7.19,1.92,1.26,-2.6,0.06,1,1,0,0,1,1,-2.63,1.616,1,-1.15
SHAILY.NS,2026-05-25,12:00,BULLISH,HIGH,2737.5,0.22,5.19,1.38,1.08,-0.38,0.03,1,1,0,0,1,1,-0.271,,0,-0.83
SHAILY.NS,2026-05-25,14:00,BULLISH,HIGH,2762.8,0.13,3.0,0.8,0.15,-0.95,-0.89,1,1,0,0,1,1,-1.187,-0.709,1,-0.48
SHAILY.NS,2026-05-26,09:15,BEARISH,MEDIUM,2755.0,-5.98,-0.18,-1.4,0.7,-2.5,-1.67,1,1,0,1,1,0,,,0,-3.34
SHAILY.NS,2026-05-26,12:00,BEARISH,MEDIUM,2745.0,-4.32,-0.13,-1.01,0.12,-2.14,-1.32,1,1,0,1,1,0,,,0,-2.41
SHAILY.NS,2026-05-26,14:00,BEARISH,MEDIUM,2700.0,-2.49,-0.07,-0.59,0.81,-0.51,0.33,1,1,0,0,1,0,,,0,-1.39
SHAILY.NS,2026-05-27,09:15,BULLISH,HIGH,2701.1,0.27,5.99,1.71,0.93,-1.85,-1.35,1,1,0,0,1,1,-1.648,-0.611,1,-1.04
SHAILY.NS,2026-05-27,12:00,BULLISH,HIGH,2670.5,0.19,4.33,1.24,0.69,-0.73,-0.22,1,1,0,0,1,1,-0.517,,0,-0.75
SHAILY.NS,2026-05-27,14:00,BULLISH,HIGH,2683.3,0.11,2.5,0.71,0.2,-1.2,-0.69,1,1,0,0,1,1,-0.993,-0.564,1,-0.43
SHAILY.NS,2026-05-29,09:15,NEUTRAL,HIGH,2691.4,-0.5,0.5,0.0,11.43,-0.19,11.09,0,1,1,0,1,0,,,0,-0.0
SHAILY.NS,2026-05-29,12:00,NEUTRAL,HIGH,2807.6,-0.5,0.5,-0.0,6.82,-0.69,6.49,0,1,1,0,1,0,,,0,-0.0
SHAILY.NS,2026-05-29,14:00,NEUTRAL,HIGH,2903.3,-0.5,0.5,-0.0,3.3,-0.62,2.98,0,1,1,0,1,0,,,0,-0.0
SHAILY.NS,2026-06-01,09:15,BEARISH,HIGH,3014.6,-14.47,-0.58,-4.65,6.06,-2.85,4.16,1,1,0,0,1,0,,,0,-11.07
SHAILY.NS,2026-06-01,12:00,BEARISH,HIGH,3014.1,-10.45,-0.42,-3.36,6.08,-0.24,4.18,1,0,0,0,1,0,,,0,-7.99
SHAILY.NS,2026-06-01,14:00,BEARISH,HIGH,3140.0,-6.03,-0.24,-1.94,1.43,-0.32,0.0,1,1,0,0,1,0,,,0,-4.61
SHAILY.NS,2026-06-02,09:15,BEARISH,HIGH,3114.8,-9.86,-0.35,-3.18,0.78,-4.63,-1.95,1,1,0,1,1,0,,,0,-7.57
SHAILY.NS,2026-06-02,12:00,BEARISH,HIGH,2985.0,-7.12,-0.25,-2.3,2.51,-0.48,2.31,1,1,0,0,1,0,,,0,-5.47
SHAILY.NS,2026-06-02,14:00,BEARISH,HIGH,2978.0,-4.11,-0.15,-1.33,2.75,-0.09,2.55,1,0,0,0,1,0,,,0,-3.16
SHAILY.NS,2026-06-03,09:15,BULLISH,HIGH,3023.1,0.33,6.26,2.13,5.42,-0.24,1.56,1,1,1,1,1,1,1.829,,0,-1.39
SHAILY.NS,2026-06-03,12:00,BULLISH,HIGH,3074.3,0.24,4.52,1.54,0.68,-0.49,-0.13,1,1,0,0,1,1,-0.427,,0,-1.0
SHAILY.NS,2026-06-03,14:00,BULLISH,HIGH,3079.3,0.14,2.61,0.89,0.12,-0.36,-0.29,1,0,0,0,1,1,-0.589,,0,-0.58
SHAILY.NS,2026-06-04,09:15,BEARISH,MEDIUM,3131.3,-5.92,-0.17,-1.42,1.68,-2.59,-2.2,1,1,0,1,1,0,,,0,-3.37
SHAILY.NS,2026-06-04,12:00,BEARISH,MEDIUM,3084.0,-4.27,-0.12,-1.02,0.21,-1.09,-0.7,1,1,0,1,1,0,,,0,-2.44
SHAILY.NS,2026-06-04,14:00,BEARISH,MEDIUM,3081.9,-2.47,-0.07,-0.59,0.21,-1.03,-0.64,1,1,0,1,1,0,,,0,-1.41
SHAILY.NS,2026-06-05,09:15,BULLISH,HIGH,3117.1,0.24,4.56,1.58,0.91,-2.96,-1.84,1,1,0,0,1,1,-2.4,1.28,1,-1.41
SHAILY.NS,2026-06-05,12:00,BULLISH,HIGH,3090.5,0.17,3.3,1.14,0.11,-2.12,-0.99,1,0,0,0,1,1,-2.4,-0.283,1,-1.01
SHAILY.NS,2026-06-05,14:00,BULLISH,HIGH,3057.3,0.1,1.9,0.66,0.74,-1.06,0.08,1,1,0,1,1,1,0.359,0.359,1,-0.59
SHAILY.NS,2026-06-08,09:15,BULLISH,MEDIUM,3021.0,0.19,4.14,1.28,2.4,-0.31,1.85,1,1,1,1,1,1,0.984,,0,-1.25
SHAILY.NS,2026-06-08,12:00,BULLISH,MEDIUM,3079.3,0.14,2.99,0.93,0.17,-2.2,-0.08,1,1,0,0,1,1,-2.37,0.627,1,-0.9
SHAILY.NS,2026-06-08,14:00,BULLISH,MEDIUM,3016.2,0.08,1.73,0.54,2.27,-0.1,2.01,1,1,1,1,0,1,0.235,,0,-0.52
SHAILY.NS,2026-06-09,09:15,BEARISH,MEDIUM,3116.2,-5.07,-0.13,-1.16,0.12,-2.17,-0.48,1,1,0,1,1,0,,,0,-2.76
