#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
56,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1034.0,+56/-60,0.019,51.53,47.51,23.511,8.96,0.129,✔️,0.0,False,CPU
57,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1032.0,+53/-62,0.029,51.67,47.56,28.16,176.26,0.191,✔️,0.0,False,CPU
58,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1030.0,+71/-77,0.048,51.78,42.7,26.433,3.14,0.741,✔️,0.0,False,GPU
59,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1008.0,+71/-75,0.026,53.12,46.17,25.95,1.97,0.251,✔️,0.0,False,CPU
60,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+62/-61,0.012,53.55,46.43,26.122,0.43,0.053,✔️,0.0,False,CPU
61,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),978.0,+63/-73,0.022,54.78,51.23,25.675,3.12,0.312,✔️,0.0,False,CPU
62,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),977.0,+107/-116,0.073,54.84,21.08,31.12,398.79,4.645,✔️,0.0,False,GPU
63,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),971.0,+62/-86,0.024,55.17,48.82,27.652,129.17,1.627,✔️,0.0,False,CPU
64,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),941.0,+62/-87,0.024,56.7,36.09,33.201,22.76,0.025,✔️,0.0,False,CPU
65,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),906.0,+79/-97,0.021,58.35,27.21,34.226,240.78,0.308,✔️,0.0,False,CPU
66,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),880.0,+82/-110,0.017,59.54,37.78,34.775,240.78,0.068,✔️,0.0,False,CPU
67,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),818.0,+69/-87,0.013,61.92,59.17,33.525,129.17,0.103,✔️,0.0,False,CPU
68,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),816.0,+82/-110,0.007,62.02,58.7,37.288,1.23,0.115,✔️,0.0,False,CPU
69,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),620.0,+72/-106,0.0,67.08,66.69,45.839,0.19,0.037,✔️,0.0,False,CPU
