#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
27,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1429.0,+117/-124,0.236,28.8,21.16,12.382,559.64,0.88,✔️,0.0,False,GPU,model,
28,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1421.0,+150/-136,0.225,29.3,13.21,13.641,4532.19,39.452,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1400.0,+103/-90,0.157,30.67,19.9,12.619,2045.59,6.231,✔️,0.0,False,GPU,model,
30,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1398.0,+101/-105,0.156,30.8,25.19,14.296,559.64,0.051,✔️,0.0,False,GPU,model,
31,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1389.0,+154/-130,0.172,31.33,17.05,13.222,0.51,0.126,➖,0.0,False,GPU,model,
32,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1383.0,+119/-127,0.161,31.73,15.4,12.84,0.48,0.047,✔️,0.0,False,CPU,model,
33,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1357.0,+96/-72,0.111,33.4,26.98,13.101,1803.23,1.199,✔️,0.0,False,CPU,model,
34,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1350.0,+100/-86,0.107,33.8,30.19,14.185,1.94,0.046,✔️,0.0,False,GPU,model,
35,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1326.0,+126/-141,0.146,35.33,27.07,16.054,662.24,0.093,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1303.0,+167/-154,0.2,36.8,9.56,15.793,6.51,5.361,➖,0.0,False,GPU,model,
37,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1288.0,+122/-135,0.153,37.77,22.23,16.364,41.51,39.094,✔️,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1284.0,+84/-79,0.06,38.0,35.08,15.696,6.54,0.294,✔️,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1283.0,+85/-96,0.091,38.07,33.91,14.621,9.07,0.224,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1244.0,+80/-87,0.049,40.47,37.36,15.253,1803.23,0.051,✔️,0.0,False,CPU,model,
41,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1244.0,+86/-92,0.039,40.47,36.24,15.621,65.73,0.23,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1234.0,+77/-87,0.04,41.07,38.86,15.204,0.34,0.07,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1226.0,+101/-115,0.032,41.53,39.02,15.767,50.36,0.183,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1225.0,+124/-139,0.086,41.6,34.51,17.237,662.24,0.006,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1210.0,+81/-85,0.03,42.5,39.63,15.985,65.73,0.025,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1210.0,+103/-140,0.074,42.53,37.68,18.234,2.13,0.006,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1187.0,+118/-141,0.059,43.87,36.85,17.952,354.91,1.636,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1179.0,+104/-140,0.032,44.33,40.46,17.129,50.36,0.017,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1176.0,+112/-110,0.042,44.53,38.45,17.863,11.42,10.384,➖,0.0,False,GPU,model,
50,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1167.0,+102/-138,0.063,45.0,39.64,19.2,86.71,9.515,✔️,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1085.0,+85/-95,0.006,49.53,47.91,18.918,2.58,0.039,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1059.0,+108/-153,0.016,50.87,46.96,23.106,20.27,0.443,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1059.0,+95/-111,0.009,50.87,48.31,20.266,354.91,0.094,✔️,0.0,False,CPU,model,
54,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1011.0,+165/-215,0.02,53.27,46.53,27.448,2.55,0.157,✔️,0.0,False,GPU,model,
55,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+67/-115,0.0,53.77,52.54,21.507,0.24,0.022,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),994.0,+95/-158,0.006,54.07,51.39,24.242,20.27,0.225,✔️,0.0,False,CPU,model,
57,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),976.0,+103/-138,0.012,54.87,52.36,24.776,150.58,4.952,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),964.0,+120/-157,0.011,55.4,52.18,23.717,1.49,0.113,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),955.0,+60/-114,0.0,55.8,54.71,26.172,5745.33,2.139,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),947.0,+55/-100,0.0,56.13,55.19,26.156,5745.33,8.567,✔️,0.0,False,GPU,model,
61,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),936.0,+91/-125,0.0,56.6,55.23,23.909,0.47,0.072,✔️,0.0,False,CPU,model,
62,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),904.0,+166/-233,0.007,57.9,53.7,33.821,43.96,0.081,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),880.0,+106/-189,0.0,58.8,56.78,30.723,1.53,0.012,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),861.0,+161/-247,0.001,59.5,56.35,34.518,43.96,0.017,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),820.0,+45/-102,0.0,60.87,60.37,31.537,113.17,2.156,✔️,0.0,False,GPU,model,
66,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),799.0,+51/-121,0.0,61.53,61.32,30.729,150.58,0.546,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),742.0,+112/-203,0.0,63.13,62.5,36.548,0.2,0.02,✔️,0.0,False,CPU,model,
68,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),569.0,+82/-156,0.0,66.6,66.48,43.931,0.1,0.068,✔️,0.0,False,CPU,model,
