vinBattery,currentBattery,velocity,distance,H2 Leak,powerW,energyWh,kmPerkWh,timeS,_capture_ts,latitude,longitude,wgsAltitude,ts,elapsed_s,lap_number
36.57789,0.09650409,22.630608,3187.1,False,3.529916,8.386453,380.0296,470,1784710269.9203472,25.48451633,51.45250849,13.0,1784710269329,224.51,1.0
36.56192,0.07425795,22.630608,3190.24,False,2.715013,8.386698,380.3929,470,1784710270.6443017,25.4845633,51.45247832,12.9,1784710270340,225.52,1.0
36.57742,0.0883685,22.53264,3191.81,False,3.232292,8.387,380.5664,471,1784710270.837521,25.4845633,51.45247832,12.9,1784710270340,225.52,1.0
36.55642,0.1068965,22.434672,3193.38,False,3.907753,8.387342,380.738,471,1784710271.765602,25.4845633,51.45247832,12.9,1784710270340,225.52,1.0
36.56143,0.07602627,22.434672,3196.52,False,2.779629,8.387588,381.1012,471,1784710271.7666028,25.4845633,51.45247832,12.9,1784710270340,225.52,1.0
36.58133,0.07352817,22.336704,3198.09,False,2.689758,8.387817,381.278,472,1784710272.8548193,25.48462612,51.45243986,12.7,1784710271347,226.52,1.0
36.53931,0.08264948,22.336704,3199.66,False,3.019955,8.388108,381.4519,472,1784710272.855816,25.48462612,51.45243986,12.7,1784710271347,226.52,1.0
36.57317,0.07466779,22.238736,3201.23,False,2.730838,8.388356,381.6278,472,1784710273.2749186,25.4846747,51.45240772,12.5,1784710272363,227.54,1.0
36.60633,0.09514926,22.238736,3204.37,False,3.483065,8.388686,381.9871,473,1784710273.2755077,25.4846747,51.45240772,12.5,1784710272363,227.54,1.0
36.54868,0.07943178,22.140768,3205.94,False,2.903127,8.388966,382.1615,473,1784710273.2755077,25.4846747,51.45240772,12.5,1784710272363,227.54,1.0
36.58686,0.07354138,22.0428,3207.51,False,2.690648,8.389225,382.3369,473,1784710273.2755077,25.4846747,51.45240772,12.5,1784710272363,227.54,1.0
36.59072,0.08285817,22.0428,3210.65,False,3.03184,8.389469,382.7,474,1784710273.7745523,25.48472122,51.45237648,12.2,1784710273370,228.55,1.0
36.57235,0.070937,21.944832,3212.22,False,2.594333,8.389707,382.8763,474,1784710273.9651496,25.48472122,51.45237648,12.2,1784710273370,228.55,1.0
35.05168,4.25911,22.140768,3213.79,False,149.289,8.402991,382.4579,474,1784710274.3848689,25.48476913,51.45234926,12.0,1784710274386,229.56,1.0
35.06835,4.333214,22.238736,3215.36,False,151.9587,8.416541,382.0287,475,1784710274.575119,25.48476913,51.45234926,12.0,1784710274386,229.56,1.0
35.06176,4.386297,22.434672,3218.5,False,153.7913,8.430473,381.7698,475,1784710275.0541978,25.48476913,51.45234926,12.0,1784710274386,229.56,1.0
35.05072,4.497126,22.53264,3220.07,False,157.6275,8.442954,381.3914,475,1784710275.2447517,25.48481334,51.45232104,11.8,1784710275398,230.58,1.0
35.09599,4.274162,22.630608,3221.64,False,150.0059,8.455185,381.0254,476,1784710275.514923,25.48481334,51.45232104,11.8,1784710275398,230.58,1.0
35.07066,4.199883,22.826544,3223.21,False,147.2927,8.468649,380.605,476,1784710275.8947792,25.48481334,51.45232104,11.8,1784710275398,230.58,1.0
35.08832,4.275726,22.924512,3226.35,False,150.028,8.483112,380.3262,476,1784710276.0841334,25.48481334,51.45232104,11.8,1784710275398,230.58,1.0
35.07121,4.284227,23.02248,3227.92,False,150.253,8.495602,379.9519,477,1784710276.3647306,25.48486289,51.45229214,11.6,1784710276413,231.59,1.0
34.9688,4.466352,23.218416,3229.49,False,156.183,8.510698,379.4624,477,1784710276.795437,25.48486289,51.45229214,11.6,1784710276413,231.59,1.0
35.13321,4.134747,23.316384,3232.63,False,145.2669,8.522752,379.2942,477,1784710277.0051627,25.48486289,51.45229214,11.6,1784710276413,231.59,1.0
35.05833,4.384521,23.414352,3234.2,False,153.714,8.535713,378.9021,478,1784710277.3145616,25.4849119,51.45226333,11.4,1784710277420,232.6,1.0
35.1387,4.05895,23.51232,3235.77,False,142.6262,8.548249,378.5302,478,1784710277.8050482,25.4849119,51.45226333,11.4,1784710277420,232.6,1.0
35.04004,4.329991,23.708256,3238.91,False,151.7231,8.561888,378.2939,478,1784710277.994442,25.4849119,51.45226333,11.4,1784710277420,232.6,1.0
35.06521,4.255268,23.806224,3240.48,False,149.2119,8.575911,377.8584,478,1784710278.294756,25.48497772,51.45221794,11.1,1784710278435,233.61,1.0
35.0539,4.251707,23.904192,3242.05,False,149.0389,8.589302,377.4521,479,1784710278.636459,25.48497772,51.45221794,11.1,1784710278435,233.61,1.0
35.08418,4.343673,24.100128,3245.19,False,152.3942,8.603343,377.201,479,1784710279.0237243,25.48497772,51.45221794,11.1,1784710278435,233.61,1.0
34.97244,4.596206,24.198096,3246.76,False,160.7405,8.618203,376.7328,479,1784710279.296043,25.48497772,51.45221794,11.1,1784710278435,233.61,1.0
35.09549,4.181878,24.296064,3248.33,False,146.7651,8.630409,376.3819,480,1784710279.5749989,25.48502705,51.45218299,11.08,1784710279448,234.62,1.0
35.04097,4.344957,24.394032,3251.47,False,152.2515,8.642929,376.2,480,1784710279.9987702,25.48502705,51.45218299,11.08,1784710279448,234.62,1.0
35.0967,4.205821,24.589968,3253.04,False,147.6104,8.655922,375.8167,480,1784710280.1963456,25.48502705,51.45218299,11.08,1784710279448,234.62,1.0
35.05752,4.257273,24.687936,3254.61,False,149.2494,8.668557,375.45,481,1784710280.4956298,25.48507501,51.45214996,11.1,1784710280460,235.64,1.0
35.10502,4.232268,24.785904,3257.75,False,148.5739,8.682554,375.2064,481,1784710280.874892,25.48507501,51.45214996,11.1,1784710280460,235.64,1.0
35.00629,4.485359,24.883872,3259.32,False,157.0158,8.696563,374.7825,481,1784710281.1545732,25.48507501,51.45214996,11.1,1784710280460,235.64,1.0
35.06452,4.224048,24.98184,3262.46,False,148.1142,8.710729,374.5335,482,1784710281.5054088,25.48512857,51.45211382,11.1,1784710281474,236.65,1.0
35.09192,4.291061,25.177776,3264.03,False,150.5816,8.724307,374.1306,482,1784710281.8859797,25.48512857,51.45211382,11.1,1784710281474,236.65,1.0
35.04967,4.314101,25.275744,3267.17,False,151.2078,8.736293,373.9767,482,1784710282.1156588,25.48512857,51.45211382,11.1,1784710281474,236.65,1.0
35.05742,4.392479,25.373712,3268.74,False,153.989,8.748395,373.6388,483,1784710282.395514,25.48517641,51.45208068,11.1,1784710282487,237.66,1.0
35.02321,4.467981,25.47168,3270.31,False,156.483,8.762025,373.2368,483,1784710282.8651583,25.48517641,51.45208068,11.1,1784710282487,237.66,1.0
35.00675,4.526996,25.569648,3273.45,False,158.4754,8.775775,373.0098,483,1784710283.0551412,25.48517641,51.45208068,11.1,1784710282487,237.66,1.0
35.0946,4.283713,25.667616,3275.02,False,150.3352,8.788178,372.662,484,1784710283.3154414,25.48524641,51.45204237,11.0,1784710283487,238.66,1.0
35.0958,4.341674,25.765584,3276.59,False,152.3745,8.800496,372.3188,484,1784710283.615195,25.48524641,51.45204237,11.0,1784710283487,238.66,1.0
35.06687,4.278344,25.863552,3279.73,False,150.0281,8.813932,372.1075,484,1784710284.003868,25.48524641,51.45204237,11.0,1784710283487,238.66,1.0
35.01943,4.480701,25.96152,3281.3,False,156.9116,8.829004,371.6501,484,1784710284.2694783,25.48524641,51.45204237,11.0,1784710283487,238.66,1.0
35.07843,4.232531,26.059488,3284.44,False,148.4705,8.840697,371.5137,485,1784710284.5757418,25.48530177,51.45201166,11.0,1784710284496,239.67,1.0
35.04218,4.431834,26.255424,3286.01,False,155.3011,8.854937,371.0935,485,1784710284.9419312,25.48530177,51.45201166,11.0,1784710284496,239.67,1.0
35.1135,4.196865,26.353392,3289.15,False,147.3666,8.86817,370.8939,485,1784710285.2067957,25.48530177,51.45201166,11.0,1784710284496,239.67,1.0
35.07171,4.227,26.45136,3290.72,False,148.2481,8.881003,370.5347,486,1784710285.516878,25.4853563,51.45197544,10.9,1784710285506,240.68,1.0
35.11703,4.142702,26.549328,3293.86,False,145.4794,8.894598,370.3214,486,1784710285.8969471,25.4853563,51.45197544,10.9,1784710285506,240.68,1.0
35.07883,4.274363,26.647296,3295.43,False,149.9397,8.907635,369.9557,486,1784710286.170977,25.4853563,51.45197544,10.9,1784710285506,240.68,1.0
35.17727,3.988749,26.745264,3298.57,False,140.3133,8.920488,369.7746,487,1784710286.5059016,25.48541276,51.45193919,11.0,1784710286517,241.69,1.0
35.07508,4.251467,26.843232,3300.14,False,149.1205,8.933258,369.4218,487,1784710286.8951764,25.48541276,51.45193919,11.0,1784710286517,241.69,1.0
35.12152,4.19634,26.9412,3303.28,False,147.3818,8.947427,369.1877,487,1784710287.154321,25.48541276,51.45193919,11.0,1784710286517,241.69,1.0
35.02955,4.459994,27.039168,3304.85,False,156.2316,8.960418,368.8277,488,1784710287.4554448,25.48546973,51.45190616,11.1,1784710287531,242.71,1.0
35.08262,4.21442,27.137136,3307.99,False,147.8529,8.974135,368.6138,488,1784710287.9155552,25.48546973,51.45190616,11.1,1784710287531,242.71,1.0
35.14418,4.121434,27.235104,3311.13,False,144.8444,8.987232,368.426,488,1784710288.1345377,25.48546973,51.45190616,11.1,1784710287531,242.71,1.0
35.03521,4.302642,27.333072,3312.7,False,150.744,9.001086,368.0334,489,1784710288.4540553,25.48553149,51.45187535,11.37,1784710288533,243.71,1.0
35.0645,4.320332,27.43104,3315.84,False,151.4903,9.013876,367.8595,489,1784710288.901516,25.48553149,51.45187535,11.37,1784710288533,243.71,1.0
35.08916,4.305457,27.529008,3317.41,False,151.0749,9.026988,367.4991,489,1784710289.084687,25.48553149,51.45187535,11.37,1784710288533,243.71,1.0
35.11559,4.189455,27.626976,3320.55,False,147.1152,9.039759,367.3273,490,1784710289.369661,25.48553149,51.45187535,11.37,1784710288533,243.71,1.0
35.0296,4.463151,27.724944,3322.12,False,156.3424,9.054744,366.8928,490,1784710289.7176442,25.48561001,51.45183138,12.0,1784710289544,244.72,1.0
35.04595,4.332741,27.822912,3325.26,False,151.845,9.067781,366.7115,490,1784710290.50879,25.48561001,51.45183138,12.0,1784710289544,244.72,1.0
35.10297,4.357107,27.92088,3326.83,False,152.9474,9.081664,366.3238,491,1784710290.50879,25.48561001,51.45183138,12.0,1784710289544,244.72,1.0
35.0683,4.269362,28.018848,3329.97,False,149.7193,9.093598,366.1884,491,1784710290.9150105,25.48566639,51.4517969,12.4,1784710290555,245.73,1.0
35.07197,4.272773,28.018848,3333.11,False,149.8546,9.107444,365.9764,491,1784710291.327813,25.48566639,51.4517969,12.4,1784710290555,245.73,1.0
35.07772,4.374312,28.116816,3334.68,False,153.4409,9.121048,365.6027,491,1784710291.327813,25.48566639,51.4517969,12.4,1784710290555,245.73,1.0
35.00487,4.474549,28.214784,3337.82,False,156.631,9.133533,365.4468,492,1784710291.7336502,25.48572374,51.45176007,12.7,1784710291566,246.74,1.0
35.07167,4.274742,28.312752,3339.39,False,149.9223,9.145647,365.1344,492,1784710292.1077192,25.48572374,51.45176007,12.7,1784710291566,246.74,1.0
35.01236,4.451568,28.41072,3342.53,False,155.8599,9.159478,364.9258,492,1784710292.292215,25.48572374,51.45176007,12.7,1784710291566,246.74,1.0
35.03139,4.445236,28.508688,3344.1,False,155.7228,9.173913,364.5228,493,1784710292.914996,25.48578187,51.45172252,12.9,1784710292578,247.76,1.0
35.15927,4.063135,28.606656,3347.24,False,142.8569,9.185653,364.3987,493,1784710293.0992064,25.48578187,51.45172252,12.9,1784710292578,247.76,1.0
35.08041,4.361098,28.704624,3348.81,False,152.9891,9.199773,364.0101,493,1784710293.9082177,25.48585877,51.45167714,13.1,1784710293591,248.77,1.0
35.13369,4.218972,28.802592,3351.95,False,148.2281,9.211694,363.8799,494,1784710293.9082177,25.48585877,51.45167714,13.1,1784710293591,248.77,1.0
35.04358,4.396186,28.90056,3353.52,False,154.0581,9.224223,363.5558,494,1784710294.32113,25.48585877,51.45167714,13.1,1784710293591,248.77,1.0
35.12683,4.260642,28.90056,3356.66,False,149.6628,9.236277,363.4213,494,1784710294.3222475,25.48585877,51.45167714,13.1,1784710293591,248.77,1.0
35.03843,4.500684,28.998528,3358.23,False,157.6969,9.24883,363.0978,495,1784710294.3222475,25.48585877,51.45167714,13.1,1784710293591,248.77,1.0
35.05357,4.313224,29.096496,3361.37,False,151.1939,9.261022,362.9589,495,1784710294.7330112,25.4859148,51.45164519,13.4,1784710294603,249.78,1.0
35.06509,4.288212,29.194464,3364.51,False,150.3665,9.275537,362.7294,495,1784710295.1103747,25.4859148,51.45164519,13.4,1784710294603,249.78,1.0
35.04994,4.417261,29.292432,3366.08,False,154.8247,9.287982,362.4124,495,1784710295.2957227,25.4859148,51.45164519,13.4,1784710294603,249.78,1.0
35.11205,4.197587,29.3904,3369.22,False,147.3859,9.30063,362.2572,496,1784710295.543713,25.48597575,51.45160851,13.67,1784710295615,250.79,1.0
35.06921,4.320072,29.3904,3372.36,False,151.5015,9.314947,362.0375,496,1784710295.9841964,25.48597575,51.45160851,13.67,1784710295615,250.79,1.0
34.98237,4.557844,29.488368,3373.93,False,159.4442,9.32755,361.7166,496,1784710296.1685345,25.48597575,51.45160851,13.67,1784710295615,250.79,1.0
35.00901,4.453661,29.586336,3377.07,False,155.9183,9.341816,361.5004,497,1784710296.4980676,25.48597575,51.45160851,13.67,1784710295615,250.79,1.0
35.07519,4.356734,29.684304,3378.64,False,152.8133,9.353774,361.2061,497,1784710297.1713426,25.48605674,51.45156135,13.9,1784710296627,251.8,1.0
35.13373,4.145594,29.782272,3381.78,False,145.6502,9.366883,361.0358,497,1784710297.3550198,25.48605674,51.45156135,13.9,1784710296627,251.8,1.0
35.05646,4.317431,29.88024,3384.92,False,151.3538,9.38145,360.8099,498,1784710297.7618425,25.4861212,51.45152503,13.9,1784710297638,252.82,1.0
35.05592,4.292654,29.88024,3386.49,False,150.4829,9.393901,360.4988,498,1784710297.7618425,25.4861212,51.45152503,13.9,1784710297638,252.82,1.0
35.04603,4.360863,29.978208,3389.63,False,152.8309,9.406873,360.3355,498,1784710298.1704938,25.4861212,51.45152503,13.9,1784710297638,252.82,1.0
35.03024,4.394769,30.076176,3392.77,False,153.9498,9.421522,360.1085,499,1784710298.610181,25.4861212,51.45152503,13.9,1784710297638,252.82,1.0
35.11029,4.182591,30.174144,3395.91,False,146.852,9.434737,359.9369,499,1784710299.283088,25.48618585,51.45148702,13.6,1784710298649,253.83,1.0
35.14874,4.153201,30.272112,3397.48,False,145.9798,9.44814,359.5925,499,1784710299.4704304,25.48618585,51.45148702,13.6,1784710298649,253.83,1.0
35.024,4.421243,30.272112,3400.62,False,154.8496,9.461521,359.4158,500,1784710299.4704304,25.48618585,51.45148702,13.6,1784710298649,253.83,1.0
35.05127,4.428722,30.37008,3403.76,False,155.2323,9.475022,359.235,500,1784710299.8817718,25.48625045,51.45145056,13.3,1784710299665,254.84,1.0
35.07172,4.372179,30.468048,3405.33,False,153.3398,9.488765,358.8802,500,1784710300.6949902,25.48631316,51.45140966,13.1,1784710300675,255.85,1.0
35.06432,4.346878,30.566016,3408.47,False,152.4203,9.501932,358.7134,501,1784710300.8900394,25.48631316,51.45140966,13.1,1784710300675,255.85,1.0
35.10369,4.185813,30.663984,3411.61,False,146.9375,9.514884,358.5551,501,1784710300.8900394,25.48631316,51.45140966,13.1,1784710300675,255.85,1.0
35.04627,4.442677,30.663984,3413.18,False,155.6993,9.527624,358.2404,501,1784710301.3152456,25.48631316,51.45140966,13.1,1784710300675,255.85,1.0
35.04948,4.303017,30.761952,3416.32,False,150.8185,9.540675,358.0795,501,1784710301.505546,25.48639432,51.45136219,13.0,1784710301691,256.87,1.0
35.11901,4.170638,30.85992,3419.46,False,146.4687,9.552918,357.9493,502,1784710301.695109,25.48639432,51.45136219,13.0,1784710301691,256.87,1.0
35.09697,4.255847,30.85992,3421.03,False,149.3673,9.564632,357.675,502,1784710301.8853085,25.48639432,51.45136219,13.0,1784710301691,256.87,1.0
35.04442,4.517842,30.957888,3424.17,False,158.3252,9.577444,357.5244,502,1784710302.689597,25.48639432,51.45136219,13.0,1784710301691,256.87,1.0
35.12191,4.222181,31.055856,3427.31,False,148.2911,9.590869,357.3514,503,1784710302.8844986,25.48646056,51.4513233,12.9,1784710302704,257.88,1.0
35.04772,4.3,31.153824,3430.45,False,150.7052,9.605347,357.1396,503,1784710302.8844986,25.48646056,51.4513233,12.9,1784710302704,257.88,1.0
35.099,4.265642,31.251792,3432.02,False,149.7198,9.619509,356.777,503,1784710303.304744,25.48646056,51.4513233,12.9,1784710302704,257.88,1.0
35.12188,4.176917,31.251792,3435.16,False,146.7012,9.633552,356.5829,504,1784710303.7244246,25.48652853,51.45128239,12.8,1784710303717,258.89,1.0
35.0408,4.336133,31.34976,3438.3,False,151.9416,9.646318,356.4365,504,1784710303.9140427,25.48652853,51.45128239,12.8,1784710303717,258.89,1.0
35.12007,4.250822,31.447728,3441.44,False,149.2892,9.659586,356.272,504,1784710304.3262503,25.48652853,51.45128239,12.8,1784710303717,258.89,1.0
35.056,4.351746,31.447728,3443.01,False,152.5548,9.671944,355.9791,505,1784710304.5199387,25.48659546,51.45124377,12.7,1784710304728,259.9,1.0
35.04373,4.362066,31.545696,3446.15,False,152.8631,9.686584,355.7653,505,1784710304.7248037,25.48659546,51.45124377,12.7,1784710304728,259.9,1.0
35.00609,4.476306,31.643664,3449.29,False,156.698,9.699562,355.613,505,1784710305.1064594,25.48659546,51.45124377,12.7,1784710304728,259.9,1.0
34.96446,4.629196,31.741632,3452.43,False,161.8573,9.712653,355.4569,506,1784710305.314886,25.48659546,51.45124377,12.7,1784710304728,259.9,1.0
35.09163,4.38566,31.741632,3454.0,False,153.9,9.725431,355.1514,506,1784710305.6358645,25.48667823,51.45119489,12.7,1784710305741,260.92,1.0
35.07954,4.388004,31.8396,3457.14,False,153.9292,9.737895,355.0192,506,1784710305.9057324,25.48667823,51.45119489,12.7,1784710305741,260.92,1.0
35.15081,4.161535,31.937568,3460.28,False,146.2813,9.751179,354.8576,506,1784710306.3247995,25.48667823,51.45119489,12.7,1784710305741,260.92,1.0
35.13119,4.250223,31.937568,3463.42,False,149.3154,9.765476,354.6596,507,1784710306.5755794,25.48667823,51.45119489,12.7,1784710305741,260.92,1.0
35.0788,4.444742,32.035536,3466.56,False,155.9162,9.778351,354.5138,507,1784710306.8755305,25.48674599,51.45115302,12.8,1784710306754,261.93,1.0
35.05357,4.386742,32.133504,3468.13,False,153.771,9.791611,354.194,507,1784710307.2567222,25.48674599,51.45115302,12.8,1784710306754,261.93,1.0
35.17676,4.093631,32.133504,3471.27,False,144.0007,9.805306,354.0195,508,1784710307.5361257,25.48674599,51.45115302,12.8,1784710306754,261.93,1.0
35.10527,4.180132,32.231472,3474.41,False,146.7447,9.817957,353.8832,508,1784710307.8453426,25.48681413,51.45111187,12.92,1784710307767,262.94,1.0
35.09914,4.177499,32.32944,3477.55,False,146.6266,9.831036,353.7318,508,1784710308.225774,25.48681413,51.45111187,12.92,1784710307767,262.94,1.0
35.02582,4.32763,32.32944,3480.69,False,151.5788,9.845353,353.5363,509,1784710308.4951644,25.48681413,51.45111187,12.92,1784710307767,262.94,1.0
35.03975,4.366922,32.427408,3482.26,False,153.0159,9.857832,353.2481,509,1784710308.7951996,25.48688106,51.45106868,13.1,1784710308775,263.95,1.0
35.10802,4.25168,32.525376,3485.4,False,149.2681,9.872206,353.0518,509,1784710309.1760013,25.48688106,51.45106868,13.1,1784710308775,263.95,1.0
35.11409,4.202757,32.525376,3488.54,False,147.576,9.883882,352.9524,510,1784710309.427461,25.48688106,51.45106868,13.1,1784710308775,263.95,1.0
35.03914,4.403387,32.623344,3491.68,False,154.2909,9.897331,352.7901,510,1784710309.7435367,25.48694928,51.45102908,13.1,1784710309781,264.96,1.0
35.0299,4.456125,32.721312,3494.82,False,156.0976,9.911044,352.6188,510,1784710310.1546762,25.48694928,51.45102908,13.1,1784710309781,264.96,1.0
35.08415,4.314094,32.721312,3497.96,False,151.3563,9.925109,352.4354,511,1784710310.3912947,25.48694928,51.45102908,13.1,1784710309781,264.96,1.0
35.07497,4.309049,32.81928,3501.1,False,151.1398,9.938959,352.2602,511,1784710310.7690735,25.4870192,51.45098488,12.8,1784710310783,265.96,1.0
34.97262,4.523523,32.917248,3504.24,False,158.1995,9.954182,352.037,511,1784710311.178867,25.4870192,51.45098488,12.8,1784710310783,265.96,1.0
35.10337,4.162852,32.917248,3505.81,False,146.1301,9.966322,351.7657,512,1784710311.3736184,25.4870192,51.45098488,12.8,1784710310783,265.96,1.0
35.03345,4.407393,33.015216,3508.95,False,154.4062,9.978359,351.656,512,1784710311.642373,25.48710977,51.45093093,12.34,1784710311794,266.97,1.0
35.15891,4.234308,33.113184,3512.09,False,148.8737,9.991533,351.5066,512,1784710311.964355,25.48710977,51.45093093,12.34,1784710311794,266.97,1.0
35.08719,4.292533,33.113184,3515.23,False,150.6129,10.00339,351.4039,512,1784710312.3457491,25.48710977,51.45093093,12.34,1784710311794,266.97,1.0
35.03856,4.441618,33.211152,3516.8,False,155.6279,10.01735,351.0709,513,1784710312.5758598,25.48710977,51.45093093,12.34,1784710311794,266.97,1.0
35.01871,4.413506,33.30912,3519.94,False,154.5553,10.03238,350.8579,513,1784710312.9704297,25.48717917,51.45088781,12.0,1784710312803,267.98,1.0
35.09642,4.260703,33.30912,3523.08,False,149.5354,10.04434,350.7528,513,1784710313.3448684,25.48717917,51.45088781,12.0,1784710312803,267.98,1.0
35.03418,4.487849,33.407088,3526.22,False,157.2281,10.05792,350.5914,514,1784710313.5458696,25.48717917,51.45088781,12.0,1784710312803,267.98,1.0
35.04382,4.315426,33.407088,3529.36,False,151.229,10.07125,350.4391,514,1784710313.8485858,25.48724653,51.45084744,11.7,1784710313816,268.99,1.0
35.09805,4.296442,33.505056,3532.5,False,150.7967,10.0836,350.3213,514,1784710314.3178537,25.48724653,51.45084744,11.7,1784710313816,268.99,1.0
36.58121,0.08683424,33.407088,3535.64,False,3.176502,10.0839,350.6223,515,1784710314.9357133,25.48731542,51.45080239,11.3,1784710314829,270.01,1.0
36.57159,0.08389202,33.30912,3538.78,False,3.068065,10.08417,350.9243,515,1784710315.1332152,25.48731542,51.45080239,11.3,1784710314829,270.01,1.0
36.55962,0.06650809,33.30912,3540.35,False,2.43151,10.08439,351.0723,515,1784710315.6262586,25.48731542,51.45080239,11.3,1784710314829,270.01,1.0
36.59438,0.05851081,33.211152,3543.49,False,2.141167,10.08459,351.3767,516,1784710315.6262586,25.48731542,51.45080239,11.3,1784710314829,270.01,1.0
36.5629,0.100976,33.113184,3546.63,False,3.691975,10.08489,351.6776,516,1784710316.0556393,25.48738505,51.45076038,10.74,1784710315842,271.02,1.0
36.53777,0.08026182,33.113184,3549.77,False,2.932588,10.08516,351.9795,516,1784710316.4855294,25.48738505,51.45076038,10.74,1784710315842,271.02,1.0
36.60289,0.07276801,33.015216,3552.91,False,2.663519,10.08539,352.2829,517,1784710316.4855294,25.48738505,51.45076038,10.74,1784710315842,271.02,1.0
36.56887,0.0733707,32.917248,3556.05,False,2.683084,10.08563,352.5858,517,1784710316.9056368,25.48747783,51.45070311,10.1,1784710316850,272.03,1.0
36.57136,0.08290982,32.917248,3559.19,False,3.032125,10.0859,352.8877,517,1784710317.0960767,25.48747783,51.45070311,10.1,1784710316850,272.03,1.0
36.54393,0.09652738,32.81928,3560.76,False,3.52749,10.0862,353.0329,518,1784710317.476963,25.48747783,51.45070311,10.1,1784710316850,272.03,1.0
36.60842,0.08182114,32.721312,3563.9,False,2.995343,10.08646,353.3351,518,1784710317.6659176,25.48747783,51.45070311,10.1,1784710316850,272.03,1.0
36.57896,0.07799505,32.623344,3567.04,False,2.852978,10.08672,353.6373,518,1784710317.987179,25.48754658,51.45066275,9.9,1784710317859,273.04,1.0
36.56894,0.07488852,32.623344,3570.18,False,2.738594,10.08695,353.9405,518,1784710318.375836,25.48754658,51.45066275,9.9,1784710317859,273.04,1.0
36.59735,0.08538934,32.525376,3573.32,False,3.125024,10.08723,354.2419,519,1784710318.6762228,25.48761569,51.45062285,9.9,1784710318866,274.04,1.0
36.58523,0.08947668,32.427408,3576.46,False,3.273525,10.08753,354.5427,519,1784710318.9358292,25.48761569,51.45062285,9.9,1784710318866,274.04,1.0
36.56784,0.1002448,32.427408,3578.03,False,3.665736,10.08786,354.6867,519,1784710319.3563485,25.48761569,51.45062285,9.9,1784710318866,274.04,1.0
36.55799,0.07781764,32.32944,3581.17,False,2.844857,10.08812,354.9888,520,1784710319.5955653,25.48761569,51.45062285,9.9,1784710318866,274.04,1.0
36.58879,0.07883905,32.231472,3584.31,False,2.884625,10.08838,355.2909,520,1784710319.9156315,25.48768474,51.45057946,9.9,1784710319879,275.06,1.0
36.5069,0.0952276,32.231472,3587.45,False,3.476464,10.08868,355.5916,520,1784710320.2972105,25.48768474,51.45057946,9.9,1784710319879,275.06,1.0
36.58429,0.07553481,32.133504,3590.59,False,2.763387,10.08892,355.8944,521,1784710320.5372162,25.48768474,51.45057946,9.9,1784710319879,275.06,1.0
36.56415,0.07154486,32.035536,3593.73,False,2.615977,10.08914,356.1979,521,1784710320.845052,25.48774984,51.45053932,10.0,1784710320881,276.06,1.0
36.55446,0.06842965,31.937568,3595.3,False,2.501409,10.08936,356.3457,521,1784710321.7259924,25.48774984,51.45053932,10.0,1784710320881,276.06,1.0
36.57745,0.08127503,31.937568,3598.44,False,2.972833,10.08964,356.647,522,1784710321.916051,25.48781572,51.45049906,10.1,1784710321895,277.07,1.0
36.58517,0.07906026,31.8396,3601.58,False,2.892433,10.08987,356.9501,522,1784710321.916051,25.48781572,51.45049906,10.1,1784710321895,277.07,1.0
36.55736,0.07627085,31.741632,3604.72,False,2.788261,10.09014,357.2517,522,1784710322.3366275,25.48781572,51.45049906,10.1,1784710321895,277.07,1.0
36.58395,0.07438459,31.741632,3607.86,False,2.721282,10.09038,357.5544,523,1784710322.7559965,25.48781572,51.45049906,10.1,1784710321895,277.07,1.0
36.5807,0.07425821,31.643664,3609.43,False,2.716417,10.09063,357.7012,523,1784710322.94612,25.48790587,51.45044484,10.3,1784710322907,278.08,1.0
36.54429,0.08998026,31.545696,3612.57,False,3.288265,10.0909,358.0028,523,1784710323.135849,25.48790587,51.45044484,10.3,1784710322907,278.08,1.0
36.6148,0.06497945,31.545696,3615.71,False,2.37921,10.0911,358.3068,524,1784710323.516524,25.48790587,51.45044484,10.3,1784710322907,278.08,1.0
36.56895,0.07941346,31.447728,3618.85,False,2.904067,10.09135,358.6091,524,1784710324.5387805,25.48796889,51.45040449,10.5,1784710323918,279.1,1.0
36.544,0.09085824,31.34976,3620.42,False,3.320324,10.09164,358.7544,524,1784710325.33603,25.48796889,51.45040449,10.5,1784710323918,279.1,1.0
36.60214,0.08812428,31.34976,3623.56,False,3.225537,10.09189,359.0566,524,1784710325.3369513,25.48796889,51.45040449,10.5,1784710323918,279.1,1.0
36.59934,0.07916613,31.251792,3625.13,False,2.897428,10.09213,359.2037,525,1784710325.3369513,25.48796889,51.45040449,10.5,1784710323918,279.1,1.0
36.54836,0.07986253,31.153824,3628.27,False,2.918844,10.0924,359.5052,525,1784710325.7964056,25.48803119,51.45036545,10.6,1784710324929,280.11,1.0
36.56383,0.0772142,31.153824,3631.41,False,2.823247,10.09267,359.8067,525,1784710325.797305,25.48803119,51.45036545,10.6,1784710324929,280.11,1.0
36.58792,0.08605503,31.055856,3634.55,False,3.148575,10.09293,360.1085,526,1784710325.797305,25.48803119,51.45036545,10.6,1784710324929,280.11,1.0
36.57853,0.07840945,30.957888,3636.12,False,2.868102,10.09316,360.2559,526,1784710326.1767516,25.48809602,51.45033034,10.8,1784710325942,281.12,1.0
