#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
16,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1399.0,+73/-65,0.258,27.73,19.11,18.251,1921.63,1.717,✔️,0.0,False,CPU,system,
17,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1387.0,+69/-65,0.267,28.65,15.22,17.671,5351.93,268.579,✔️,0.0,False,GPU,model,
18,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1382.0,+73/-62,0.269,29.1,16.72,19.639,317.92,1.982,➖,0.0,False,GPU,model,
19,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1368.0,+81/-73,0.293,30.19,18.08,19.109,1.23,0.052,➖,0.0,False,GPU,model,
20,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1359.0,+77/-66,0.236,30.98,15.36,18.242,5351.93,37.606,✔️,0.0,False,GPU,model,
21,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1357.0,+80/-49,0.204,31.14,15.31,19.353,2289.91,0.266,✔️,0.0,False,GPU,model,
22,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1354.0,+41/-35,0.166,31.37,24.21,19.57,512.67,1.18,✔️,0.0,False,CPU,model,
23,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1324.0,+68/-56,0.163,33.85,19.74,20.03,2950.72,1.225,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1324.0,+36/-33,0.122,33.85,26.51,19.989,512.67,0.243,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1324.0,+63/-54,0.15,33.92,23.29,19.879,15277.76,543.233,✔️,0.0,False,GPU,model,
26,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1312.0,+48/-45,0.132,34.91,24.97,20.386,1260.85,0.312,✔️,0.0,False,CPU,model,
27,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1310.0,+73/-62,0.166,35.11,18.77,20.419,4806.04,0.512,✔️,0.0,False,GPU,model,
28,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1309.0,+48/-44,0.137,35.17,24.96,20.48,3.83,0.025,✔️,0.0,False,CPU,model,
29,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1307.0,+44/-41,0.126,35.34,25.69,20.491,1260.85,0.031,✔️,0.0,False,CPU,model,
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1300.0,+64/-57,0.137,35.98,24.69,21.257,669.26,0.41,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1300.0,+68/-75,0.199,35.98,16.11,22.153,9.05,1.763,➖,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1289.0,+83/-80,0.197,36.88,21.28,20.496,51.83,43.611,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1281.0,+42/-46,0.099,37.57,28.81,20.9,693.49,1.397,✔️,0.0,False,CPU,model,
34,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1281.0,+48/-64,0.124,37.62,24.6,20.963,711.98,2.983,✔️,0.0,False,GPU,model,
35,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1272.0,+57/-58,0.141,38.38,22.33,21.131,6.8,0.248,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1269.0,+71/-59,0.103,38.61,27.04,21.774,669.26,0.039,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1268.0,+97/-100,0.19,38.71,19.29,21.732,4806.04,8.45,✔️,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1262.0,+56/-65,0.122,39.25,19.78,22.534,14.38,0.334,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1261.0,+46/-49,0.075,39.31,27.44,21.854,1353.2,0.155,✔️,0.0,False,CPU,model,
40,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1258.0,+53/-63,0.097,39.63,25.14,21.783,711.98,0.162,✔️,0.0,False,GPU,model,
41,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1257.0,+37/-36,0.063,39.71,29.77,21.245,693.49,0.194,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1254.0,+65/-62,0.099,39.95,26.66,22.232,3.5,0.045,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1252.0,+72/-52,0.097,40.15,31.0,21.236,2665.48,2.619,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+46/-51,0.056,41.19,28.78,22.35,1353.2,0.017,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1223.0,+54/-48,0.055,42.67,29.35,22.462,15277.76,119.284,✔️,0.0,False,GPU,model,
46,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1221.0,+50/-58,0.063,42.8,25.54,22.766,6.67,0.018,✔️,0.0,False,CPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1221.0,+63/-80,0.092,42.82,27.74,22.46,644.68,5.974,✔️,0.0,False,CPU,model,
48,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1218.0,+48/-51,0.063,43.04,27.8,22.208,10.9,2.248,✔️,0.0,False,GPU,model,
49,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1188.0,+120/-98,0.222,45.65,9.77,24.37,34059.64,3.908,✔️,0.0,False,GPU,model,
50,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1187.0,+79/-74,0.118,45.75,29.75,23.728,14.16,2.52,➖,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1183.0,+62/-45,0.042,46.07,34.15,23.143,2665.48,0.143,✔️,0.0,False,CPU,model,
52,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1182.0,+124/-99,0.214,46.21,9.43,24.516,34059.64,18.811,✔️,0.0,False,GPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1172.0,+62/-84,0.04,47.01,29.2,23.756,644.68,0.398,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1162.0,+65/-80,0.034,47.87,37.59,24.201,346.84,0.936,✔️,0.0,False,CPU,model,
55,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1157.0,+52/-54,0.02,48.26,40.24,23.792,1.94,0.121,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1146.0,+66/-88,0.037,49.24,35.7,24.822,346.84,0.078,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1131.0,+75/-70,0.055,50.39,28.05,25.124,335.81,85.05,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1130.0,+43/-52,0.014,50.47,42.44,24.126,2.44,0.121,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1111.0,+58/-78,0.041,52.07,40.04,26.192,218.34,0.904,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1104.0,+56/-99,0.024,52.58,38.04,25.985,484.44,1.025,✔️,0.0,False,CPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1098.0,+138/-129,0.142,53.1,15.93,28.737,460.12,6.641,✔️,0.0,False,GPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1076.0,+58/-82,0.019,54.76,41.36,27.662,218.34,0.322,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1076.0,+104/-128,0.078,54.77,31.31,28.141,1.3,0.15,➖,0.0,False,GPU,model,
64,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1071.0,+55/-92,0.004,55.1,40.95,26.543,484.44,0.086,✔️,0.0,False,CPU,model,
65,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1057.0,+61/-88,0.012,56.14,37.63,26.982,9.39,0.13,✔️,0.0,False,CPU,model,
66,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1026.0,+97/-135,0.062,58.35,33.89,31.85,278.97,0.873,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1021.0,+72/-95,0.0,58.69,34.1,27.632,2.97,0.388,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1006.0,+96/-133,0.042,59.72,34.86,32.363,278.97,0.103,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1002.0,+78/-129,0.012,59.97,51.17,29.008,2.07,0.314,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+56/-128,0.004,60.09,52.26,29.274,0.42,0.041,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),992.0,+75/-118,0.012,60.62,42.91,29.456,90.74,1.622,✔️,0.0,False,CPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),989.0,+82/-114,0.006,60.76,53.37,30.707,3.71,0.919,✔️,0.0,False,GPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),972.0,+63/-71,0.0,61.81,48.41,29.889,30.83,0.029,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),962.0,+90/-167,0.032,62.43,38.71,34.271,1.48,0.139,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),926.0,+82/-139,0.0,64.46,43.55,33.481,90.74,0.125,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),637.0,+97/-185,0.0,74.13,65.31,45.893,0.22,0.02,✔️,0.0,False,CPU,model,
