,model,season,region_id,source,term,value
2045,MPI-ESM1-2-LR,JJA,39,conversion,uncalibrated change,-0.0048020419292189405
2046,MPI-ESM1-2-LR,JJA,39,dynamical,bias,-0.007573812385283133
2047,MPI-ESM1-2-LR,JJA,39,dynamical,change,-0.003418055281511401
2048,MPI-ESM1-2-LR,JJA,39,dynamical,uncalibrated change,-0.0014754720891127454
2049,MPI-ESM1-2-LR,JJA,39,nonlinear,bias,0.005015831714093375
2050,MPI-ESM1-2-LR,JJA,39,nonlinear,change,0.00045471564507091884
2051,MPI-ESM1-2-LR,JJA,39,nonlinear,uncalibrated change,0.00018306833369332256
2052,MPI-ESM1-2-LR,MAM,1,conversion,bias,-0.023212577594286854
2053,MPI-ESM1-2-LR,MAM,1,conversion,change,0.01694244269589378
2054,MPI-ESM1-2-LR,MAM,1,conversion,uncalibrated change,0.012293896784152505
2055,MPI-ESM1-2-LR,MAM,1,dynamical,bias,0.024113857015020293
2056,MPI-ESM1-2-LR,MAM,1,dynamical,change,-0.0151165766873031
2057,MPI-ESM1-2-LR,MAM,1,dynamical,uncalibrated change,-0.008940385630095832
2058,MPI-ESM1-2-LR,MAM,1,nonlinear,bias,-0.00950553585107682
2059,MPI-ESM1-2-LR,MAM,1,nonlinear,change,-0.004257115947973961
2060,MPI-ESM1-2-LR,MAM,1,nonlinear,uncalibrated change,-0.0024191727869961478
2061,MPI-ESM1-2-LR,MAM,3,conversion,bias,-0.017475364888504496
2062,MPI-ESM1-2-LR,MAM,3,conversion,change,0.004987281933651989
2063,MPI-ESM1-2-LR,MAM,3,conversion,uncalibrated change,0.004791743152529281
2064,MPI-ESM1-2-LR,MAM,3,dynamical,bias,0.01637383233378147
2065,MPI-ESM1-2-LR,MAM,3,dynamical,change,-0.017490249938324674
2066,MPI-ESM1-2-LR,MAM,3,dynamical,uncalibrated change,-0.011812692580718754
2067,MPI-ESM1-2-LR,MAM,3,nonlinear,bias,-0.005003816650815209
2068,MPI-ESM1-2-LR,MAM,3,nonlinear,change,-0.001997064933049644
2069,MPI-ESM1-2-LR,MAM,3,nonlinear,uncalibrated change,-0.0013359770506738847
2070,MPI-ESM1-2-LR,MAM,4,conversion,bias,-0.04473800616093612
2071,MPI-ESM1-2-LR,MAM,4,conversion,change,0.02584365782107745
2072,MPI-ESM1-2-LR,MAM,4,conversion,uncalibrated change,0.004870114848709148
2073,MPI-ESM1-2-LR,MAM,4,dynamical,bias,-0.020242105007989224
2074,MPI-ESM1-2-LR,MAM,4,dynamical,change,-0.0016884113550780257
2075,MPI-ESM1-2-LR,MAM,4,dynamical,uncalibrated change,-0.00013213216377339388
2076,MPI-ESM1-2-LR,MAM,4,nonlinear,bias,0.01887067470032064
2077,MPI-ESM1-2-LR,MAM,4,nonlinear,change,-0.0006153071303944002
2078,MPI-ESM1-2-LR,MAM,4,nonlinear,uncalibrated change,-0.00012065269053392478
2079,MPI-ESM1-2-LR,MAM,5,conversion,bias,-0.017988531814447206
2080,MPI-ESM1-2-LR,MAM,5,conversion,change,0.015231299905569245
2081,MPI-ESM1-2-LR,MAM,5,conversion,uncalibrated change,0.00930892267712886
2082,MPI-ESM1-2-LR,MAM,5,dynamical,bias,-0.020697060623208377
2083,MPI-ESM1-2-LR,MAM,5,dynamical,change,-0.001156262318102878
2084,MPI-ESM1-2-LR,MAM,5,dynamical,uncalibrated change,-0.0006103419205413826
2085,MPI-ESM1-2-LR,MAM,5,nonlinear,bias,0.009468047860942769
2086,MPI-ESM1-2-LR,MAM,5,nonlinear,change,-0.00026212435981886836
2087,MPI-ESM1-2-LR,MAM,5,nonlinear,uncalibrated change,-0.00013308548223928447
2088,MPI-ESM1-2-LR,MAM,6,conversion,bias,-0.007432064276402282
2089,MPI-ESM1-2-LR,MAM,6,conversion,change,0.027677897919932023
2090,MPI-ESM1-2-LR,MAM,6,conversion,uncalibrated change,0.01934517572404338
2091,MPI-ESM1-2-LR,MAM,6,dynamical,bias,-0.0081318209937064
2092,MPI-ESM1-2-LR,MAM,6,dynamical,change,-0.0020230571833830574
2093,MPI-ESM1-2-LR,MAM,6,dynamical,uncalibrated change,-0.0014550118746778091
2094,MPI-ESM1-2-LR,MAM,6,nonlinear,bias,0.0024207799719939346
2095,MPI-ESM1-2-LR,MAM,6,nonlinear,change,-0.0012429393054904016
2096,MPI-ESM1-2-LR,MAM,6,nonlinear,uncalibrated change,-0.0008993614383819178
2097,MPI-ESM1-2-LR,MAM,7,conversion,bias,-0.01695800904034006
2098,MPI-ESM1-2-LR,MAM,7,conversion,change,0.02267733171721473
2099,MPI-ESM1-2-LR,MAM,7,conversion,uncalibrated change,0.021715741979698465
2100,MPI-ESM1-2-LR,MAM,7,dynamical,bias,0.02199728929304442
2101,MPI-ESM1-2-LR,MAM,7,dynamical,change,-0.003930442829461828
2102,MPI-ESM1-2-LR,MAM,7,dynamical,uncalibrated change,-0.002802239798030646
2103,MPI-ESM1-2-LR,MAM,7,nonlinear,bias,-0.005594892575802498
2104,MPI-ESM1-2-LR,MAM,7,nonlinear,change,-0.0016666082218555608
2105,MPI-ESM1-2-LR,MAM,7,nonlinear,uncalibrated change,-0.0011969925059478977
2106,MPI-ESM1-2-LR,MAM,8,conversion,bias,-0.01993795029496731
2107,MPI-ESM1-2-LR,MAM,8,conversion,change,0.024499930911529678
2108,MPI-ESM1-2-LR,MAM,8,conversion,uncalibrated change,0.019386635959363203
2109,MPI-ESM1-2-LR,MAM,8,dynamical,bias,0.017354097395294314
2110,MPI-ESM1-2-LR,MAM,8,dynamical,change,-0.002164124304519988
2111,MPI-ESM1-2-LR,MAM,8,dynamical,uncalibrated change,-0.001399675861805019
2112,MPI-ESM1-2-LR,MAM,8,nonlinear,bias,-0.006178217299070165
2113,MPI-ESM1-2-LR,MAM,8,nonlinear,change,-0.0009744770653758025
2114,MPI-ESM1-2-LR,MAM,8,nonlinear,uncalibrated change,-0.0006282417047528831
2115,MPI-ESM1-2-LR,MAM,9,conversion,bias,-0.017400541744787165
2116,MPI-ESM1-2-LR,MAM,9,conversion,change,0.023213920662615024
2117,MPI-ESM1-2-LR,MAM,9,conversion,uncalibrated change,0.01858335091751747
2118,MPI-ESM1-2-LR,MAM,9,dynamical,bias,0.012386545642339578
2119,MPI-ESM1-2-LR,MAM,9,dynamical,change,-0.0010005535403190835
2120,MPI-ESM1-2-LR,MAM,9,dynamical,uncalibrated change,-0.0006347215171241817
2121,MPI-ESM1-2-LR,MAM,9,nonlinear,bias,-0.004476117830010387
2122,MPI-ESM1-2-LR,MAM,9,nonlinear,change,-0.0004318801720670702
2123,MPI-ESM1-2-LR,MAM,9,nonlinear,uncalibrated change,-0.0002710608743157934
2124,MPI-ESM1-2-LR,MAM,10,conversion,bias,0.0036039212843776165
2125,MPI-ESM1-2-LR,MAM,10,conversion,change,0.023858666349279002
2126,MPI-ESM1-2-LR,MAM,10,conversion,uncalibrated change,0.030901943105601633
2127,MPI-ESM1-2-LR,MAM,10,dynamical,bias,0.012769340531614421
2128,MPI-ESM1-2-LR,MAM,10,dynamical,change,-0.001321822506643088
2129,MPI-ESM1-2-LR,MAM,10,dynamical,uncalibrated change,-0.0014113687913811577
2130,MPI-ESM1-2-LR,MAM,10,nonlinear,bias,0.0009273563825467719
2131,MPI-ESM1-2-LR,MAM,10,nonlinear,change,-0.000534984714539097
2132,MPI-ESM1-2-LR,MAM,10,nonlinear,uncalibrated change,-0.0005660229484172747
2133,MPI-ESM1-2-LR,MAM,11,conversion,bias,-0.03974618126296295
2134,MPI-ESM1-2-LR,MAM,11,conversion,change,0.02167973604202804
2135,MPI-ESM1-2-LR,MAM,11,conversion,uncalibrated change,0.006753423850130602
2136,MPI-ESM1-2-LR,MAM,11,dynamical,bias,0.02349843786411386
2137,MPI-ESM1-2-LR,MAM,11,dynamical,change,-0.008416862950921145
2138,MPI-ESM1-2-LR,MAM,11,dynamical,uncalibrated change,-0.0018727219444108912
2139,MPI-ESM1-2-LR,MAM,11,nonlinear,bias,-0.018027789222619255
2140,MPI-ESM1-2-LR,MAM,11,nonlinear,change,-0.0034250094970668873
2141,MPI-ESM1-2-LR,MAM,11,nonlinear,uncalibrated change,-0.0007724106194436847
2142,MPI-ESM1-2-LR,MAM,12,conversion,bias,-0.03412068607148612
2143,MPI-ESM1-2-LR,MAM,12,conversion,change,0.022240921751996653
2144,MPI-ESM1-2-LR,MAM,12,conversion,uncalibrated change,0.011045899238549572
2145,MPI-ESM1-2-LR,MAM,12,dynamical,bias,0.023101572737423026
2146,MPI-ESM1-2-LR,MAM,12,dynamical,change,-0.0044222701165648175
2147,MPI-ESM1-2-LR,MAM,12,dynamical,uncalibrated change,-0.001572916569984082
2148,MPI-ESM1-2-LR,MAM,12,nonlinear,bias,-0.014928620789474427
2149,MPI-ESM1-2-LR,MAM,12,nonlinear,change,-0.0020732243843342903
2150,MPI-ESM1-2-LR,MAM,12,nonlinear,uncalibrated change,-0.0007250870492921661
2151,MPI-ESM1-2-LR,MAM,13,conversion,bias,-0.029526669272756552
2152,MPI-ESM1-2-LR,MAM,13,conversion,change,0.018110231325482076
2153,MPI-ESM1-2-LR,MAM,13,conversion,uncalibrated change,0.00632490278890004
2154,MPI-ESM1-2-LR,MAM,13,dynamical,bias,-0.008507730700798428
2155,MPI-ESM1-2-LR,MAM,13,dynamical,change,0.0034144219800185706
2156,MPI-ESM1-2-LR,MAM,13,dynamical,uncalibrated change,0.0013564264546762237
2157,MPI-ESM1-2-LR,MAM,13,nonlinear,bias,0.005234113865140328
2158,MPI-ESM1-2-LR,MAM,13,nonlinear,change,0.0011735430934083544
2159,MPI-ESM1-2-LR,MAM,13,nonlinear,uncalibrated change,0.00046718420040082716
2160,MPI-ESM1-2-LR,MAM,14,conversion,bias,-0.033079231313756764
2161,MPI-ESM1-2-LR,MAM,14,conversion,change,0.015499397897502576
2162,MPI-ESM1-2-LR,MAM,14,conversion,uncalibrated change,0.003368872449346621
2163,MPI-ESM1-2-LR,MAM,14,dynamical,bias,-0.023450144697449948
2164,MPI-ESM1-2-LR,MAM,14,dynamical,change,0.0010763731844911628
2165,MPI-ESM1-2-LR,MAM,14,dynamical,uncalibrated change,0.0003699724703542447
2166,MPI-ESM1-2-LR,MAM,14,nonlinear,bias,0.015841949454214937
2167,MPI-ESM1-2-LR,MAM,14,nonlinear,change,0.0003494080679467347
2168,MPI-ESM1-2-LR,MAM,14,nonlinear,uncalibrated change,0.0001305034723692293
2169,MPI-ESM1-2-LR,MAM,15,conversion,bias,0.0
2170,MPI-ESM1-2-LR,MAM,15,conversion,change,0.0
2171,MPI-ESM1-2-LR,MAM,15,conversion,uncalibrated change,0.0
2172,MPI-ESM1-2-LR,MAM,15,dynamical,bias,0.0
2173,MPI-ESM1-2-LR,MAM,15,dynamical,change,0.0
2174,MPI-ESM1-2-LR,MAM,15,dynamical,uncalibrated change,0.0
2175,MPI-ESM1-2-LR,MAM,15,nonlinear,bias,0.0
2176,MPI-ESM1-2-LR,MAM,15,nonlinear,change,0.0
2177,MPI-ESM1-2-LR,MAM,15,nonlinear,uncalibrated change,0.0
2178,MPI-ESM1-2-LR,MAM,16,conversion,bias,0.0
2179,MPI-ESM1-2-LR,MAM,16,conversion,change,0.0
2180,MPI-ESM1-2-LR,MAM,16,conversion,uncalibrated change,0.0
2181,MPI-ESM1-2-LR,MAM,16,dynamical,bias,0.0
2182,MPI-ESM1-2-LR,MAM,16,dynamical,change,0.0
2183,MPI-ESM1-2-LR,MAM,16,dynamical,uncalibrated change,0.0
2184,MPI-ESM1-2-LR,MAM,16,nonlinear,bias,0.0
2185,MPI-ESM1-2-LR,MAM,16,nonlinear,change,0.0
2186,MPI-ESM1-2-LR,MAM,16,nonlinear,uncalibrated change,0.0
2187,MPI-ESM1-2-LR,MAM,17,conversion,bias,0.0204238448979715
2188,MPI-ESM1-2-LR,MAM,17,conversion,change,0.016980613416155865
2189,MPI-ESM1-2-LR,MAM,17,conversion,uncalibrated change,0.023862915242319486
2190,MPI-ESM1-2-LR,MAM,17,dynamical,bias,-0.0008973862425964953
2191,MPI-ESM1-2-LR,MAM,17,dynamical,change,-0.00039002407154130976
2192,MPI-ESM1-2-LR,MAM,17,dynamical,uncalibrated change,-0.0006455642379751492
2193,MPI-ESM1-2-LR,MAM,17,nonlinear,bias,0.00036701705095513846
2194,MPI-ESM1-2-LR,MAM,17,nonlinear,change,-0.0001442770888799132
2195,MPI-ESM1-2-LR,MAM,17,nonlinear,uncalibrated change,-0.0002341287217854805
2196,MPI-ESM1-2-LR,MAM,18,conversion,bias,0.009139967919803895
2197,MPI-ESM1-2-LR,MAM,18,conversion,change,0.012472763253800801
2198,MPI-ESM1-2-LR,MAM,18,conversion,uncalibrated change,0.017538729262087934
2199,MPI-ESM1-2-LR,MAM,18,dynamical,bias,0.00905820756020105
2200,MPI-ESM1-2-LR,MAM,18,dynamical,change,-0.0002046613125007907
2201,MPI-ESM1-2-LR,MAM,18,dynamical,uncalibrated change,-0.0002823709747493406
2202,MPI-ESM1-2-LR,MAM,18,nonlinear,bias,0.0013440510565505225
2203,MPI-ESM1-2-LR,MAM,18,nonlinear,change,-4.347072865909456e-05
2204,MPI-ESM1-2-LR,MAM,18,nonlinear,uncalibrated change,-6.555413179143172e-05
2205,MPI-ESM1-2-LR,MAM,19,conversion,bias,0.016595520970099965
2206,MPI-ESM1-2-LR,MAM,19,conversion,change,0.016774407349560698
2207,MPI-ESM1-2-LR,MAM,19,conversion,uncalibrated change,0.0235019723967599
2208,MPI-ESM1-2-LR,MAM,19,dynamical,bias,0.002679415224813441
2209,MPI-ESM1-2-LR,MAM,19,dynamical,change,-0.0004986859096042328
2210,MPI-ESM1-2-LR,MAM,19,dynamical,uncalibrated change,-0.0005514207943507252
2211,MPI-ESM1-2-LR,MAM,19,nonlinear,bias,0.0007781982249506951
2212,MPI-ESM1-2-LR,MAM,19,nonlinear,change,-0.00017278526787176842
2213,MPI-ESM1-2-LR,MAM,19,nonlinear,uncalibrated change,-0.00019614751514921954
2214,MPI-ESM1-2-LR,MAM,20,conversion,bias,0.0052403668806260215
2215,MPI-ESM1-2-LR,MAM,20,conversion,change,0.017884512119590152
2216,MPI-ESM1-2-LR,MAM,20,conversion,uncalibrated change,0.02162516514283497
2217,MPI-ESM1-2-LR,MAM,20,dynamical,bias,0.004126748866900706
2218,MPI-ESM1-2-LR,MAM,20,dynamical,change,0.00014172385351586642
2219,MPI-ESM1-2-LR,MAM,20,dynamical,uncalibrated change,0.00025604592366554156
2220,MPI-ESM1-2-LR,MAM,20,nonlinear,bias,-0.00015800115088850303
2221,MPI-ESM1-2-LR,MAM,20,nonlinear,change,6.526617515700019e-05
2222,MPI-ESM1-2-LR,MAM,20,nonlinear,uncalibrated change,0.00010418319762080385
2223,MPI-ESM1-2-LR,MAM,21,conversion,bias,-0.022373592251437858
2224,MPI-ESM1-2-LR,MAM,21,conversion,change,0.005246488147900696
2225,MPI-ESM1-2-LR,MAM,21,conversion,uncalibrated change,0.003358451399308782
2226,MPI-ESM1-2-LR,MAM,21,dynamical,bias,0.014838177320130132
2227,MPI-ESM1-2-LR,MAM,21,dynamical,change,-0.01134086942309652
2228,MPI-ESM1-2-LR,MAM,21,dynamical,uncalibrated change,-0.006575049635605091
2229,MPI-ESM1-2-LR,MAM,21,nonlinear,bias,-0.005875917005544057
2230,MPI-ESM1-2-LR,MAM,21,nonlinear,change,-0.0010516931720695392
2231,MPI-ESM1-2-LR,MAM,21,nonlinear,uncalibrated change,-0.0005949614917044251
2232,MPI-ESM1-2-LR,MAM,22,conversion,bias,-0.030983941093984467
2233,MPI-ESM1-2-LR,MAM,22,conversion,change,-0.005264600724467355
2234,MPI-ESM1-2-LR,MAM,22,conversion,uncalibrated change,-0.0015913127587679034
2235,MPI-ESM1-2-LR,MAM,22,dynamical,bias,0.0029824925762581577
2236,MPI-ESM1-2-LR,MAM,22,dynamical,change,-0.01034957559041136
2237,MPI-ESM1-2-LR,MAM,22,dynamical,uncalibrated change,-0.004682765695763755
2238,MPI-ESM1-2-LR,MAM,22,nonlinear,bias,-0.0010436646483698408
2239,MPI-ESM1-2-LR,MAM,22,nonlinear,change,0.000575694208013886
2240,MPI-ESM1-2-LR,MAM,22,nonlinear,uncalibrated change,0.00020128404909448925
2241,MPI-ESM1-2-LR,MAM,23,conversion,bias,-0.032370651762238384
2242,MPI-ESM1-2-LR,MAM,23,conversion,change,0.010085821803862182
2243,MPI-ESM1-2-LR,MAM,23,conversion,uncalibrated change,0.003997232300871646
2244,MPI-ESM1-2-LR,MAM,23,dynamical,bias,0.02065794178718927
2245,MPI-ESM1-2-LR,MAM,23,dynamical,change,-0.01640876991717116
2246,MPI-ESM1-2-LR,MAM,23,dynamical,uncalibrated change,-0.006732982986965159
2247,MPI-ESM1-2-LR,MAM,23,nonlinear,bias,-0.011508053321328548
2248,MPI-ESM1-2-LR,MAM,23,nonlinear,change,-0.0022597612992907505
2249,MPI-ESM1-2-LR,MAM,23,nonlinear,uncalibrated change,-0.000844965906826915
2250,MPI-ESM1-2-LR,MAM,24,conversion,bias,0.0
2251,MPI-ESM1-2-LR,MAM,24,conversion,change,0.0
2252,MPI-ESM1-2-LR,MAM,24,conversion,uncalibrated change,0.0
2253,MPI-ESM1-2-LR,MAM,24,dynamical,bias,0.0
2254,MPI-ESM1-2-LR,MAM,24,dynamical,change,0.0
2255,MPI-ESM1-2-LR,MAM,24,dynamical,uncalibrated change,0.0
2256,MPI-ESM1-2-LR,MAM,24,nonlinear,bias,0.0
2257,MPI-ESM1-2-LR,MAM,24,nonlinear,change,0.0
2258,MPI-ESM1-2-LR,MAM,24,nonlinear,uncalibrated change,0.0
2259,MPI-ESM1-2-LR,MAM,25,conversion,bias,0.0
2260,MPI-ESM1-2-LR,MAM,25,conversion,change,0.0
2261,MPI-ESM1-2-LR,MAM,25,conversion,uncalibrated change,0.0
2262,MPI-ESM1-2-LR,MAM,25,dynamical,bias,0.0
2263,MPI-ESM1-2-LR,MAM,25,dynamical,change,0.0
2264,MPI-ESM1-2-LR,MAM,25,dynamical,uncalibrated change,0.0
2265,MPI-ESM1-2-LR,MAM,25,nonlinear,bias,0.0
2266,MPI-ESM1-2-LR,MAM,25,nonlinear,change,0.0
2267,MPI-ESM1-2-LR,MAM,25,nonlinear,uncalibrated change,0.0
2268,MPI-ESM1-2-LR,MAM,26,conversion,bias,-0.0023889013809464954
2269,MPI-ESM1-2-LR,MAM,26,conversion,change,-0.015116723783246935
2270,MPI-ESM1-2-LR,MAM,26,conversion,uncalibrated change,-0.013651452982038135
2271,MPI-ESM1-2-LR,MAM,26,dynamical,bias,0.001834814295648532
2272,MPI-ESM1-2-LR,MAM,26,dynamical,change,-0.008891451482576865
2273,MPI-ESM1-2-LR,MAM,26,dynamical,uncalibrated change,-0.00999217838741447
2274,MPI-ESM1-2-LR,MAM,26,nonlinear,bias,0.002233696751675114
2275,MPI-ESM1-2-LR,MAM,26,nonlinear,change,0.0021676492234117806
2276,MPI-ESM1-2-LR,MAM,26,nonlinear,uncalibrated change,0.002274441855273054
2277,MPI-ESM1-2-LR,MAM,27,conversion,bias,-0.013621008886902299
2278,MPI-ESM1-2-LR,MAM,27,conversion,change,-0.018854579249567564
2279,MPI-ESM1-2-LR,MAM,27,conversion,uncalibrated change,-0.012016488610451863
2280,MPI-ESM1-2-LR,MAM,27,dynamical,bias,-0.006833098244025379
2281,MPI-ESM1-2-LR,MAM,27,dynamical,change,-0.008580749212759312
2282,MPI-ESM1-2-LR,MAM,27,dynamical,uncalibrated change,-0.007747719351450881
2283,MPI-ESM1-2-LR,MAM,27,nonlinear,bias,0.0025659448665839384
2284,MPI-ESM1-2-LR,MAM,27,nonlinear,change,0.003151995438668837
2285,MPI-ESM1-2-LR,MAM,27,nonlinear,uncalibrated change,0.0028629701930966704
2286,MPI-ESM1-2-LR,MAM,28,conversion,bias,-0.029332884837094925
2287,MPI-ESM1-2-LR,MAM,28,conversion,change,-0.009234266404274206
2288,MPI-ESM1-2-LR,MAM,28,conversion,uncalibrated change,-0.0036855118397963638
2289,MPI-ESM1-2-LR,MAM,28,dynamical,bias,0.0005101595777632381
2290,MPI-ESM1-2-LR,MAM,28,dynamical,change,-0.009693888372126773
2291,MPI-ESM1-2-LR,MAM,28,dynamical,uncalibrated change,-0.004867957862324684
2292,MPI-ESM1-2-LR,MAM,28,nonlinear,bias,0.0006972462831910903
2293,MPI-ESM1-2-LR,MAM,28,nonlinear,change,0.0015738944525132109
2294,MPI-ESM1-2-LR,MAM,28,nonlinear,uncalibrated change,0.0007196007452547638
2295,MPI-ESM1-2-LR,MAM,29,conversion,bias,-0.0034392447967581804
2296,MPI-ESM1-2-LR,MAM,29,conversion,change,0.00567121843365747
2297,MPI-ESM1-2-LR,MAM,29,conversion,uncalibrated change,0.006151808989501524
2298,MPI-ESM1-2-LR,MAM,29,dynamical,bias,0.009129579219017062
2299,MPI-ESM1-2-LR,MAM,29,dynamical,change,-0.009082205715936452
2300,MPI-ESM1-2-LR,MAM,29,dynamical,uncalibrated change,-0.007806965180478576
2301,MPI-ESM1-2-LR,MAM,29,nonlinear,bias,-0.0018329799032786476
2302,MPI-ESM1-2-LR,MAM,29,nonlinear,change,-0.0013797324863124756
2303,MPI-ESM1-2-LR,MAM,29,nonlinear,uncalibrated change,-0.001143933646320588
2304,MPI-ESM1-2-LR,MAM,30,conversion,bias,-0.028239395843858216
2305,MPI-ESM1-2-LR,MAM,30,conversion,change,0.017077078662894325
2306,MPI-ESM1-2-LR,MAM,30,conversion,uncalibrated change,0.011329067820377868
2307,MPI-ESM1-2-LR,MAM,30,dynamical,bias,0.018844732287221607
2308,MPI-ESM1-2-LR,MAM,30,dynamical,change,-0.00852707327935836
2309,MPI-ESM1-2-LR,MAM,30,dynamical,uncalibrated change,-0.00409722246688277
2310,MPI-ESM1-2-LR,MAM,30,nonlinear,bias,-0.009668586839316996
2311,MPI-ESM1-2-LR,MAM,30,nonlinear,change,-0.0032907541137438268
2312,MPI-ESM1-2-LR,MAM,30,nonlinear,uncalibrated change,-0.0015819518351746842
2313,MPI-ESM1-2-LR,MAM,31,conversion,bias,-0.02386691481425962
2314,MPI-ESM1-2-LR,MAM,31,conversion,change,0.004264336901305598
2315,MPI-ESM1-2-LR,MAM,31,conversion,uncalibrated change,0.003586698472166269
2316,MPI-ESM1-2-LR,MAM,31,dynamical,bias,0.037742528884384736
2317,MPI-ESM1-2-LR,MAM,31,dynamical,change,-0.01208783760361708
2318,MPI-ESM1-2-LR,MAM,31,dynamical,uncalibrated change,-0.007022434574617648
2319,MPI-ESM1-2-LR,MAM,31,nonlinear,bias,-0.01578513228399115
2320,MPI-ESM1-2-LR,MAM,31,nonlinear,change,-0.0008802501157632064
2321,MPI-ESM1-2-LR,MAM,31,nonlinear,uncalibrated change,-0.0005354823390833086
2322,MPI-ESM1-2-LR,MAM,32,conversion,bias,-0.013555009876036766
2323,MPI-ESM1-2-LR,MAM,32,conversion,change,-0.006008995274619397
2324,MPI-ESM1-2-LR,MAM,32,conversion,uncalibrated change,-0.005433856061420843
2325,MPI-ESM1-2-LR,MAM,32,dynamical,bias,0.019441435205286482
2326,MPI-ESM1-2-LR,MAM,32,dynamical,change,-0.012296776033499903
2327,MPI-ESM1-2-LR,MAM,32,dynamical,uncalibrated change,-0.008926986160599037
2328,MPI-ESM1-2-LR,MAM,32,nonlinear,bias,-0.005337199354692922
2329,MPI-ESM1-2-LR,MAM,32,nonlinear,change,0.0010913201609809744
2330,MPI-ESM1-2-LR,MAM,32,nonlinear,uncalibrated change,0.0007959263899783659
2331,MPI-ESM1-2-LR,MAM,33,conversion,bias,-0.003859269423707289
2332,MPI-ESM1-2-LR,MAM,33,conversion,change,0.009019595537702416
2333,MPI-ESM1-2-LR,MAM,33,conversion,uncalibrated change,0.012461161194806478
2334,MPI-ESM1-2-LR,MAM,33,dynamical,bias,0.02183281333157761
2335,MPI-ESM1-2-LR,MAM,33,dynamical,change,-0.004217259785028692
2336,MPI-ESM1-2-LR,MAM,33,dynamical,uncalibrated change,-0.004311109909759317
2337,MPI-ESM1-2-LR,MAM,33,nonlinear,bias,0.00027864022333083107
2338,MPI-ESM1-2-LR,MAM,33,nonlinear,change,-0.0007952859999922628
2339,MPI-ESM1-2-LR,MAM,33,nonlinear,uncalibrated change,-0.0008269344488909488
2340,MPI-ESM1-2-LR,MAM,34,conversion,bias,0.006262758105610544
2341,MPI-ESM1-2-LR,MAM,34,conversion,change,0.010150559711224454
2342,MPI-ESM1-2-LR,MAM,34,conversion,uncalibrated change,0.013757796738000263
2343,MPI-ESM1-2-LR,MAM,34,dynamical,bias,0.008861194546521489
2344,MPI-ESM1-2-LR,MAM,34,dynamical,change,0.0009779590548985174
2345,MPI-ESM1-2-LR,MAM,34,dynamical,uncalibrated change,0.0009848510963068441
2346,MPI-ESM1-2-LR,MAM,34,nonlinear,bias,0.0007397371246012244
2347,MPI-ESM1-2-LR,MAM,34,nonlinear,change,0.0001223144466675828
2348,MPI-ESM1-2-LR,MAM,34,nonlinear,uncalibrated change,0.00010981816751160113
2349,MPI-ESM1-2-LR,MAM,35,conversion,bias,-0.00979163894698909
2350,MPI-ESM1-2-LR,MAM,35,conversion,change,0.01397821592192633
2351,MPI-ESM1-2-LR,MAM,35,conversion,uncalibrated change,0.01663523047817276
2352,MPI-ESM1-2-LR,MAM,35,dynamical,bias,0.02011072392650538
2353,MPI-ESM1-2-LR,MAM,35,dynamical,change,-0.0030302717925812617
2354,MPI-ESM1-2-LR,MAM,35,dynamical,uncalibrated change,-0.0027398881344289677
2355,MPI-ESM1-2-LR,MAM,35,nonlinear,bias,-0.002323376605736079
2356,MPI-ESM1-2-LR,MAM,35,nonlinear,change,-0.0008890557408938672
2357,MPI-ESM1-2-LR,MAM,35,nonlinear,uncalibrated change,-0.0007938261944471528
2358,MPI-ESM1-2-LR,MAM,36,conversion,bias,-0.023367380882212657
2359,MPI-ESM1-2-LR,MAM,36,conversion,change,0.022442409238622625
2360,MPI-ESM1-2-LR,MAM,36,conversion,uncalibrated change,0.013372121902653467
2361,MPI-ESM1-2-LR,MAM,36,dynamical,bias,0.007546564534033282
2362,MPI-ESM1-2-LR,MAM,36,dynamical,change,0.0013287626994973982
2363,MPI-ESM1-2-LR,MAM,36,dynamical,uncalibrated change,0.00076432206541731
2364,MPI-ESM1-2-LR,MAM,36,nonlinear,bias,-0.0035170470350526254
2365,MPI-ESM1-2-LR,MAM,36,nonlinear,change,0.0005036270719830925
2366,MPI-ESM1-2-LR,MAM,36,nonlinear,uncalibrated change,0.00029467879461688655
2367,MPI-ESM1-2-LR,MAM,37,conversion,bias,-0.023664346901436054
2368,MPI-ESM1-2-LR,MAM,37,conversion,change,0.02091056091907229
2369,MPI-ESM1-2-LR,MAM,37,conversion,uncalibrated change,0.015201144451766868
2370,MPI-ESM1-2-LR,MAM,37,dynamical,bias,0.02290106144351651
2371,MPI-ESM1-2-LR,MAM,37,dynamical,change,-0.00613617348890863
2372,MPI-ESM1-2-LR,MAM,37,dynamical,uncalibrated change,-0.003193049070362328
2373,MPI-ESM1-2-LR,MAM,37,nonlinear,bias,-0.010936505069848296
2374,MPI-ESM1-2-LR,MAM,37,nonlinear,change,-0.0022987213949112154
2375,MPI-ESM1-2-LR,MAM,37,nonlinear,uncalibrated change,-0.0011922689515197916
2376,MPI-ESM1-2-LR,MAM,38,conversion,bias,-0.038624160746293795
2377,MPI-ESM1-2-LR,MAM,38,conversion,change,0.012616379119665497
2378,MPI-ESM1-2-LR,MAM,38,conversion,uncalibrated change,0.004781998472771189
2379,MPI-ESM1-2-LR,MAM,38,dynamical,bias,0.025569294719561236
2380,MPI-ESM1-2-LR,MAM,38,dynamical,change,-0.010913643889738608
