#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
17,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [4.76% IMPUTED],1361.0,+70/-82,0.281,29.48,10.78,16.518,7.68,1.811,✔️,4.76,True,GPU
18,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1345.0,+105/-85,0.257,30.81,20.29,19.387,298.47,2.036,➖,0.0,False,GPU
19,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1345.0,+87/-86,0.282,30.86,11.39,18.135,2289.51,2.042,✔️,0.0,False,GPU
20,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1345.0,+83/-78,0.256,30.86,16.58,17.742,15318.17,500.783,✔️,0.0,False,GPU
21,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1344.0,+99/-69,0.251,30.88,18.23,19.05,3277.29,0.512,✔️,4.76,True,GPU
22,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1340.0,+88/-80,0.242,31.21,19.51,18.193,1.21,0.052,➖,0.0,False,GPU
23,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1336.0,+86/-82,0.265,31.62,18.37,17.438,6619.83,39.71,✔️,0.0,False,GPU
24,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1314.0,+71/-55,0.174,33.52,26.51,18.768,512.21,1.17,✔️,0.0,False,CPU
25,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1312.0,+116/-99,0.244,33.69,18.81,19.092,2289.51,0.259,✔️,0.0,False,GPU
26,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1309.0,+90/-81,0.205,33.95,16.16,18.576,1228.69,0.036,✔️,0.0,False,CPU
27,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1300.0,+69/-56,0.166,34.76,28.84,19.179,3.78,0.025,✔️,0.0,False,CPU
28,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1298.0,+129/-86,0.225,34.98,17.05,18.645,4618.5,0.426,✔️,0.0,False,GPU
29,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1297.0,+82/-77,0.175,35.1,27.45,19.034,1228.69,0.333,✔️,0.0,False,CPU
30,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1292.0,+80/-75,0.197,35.5,26.57,20.167,571.47,0.264,✔️,0.0,False,CPU
31,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [4.76% IMPUTED],1287.0,+100/-88,0.209,35.95,14.04,20.027,4.16,0.543,✔️,4.76,True,GPU
32,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1283.0,+77/-80,0.178,36.31,24.2,19.947,700.96,0.743,✔️,0.0,False,CPU
33,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1276.0,+60/-75,0.157,36.95,27.49,19.327,15318.17,75.138,✔️,0.0,False,GPU
34,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1276.0,+83/-80,0.122,37.0,24.73,19.89,1364.2,0.147,✔️,0.0,False,CPU
35,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1274.0,+79/-64,0.137,37.14,23.62,19.556,11.09,2.46,✔️,0.0,False,GPU
36,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1259.0,+74/-73,0.157,38.52,12.9,20.269,700.96,0.203,✔️,0.0,False,CPU
37,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1258.0,+80/-86,0.169,38.57,29.33,19.85,536.34,1.738,✔️,0.0,False,GPU
38,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1256.0,+98/-97,0.178,38.74,24.01,20.277,6.8,0.262,✔️,0.0,False,GPU
39,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1254.0,+74/-81,0.159,38.95,21.87,20.986,571.47,0.024,✔️,0.0,False,CPU
40,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1253.0,+69/-66,0.139,39.05,33.61,19.978,512.21,0.122,✔️,0.0,False,CPU
41,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1251.0,+99/-110,0.205,39.21,22.57,22.005,8.99,1.724,➖,0.0,False,GPU
42,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1249.0,+107/-90,0.183,39.4,26.17,20.774,4618.5,9.218,✔️,0.0,False,GPU
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+71/-66,0.082,40.24,26.79,20.364,1364.2,0.017,✔️,0.0,False,CPU
44,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+87/-82,0.13,40.26,13.24,20.752,6.11,0.017,✔️,0.0,False,CPU
45,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1238.0,+99/-86,0.177,40.43,23.22,19.813,52.04,39.81,✔️,0.0,False,GPU
46,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1222.0,+91/-83,0.136,41.9,32.9,20.361,2535.73,2.546,✔️,0.0,False,CPU
47,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1213.0,+62/-67,0.099,42.67,36.64,21.887,3.24,0.036,✔️,0.0,False,CPU
48,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1212.0,+79/-92,0.114,42.81,33.52,20.857,536.34,0.097,✔️,0.0,False,GPU
49,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1193.0,+108/-108,0.123,44.5,11.93,23.148,13.4,0.329,✔️,0.0,False,GPU
50,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1174.0,+91/-112,0.108,46.21,32.82,22.947,650.76,5.616,✔️,0.0,False,CPU
51,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1172.0,+92/-85,0.112,46.36,36.58,22.226,2535.73,0.112,✔️,0.0,False,CPU
52,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1167.0,+131/-120,0.199,46.86,12.44,23.769,44524.42,4.557,✔️,0.0,False,GPU
53,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1159.0,+132/-131,0.19,47.52,13.64,24.006,44524.42,20.33,✔️,0.0,False,GPU
54,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1145.0,+94/-112,0.131,48.76,36.6,24.707,196.18,0.35,✔️,0.0,False,CPU
55,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1136.0,+73/-99,0.08,49.55,40.47,23.475,349.07,0.941,✔️,0.0,False,CPU
56,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1132.0,+102/-146,0.095,49.86,30.32,24.112,650.76,0.441,✔️,0.0,False,CPU
57,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1129.0,+102/-122,0.089,50.12,22.08,24.368,335.8,85.392,✔️,0.0,False,GPU
58,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1125.0,+76/-76,0.066,50.48,41.65,23.41,1.98,0.122,✔️,0.0,False,CPU
59,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1124.0,+91/-102,0.069,50.52,37.85,24.177,349.07,0.091,✔️,0.0,False,CPU
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1119.0,+86/-81,0.063,50.98,41.83,23.879,13.99,2.578,➖,0.0,False,GPU
61,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1100.0,+70/-95,0.06,52.6,44.58,23.56,2.47,0.168,✔️,0.0,False,CPU
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1095.0,+66/-94,0.07,52.95,47.31,25.534,196.18,0.121,✔️,0.0,False,CPU
63,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1095.0,+154/-150,0.158,53.0,11.61,28.522,439.9,5.445,✔️,0.0,False,GPU
64,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1090.0,+86/-100,0.064,53.38,45.13,25.238,494.7,0.936,✔️,0.0,False,CPU
65,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1058.0,+81/-100,0.017,55.9,50.83,25.879,494.7,0.093,✔️,0.0,False,CPU
66,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1046.0,+110/-144,0.065,56.86,44.62,27.582,1.29,0.149,➖,0.0,False,GPU
67,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1020.0,+101/-141,0.058,58.76,34.67,29.969,27.03,0.03,✔️,0.0,False,CPU
68,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1018.0,+122/-159,0.057,58.9,45.18,27.881,1.98,0.374,✔️,0.0,False,CPU
69,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1012.0,+94/-124,0.03,59.33,50.46,27.321,7.76,0.146,✔️,0.0,False,CPU
70,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+105/-151,0.028,60.19,45.38,28.566,0.39,0.041,✔️,0.0,False,CPU
71,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),990.0,+74/-115,0.028,60.86,56.17,26.753,3.48,0.427,✔️,0.0,False,CPU
72,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),948.0,+63/-113,0.001,63.55,61.73,29.007,89.64,1.627,✔️,0.0,False,CPU
73,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),946.0,+98/-129,0.031,63.67,58.38,29.67,2.66,0.702,✔️,0.0,False,GPU
74,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),935.0,+113/-152,0.048,64.36,16.14,32.25,280.42,0.382,✔️,0.0,False,CPU
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),914.0,+116/-150,0.04,65.52,26.41,32.815,280.42,0.072,✔️,0.0,False,CPU
76,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),907.0,+109/-165,0.013,65.9,59.83,34.449,1.48,0.127,✔️,0.0,False,CPU
77,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),811.0,+78/-134,0.0,70.38,69.49,34.336,89.64,0.08,✔️,0.0,False,CPU
78,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),623.0,+92/-167,0.0,75.81,75.4,45.23,0.24,0.02,✔️,0.0,False,CPU
