s_m,distance_km,latitude,longitude,v_safe_kmh,r_min_m,stop_event,zone_type,zone_id,glide_ceiling_kmh,strategy_state,strategy_v_kmh,turn_entry
4160.534460204167,4.1605344602041665,25.492640217584672,51.4476065164163,75.5,52.7,False,turn,1,60.00000000000001,accel,23.657905994930843,False
4165.3681710564415,4.165368171056442,25.492681810200192,51.44759198973492,75.5,52.7,False,turn,1,60.00000000000001,accel,23.522946506852,False
4170.086067032993,4.170086067032993,25.49272317283112,51.44758081833512,75.5,52.7,False,turn,1,60.00000000000001,accel,23.36380250519956,False
4174.886432518675,4.174886432518675,25.492766003555356,51.44757357732528,75.5,52.7,False,turn,1,60.00000000000001,accel,23.17859881732357,False
4179.725982025885,4.179725982025885,25.492809658247385,51.44757175749036,75.5,52.7,False,turn,1,60.00000000000001,accel,22.9688241192514,False
4184.406721771216,4.184406721771216,25.4928518366345,51.44757451088873,75.5,52.7,False,turn,1,60.00000000000001,accel,22.795295731057525,False
4189.194751650951,4.189194751650951,25.49289462232472,51.44758125004222,75.5,52.7,False,turn,1,60.00000000000001,accel,22.64881187070175,False
4194.079543388474,4.194079543388474,25.492937733200485,51.44759145119826,75.5,52.7,False,turn,1,60.00000000000001,accel,22.533334846516944,False
4198.839378967197,4.198839378967198,25.492979032669048,51.44760450632016,75.5,52.7,False,turn,1,60.00000000000001,accel,22.439907612161356,False
4203.5691282790685,4.203569128279068,25.493019208921485,51.44762042016699,75.5,52.7,False,turn,1,60.00000000000001,accel,22.358161048736637,False
4208.36174281399,4.20836174281399,25.493058874404436,51.44763944437447,75.5,52.7,False,turn,1,60.00000000000001,accel,22.288311090621843,False
4213.006888629614,4.213006888629614,25.49309600431648,51.44766090559362,75.5,52.7,False,turn,1,60.00000000000001,accel,22.22365806056421,False
4217.520938649603,4.217520938649603,25.493130577192765,51.447684661341455,75.5,52.7,False,turn,1,60.00000000000001,accel,22.18519622949392,False
4221.973867753548,4.221973867753548,25.493162851310057,51.44771105456014,75.5,52.7,False,turn,1,60.00000000000001,accel,22.16735351935684,False
4226.367094802681,4.226367094802681,25.493192400825706,51.44774018826877,75.5,52.7,False,turn,1,60.00000000000001,accel,22.16496519679186,False
4230.697147518573,4.230697147518573,25.49321914897364,51.44777158332612,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.172186264476483,False
4234.912741648477,4.234912741648477,25.49324262535869,51.447804573139685,75.5,52.7,False,turn,1,60.00000000000001,accel,21.895645876697035,False
4238.947742644193,4.238947742644193,25.49326294181899,51.44783787358424,75.5,52.7,False,turn,1,60.00000000000001,accel,21.96172089292253,False
4242.89541859812,4.2428954185981205,25.49328096030543,51.447871739315374,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4246.628416924976,4.246628416924976,25.49329634196284,51.44790476543464,75.5,52.7,False,turn,1,60.00000000000001,accel,21.815207422617785,False
4250.218843272393,4.2502188432723935,25.49330942027436,51.44793743089453,75.5,52.7,False,turn,1,60.00000000000001,accel,21.905715916947337,False
4253.907741508152,4.253907741508152,25.49332088113205,51.44797187018794,75.5,52.7,False,turn,1,60.00000000000001,accel,21.9901878763882,False
4257.794155989073,4.257794155989073,25.49333066809456,51.44800898026286,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4261.780785411748,4.261780785411748,25.493338377865275,51.4480477006267,75.5,52.7,False,turn,1,60.00000000000001,accel,21.81053191239894,False
4265.811011361108,4.265811011361108,25.49334351941048,51.44808737266811,75.5,52.7,False,turn,1,60.00000000000001,accel,21.917057643651223,False
4270.011964193399,4.270011964193399,25.49334567217904,51.44812907718725,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4274.290619777522,4.274290619777522,25.493344046774936,51.448171584011405,75.5,52.7,False,turn,1,60.00000000000001,accel,21.7678447384086,False
4278.548499092089,4.278548499092088,25.493339267069366,51.44821359329174,75.5,52.7,False,turn,1,60.00000000000001,accel,21.87443818790985,False
4282.828626834179,4.282828626834179,25.493331751991064,51.44825533959564,75.5,52.7,False,turn,1,60.00000000000001,accel,21.988529359779417,False
4287.1810953917875,4.287181095391787,25.493321757927347,51.448297194480055,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4291.478656088944,4.291478656088945,25.49330971620671,51.44833781616954,75.5,52.7,False,turn,1,60.00000000000001,accel,21.806870966428423,False
4295.811989482799,4.295811989482798,25.493295384447396,51.44837790811829,75.5,52.7,False,turn,1,60.00000000000001,accel,21.933073156410146,False
4300.214122396062,4.300214122396062,25.49327914924278,51.4484178604402,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4304.772512811573,4.304772512811573,25.49326105335974,51.44845856809643,75.5,52.7,False,turn,1,60.00000000000001,accel,21.81536367354193,False
4309.397306962163,4.309397306962163,25.493241770107065,51.4484993547555,75.5,52.7,False,turn,1,60.00000000000001,accel,21.984907224776737,False
4314.0751029573275,4.314075102957328,25.49322156271509,51.44854019613645,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4318.815858685875,4.318815858685875,25.493200522566,51.44858124451679,75.5,52.7,False,turn,1,60.00000000000001,accel,21.835223418502466,False
4323.563897285407,4.323563897285407,25.49317900056947,51.44862207241721,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4328.325107518541,4.328325107518541,25.4931570248207,51.44866275844108,75.5,52.7,False,turn,1,60.00000000000001,accel,21.84830938100229,False
4333.13532753237,4.33313532753237,25.493134451773244,51.44870361729289,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4338.051436946364,4.3380514369463645,25.493111011554014,51.44874512463621,75.5,52.7,False,turn,1,60.00000000000001,accel,21.857174559664973,False
4342.957758791334,4.342957758791334,25.49308723346505,51.44878628282273,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4347.880289279996,4.3478802892799955,25.49306294011499,51.44882726688119,75.5,52.7,False,turn,1,60.00000000000001,accel,21.87034607000912,False
4352.833968727895,4.352833968727895,25.49303797323781,51.44886813069778,75.5,52.7,False,turn,1,60.00000000000001,cruise,22.01179624800932,False
4357.79127536433,4.35779127536433,25.49301234408984,51.448908537966766,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.88253700137869,False
4362.703562776583,4.3627035627765824,25.492986436985632,51.44894817929592,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.766734595974576,False
4367.640106716854,4.367640106716854,25.492959990339838,51.448987686013794,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.660078142781693,False
4372.612968468506,4.372612968468506,25.4929330152667,51.449027209554295,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.55858676707116,False
4377.520606460299,4.377520606460299,25.49290611551648,51.449065982185125,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.459231819712183,False
4382.410805319459,4.382410805319458,25.49287903572765,51.44910438310857,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.356830304476244,False
4387.174220745097,4.387174220745097,25.4928524134357,51.44914157761094,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.251132438023973,False
4392.0555623421415,4.392055562342142,25.492824725189887,51.44917933524314,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.135672972992847,False
4397.162557183469,4.397162557183469,25.49279530246385,51.44921842860084,75.5,52.7,False,turn,1,60.00000000000001,cruise,21.00205113253337,False
4402.316548029497,4.402316548029497,25.492765465004343,51.44925774968299,75.5,52.7,False,turn,1,60.00000000000001,cruise,20.861606412096496,False
4407.499643697383,4.407499643697383,25.492735396891003,51.44929723547895,75.5,52.7,False,turn,1,60.00000000000001,cruise,20.7072988111462,False
4412.621906998253,4.412621906998252,25.49270576242802,51.44933633228214,inf,inf,False,straight,-1,60.00000000000001,cruise,20.53218501234105,False
4417.588162016662,4.417588162016662,25.49267720073025,51.44937439406216,203.5,383.0,False,turn,2,60.00000000000001,cruise,20.34126914420337,True
4422.577941753241,4.422577941753241,25.492648579934425,51.44941270536163,203.5,383.0,False,turn,2,60.00000000000001,cruise,20.14404379791291,False
4427.600701152927,4.427600701152928,25.492619829965747,51.44945132416602,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.93598951784346,False
4432.611224116714,4.432611224116714,25.49259121074993,51.44948990363248,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.72276602783873,False
4437.62034538301,4.43762034538301,25.492562657954352,51.44952852479652,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.511832849221708,False
4442.685073290804,4.4426850732908045,25.4925338469526,51.44956762731987,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.30163427076636,False
4447.742336720296,4.447742336720297,25.492505132051917,51.449606720094096,203.5,383.0,False,turn,2,60.00000000000001,cruise,19.102170784655456,False
4452.724054973386,4.452724054973386,25.492476900785707,51.44964527757022,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.93777103100652,False
4457.707847639453,4.457707847639453,25.49244871824885,51.44968390474341,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.78248459875872,False
4462.7009284838105,4.462700928483811,25.49242053984421,51.44972265397894,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.650864345328127,False
4467.709969896939,4.467709969896939,25.49239232805064,51.44976157701239,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.54034339083964,False
4472.75685278319,4.47275685278319,25.492363971628603,51.44980085422153,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.433491051843863,False
4477.8052456930245,4.477805245693024,25.49233565186059,51.44984018267269,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.351552039549507,False
4482.832588538239,4.48283258853824,25.492307481070927,51.4498793741075,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.277413492014293,False
4487.820018285542,4.487820018285541,25.49227955672784,51.44991827425994,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.205186270393867,False
4492.921258569591,4.4929212585695915,25.492251053361027,51.44995811269913,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.1289835484149,False
4498.129698286884,4.498129698286885,25.49222205880576,51.449998881617816,203.5,383.0,False,turn,2,60.00000000000001,cruise,18.04829386348742,False
4503.282286630586,4.503282286630586,25.492193654168997,51.45003945224878,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.955057921545095,False
4508.362243645007,4.508362243645007,25.49216603875487,51.45007977768501,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.84994852449744,False
4513.103326099425,4.513103326099426,25.492141081031114,51.45011807420645,203.5,383.0,False,turn,2,60.00000000000001,cruise,17.727085642061677,False
4517.664171597425,4.517664171597425,25.4921179335565,51.45015557786564,inf,inf,False,straight,-1,60.00000000000001,cruise,17.591595329479556,False
4522.552846234783,4.522552846234783,25.492093934515623,51.45019637120885,inf,inf,False,straight,-1,60.00000000000001,cruise,17.43789007631456,False
4527.5302274514,4.5275302274513995,25.49207001230559,51.45023826506719,inf,inf,False,straight,-1,59.41440644613079,cruise,17.28227861191037,False
4532.542624487153,4.532542624487153,25.492046302002336,51.45028071419264,inf,inf,False,straight,-1,56.03844840683787,cruise,17.104298774729248,False
4537.600326922258,4.5376003269222585,25.49202268559662,51.45032375404216,inf,inf,False,straight,-1,52.41202875764362,cruise,16.89818449533825,False
4542.635657391376,4.542635657391377,25.491999416126028,51.45036676381619,inf,inf,False,straight,-1,48.53322018178319,cruise,16.666340789498005,False
4547.647650145441,4.547647650145441,25.49197645561828,51.45040970550055,inf,inf,False,straight,-1,44.33667674349748,cruise,16.396243786232407,False
4552.682310398507,4.552682310398507,25.49195355744427,51.450452948686106,inf,inf,False,straight,-1,39.676765535751,cruise,16.099651040560946,False
4557.72372653999,4.55772372653999,25.49193077838061,51.450496345750174,inf,inf,False,straight,-1,34.383501919049095,cruise,15.777590137633748,False
4562.789332807197,4.5627893328071965,25.491908032234484,51.450540041250015,inf,inf,False,straight,-1,28.077102074096643,cruise,15.42963190342442,False
4567.857068173728,4.567857068173728,25.49188542687365,51.45058384966373,inf,inf,False,straight,-1,19.85589481181234,cruise,15.059293386256918,False
4572.92723996871,4.57292723996871,25.49186298088211,51.4506277851977,inf,inf,True,straight,-1,0.0,brake,14.666713396043775,False
4578.057818128557,4.578057818128557,25.49184046076318,51.450672363337056,inf,inf,False,straight,-1,60.00000000000001,accel,0.0,False
4583.19908013792,4.58319908013792,25.491818145173283,51.45071718730357,inf,inf,False,straight,-1,60.00000000000001,accel,10.552583845298518,False
4588.284251431963,4.588284251431963,25.491796417629,51.45076172829874,inf,inf,False,straight,-1,60.00000000000001,accel,14.864399570188514,False
4593.4701460710685,4.593470146071068,25.49177462063777,51.45080736292458,inf,inf,False,straight,-1,60.00000000000001,accel,18.25705653332604,False
4598.592710451019,4.598592710451019,25.491753654249838,51.450852761940055,inf,inf,False,straight,-1,60.00000000000001,accel,21.0618130524605,False
4603.4898446064135,4.603489844606414,25.49173442527077,51.450896608061456,inf,inf,False,straight,-1,60.00000000000001,accel,23.08825576750356,False
4608.4272371883535,4.608427237188353,25.49171592813788,51.4509412749304,inf,inf,False,straight,-1,60.00000000000001,accel,24.78125530220427,False
4613.573127003391,4.6135731270033915,25.49169764863679,51.45098831430391,inf,inf,False,straight,-1,60.00000000000001,accel,26.31821020097317,False
4618.519648395257,4.618519648395257,25.491681022210823,51.45103396270829,inf,inf,False,straight,-1,60.00000000000001,accel,27.600227817736933,False
4623.437487865087,4.623437487865087,25.49166545759407,51.451079758751504,inf,inf,False,straight,-1,60.00000000000001,accel,28.742452573770542,False
4628.555917920553,4.628555917920553,25.491650257053784,51.451127820331045,inf,inf,False,straight,-1,60.00000000000001,cruise,29.36532868446487,False
4633.634959230632,4.6336349592306325,25.49163601802112,51.45117582604506,inf,inf,False,straight,-1,60.00000000000001,accel,29.11282447045,False
4638.390947702627,4.638390947702627,25.49162353755916,51.451221074518905,inf,inf,False,straight,-1,60.00000000000001,cruise,29.36532868446487,False
4643.483434772448,4.643483434772448,25.49161172826944,51.45127001189478,110.0,111.9,False,turn,3,60.00000000000001,accel,29.08603235435249,True
4648.804086948272,4.648804086948272,25.4916007549844,51.451321518091945,110.0,111.9,False,turn,3,60.00000000000001,cruise,29.36532868446487,False
4654.080296300666,4.654080296300666,25.49159015985615,51.45137266709874,110.0,111.9,False,turn,3,60.00000000000001,accel,29.139896470024247,False
4659.324594577802,4.659324594577802,25.49157973108836,51.451423532327055,110.0,111.9,False,turn,3,60.00000000000001,cruise,29.36532868446487,False
4664.422011870314,4.664422011870315,25.491569156272327,51.45147286145562,110.0,111.9,False,turn,3,60.00000000000001,accel,29.160972904242985,False
4669.2589530338855,4.669258953033886,25.491558443568398,51.45151948713871,110.0,111.9,False,turn,3,60.00000000000001,accel,29.029110814788456,False
4674.208265342468,4.674208265342468,25.491546989812797,51.45156705552362,110.0,111.9,False,turn,3,60.00000000000001,accel,29.037650861159943,False
4679.108609690326,4.679108609690326,25.491534877417667,51.45161391947498,110.0,111.9,False,turn,3,60.00000000000001,accel,29.03590654387345,False
4683.955887166374,4.683955887166374,25.491521879367152,51.451659942308495,110.0,111.9,False,turn,3,60.00000000000001,accel,29.02208509409728,False
4688.761819002867,4.688761819002867,25.491507638849395,51.45170508181465,110.0,111.9,False,turn,3,60.00000000000001,accel,28.99503476765369,False
4693.494704087353,4.693494704087353,25.49149176422944,51.45174877358686,110.0,111.9,False,turn,3,60.00000000000001,accel,28.94761425503874,False
4698.1961022642045,4.6981961022642045,25.49147350162844,51.45179097176688,110.0,111.9,False,turn,3,60.00000000000001,accel,28.873402209055108,False
4703.002840018075,4.703002840018075,25.491451694633863,51.45183229230316,inf,inf,False,straight,-1,60.00000000000001,accel,28.77722755923774,False
4707.89704026372,4.7078970402637195,25.491425838942597,51.45187175275279,inf,inf,False,straight,-1,60.00000000000001,accel,28.654969739738767,False
4712.842288312131,4.712842288312131,25.491397267196547,51.45190953391657,63.7,37.6,False,turn,4,60.00000000000001,accel,28.576403314563112,True
4717.869178573841,4.717869178573841,25.49136651648583,51.451946290799405,63.7,37.6,False,turn,4,60.00000000000001,accel,28.52443562469514,False
4722.944774100222,4.722944774100222,25.491334305349117,51.45198218154397,63.7,37.6,False,turn,4,60.00000000000001,accel,28.48763246860649,False
4728.007320707393,4.728007320707393,25.491301398766915,51.45201711170904,63.7,37.6,False,turn,4,60.00000000000001,accel,28.460210696876995,False
4733.054095631325,4.733054095631325,25.49126804073267,51.45205128850538,63.7,37.6,False,turn,4,60.00000000000001,accel,28.437955648080464,False
4738.083894133153,4.738083894133153,25.49123439902405,51.45208487538133,63.7,37.6,False,turn,4,60.00000000000001,accel,28.419135435380795,False
4743.10378834814,4.74310378834814,25.491200538786646,51.4521180467278,63.7,37.6,False,turn,4,60.00000000000001,accel,28.405576467188997,False
4748.119290168738,4.748119290168738,25.49116650921402,51.45215094096383,63.7,37.6,False,turn,4,60.00000000000001,accel,28.398157387981477,False
4753.136886176811,4.753136886176811,25.49113233694472,51.45218368694515,63.7,37.6,False,turn,4,60.00000000000001,accel,28.39823832319309,False
4758.171724662041,4.758171724662041,25.49109797191461,51.45221644982383,63.7,37.6,False,turn,4,60.00000000000001,accel,28.410509317546364,False
4763.206438949636,4.763206438949636,25.491063597346614,51.45224919867171,63.7,37.6,False,turn,4,60.00000000000001,accel,28.430777094988,False
4768.209687759663,4.768209687759663,25.49102948847397,51.452281807518496,63.7,37.6,False,turn,4,60.00000000000001,accel,28.453971036320105,False
4773.175761488896,4.773175761488895,25.490995734723565,51.45231430268731,inf,inf,False,straight,-1,60.00000000000001,accel,28.478975384050266,False
4778.097886388073,4.778097886388073,25.490962436605432,51.45234670699182,inf,inf,False,straight,-1,60.00000000000001,accel,28.500928195036625,False
4783.0056187853315,4.783005618785332,25.490929445229423,51.45237927574466,121.0,135.4,False,turn,5,60.00000000000001,accel,28.52213116980992,True
4787.905186477781,4.787905186477781,25.490896796866448,51.452412141020574,121.0,135.4,False,turn,5,60.00000000000001,accel,28.543844405173868,False
4792.789868015222,4.792789868015222,25.490864645047555,51.45244537906776,121.0,135.4,False,turn,5,60.00000000000001,accel,28.564992911754715,False
4797.692897889925,4.797692897889925,25.49083291160144,51.45247936369959,121.0,135.4,False,turn,5,60.00000000000001,accel,28.58373875177685,False
4802.630301682996,4.8026303016829965,25.4908016860206,51.45251439506654,121.0,135.4,False,turn,5,60.00000000000001,accel,28.59784869742712,False
4807.57023204984,4.80757023204984,25.490771440868265,51.452550489276994,121.0,135.4,False,turn,5,60.00000000000001,accel,28.604065360779963,False
4812.511726430258,4.812511726430258,25.490741985674767,51.4525873883872,121.0,135.4,False,turn,5,60.00000000000001,accel,28.62206632332588,False
4817.466083748415,4.817466083748415,25.49071310954262,51.45262500639808,121.0,135.4,False,turn,5,60.00000000000001,accel,28.649542236490007,False
4822.4340262151945,4.822434026215195,25.490684713081304,51.452663239582485,121.0,135.4,False,turn,5,60.00000000000001,accel,28.68461457404352,False
4827.403740280029,4.827403740280029,25.49065681381081,51.45270193686167,121.0,135.4,False,turn,5,60.00000000000001,accel,28.725433445408918,False
4832.375309126067,4.832375309126067,25.490629402857333,51.45274107858817,121.0,135.4,False,turn,5,60.00000000000001,accel,28.77006821131686,False
4837.348805862977,4.837348805862978,25.4906025139467,51.45278068119035,121.0,135.4,False,turn,5,60.00000000000001,cruise,28.816716911964004,False
4842.324220588861,4.842324220588861,25.49057616190596,51.45282074283704,121.0,135.4,False,turn,5,60.00000000000001,cruise,28.644581225932345,False
4847.3015169049695,4.847301516904969,25.49055034475632,51.45286124773102,121.0,135.4,False,turn,5,60.00000000000001,cruise,28.474895233786857,False
4852.280648808579,4.852280648808579,25.490525060432635,51.45290218050168,inf,inf,False,straight,-1,60.00000000000001,accel,28.30668748442488,False
4857.261575769313,4.8572615757693125,25.490500306166684,51.45294352590626,inf,inf,False,straight,-1,60.00000000000001,cruise,28.350215339592538,False
4862.2442505381405,4.86224425053814,25.490476078829765,51.45298526894836,inf,inf,False,straight,-1,60.00000000000001,accel,28.18254971596656,False
4867.228628249532,4.867228628249532,25.49045237494971,51.45302739499149,inf,inf,False,straight,-1,60.00000000000001,accel,28.246585384026258,False
4872.214661409728,4.872214661409728,25.49042919052793,51.45306988957107,inf,inf,False,straight,-1,60.00000000000001,accel,28.31023302566904,False
4877.202302290414,4.877202302290414,25.490406521438597,51.4531127386873,inf,inf,False,straight,-1,60.00000000000001,cruise,28.350215339592538,False
4882.191503682108,4.882191503682108,25.4903843630259,51.45315592853982,inf,inf,False,straight,-1,60.00000000000001,accel,28.18572917200997,False
4887.182217081268,4.887182217081269,25.49036270757444,51.4531994439888,inf,inf,False,straight,-1,60.00000000000001,accel,28.25514916376328,False
4892.173977184325,4.892173977184325,25.490341533752343,51.45324325787824,inf,inf,False,straight,-1,60.00000000000001,accel,28.325855984896265,False
4897.166736644858,4.897166736644858,25.490320859716675,51.453287371611,inf,inf,False,straight,-1,60.00000000000001,cruise,28.350215339592538,False
4902.160859962831,4.902160859962831,25.490300745597857,51.453331813476375,inf,inf,False,straight,-1,60.00000000000001,accel,28.19201741068573,False
4907.156249721445,4.907156249721446,25.490281303513303,51.4533766307256,inf,inf,False,straight,-1,60.00000000000001,accel,28.26357047340588,False
4912.152569440791,4.912152569440791,25.4902623924422,51.45342173301383,inf,inf,False,straight,-1,60.00000000000001,accel,28.341409136450427,False
4917.1501051237165,4.917150105123716,25.49024391204025,51.453467064652834,inf,inf,False,straight,-1,60.00000000000001,cruise,28.350215339592538,False
4922.148906138024,4.922148906138024,25.49022579869695,51.45351258944118,inf,inf,False,straight,-1,60.00000000000001,accel,28.20517066302467,False
4927.148664849464,4.927148664849463,25.49020802121578,51.45355828495203,inf,inf,False,straight,-1,60.00000000000001,accel,28.292495596603008,False
4932.149553227551,4.932149553227552,25.490190575386283,51.45360414747839,inf,inf,False,straight,-1,60.00000000000001,cruise,28.350215339592538,False
4937.151704782234,4.937151704782234,25.490173485878763,51.45365018607298,inf,inf,False,straight,-1,60.00000000000001,accel,28.20430475361322,False
4942.144372063797,4.942144372063797,25.49015684622047,51.4536963227236,174.1,280.5,False,turn,6,60.00000000000001,accel,28.28918432845092,True
4947.127085767573,4.947127085767573,25.490140751826196,51.453742587514085,174.1,280.5,False,turn,6,60.00000000000001,cruise,28.350215339592538,False
4952.108224620682,4.952108224620682,25.49012531449097,51.45378910652706,174.1,280.5,False,turn,6,60.00000000000001,accel,28.20391470183249,False
4957.087361200524,4.957087361200524,25.490110732054134,51.45383593800055,174.1,280.5,False,turn,6,60.00000000000001,accel,28.2860636037218,False
4962.066367804566,4.962066367804566,25.49009680966885,51.45388301122407,174.1,280.5,False,turn,6,60.00000000000001,accel,28.36433973036569,False
4967.055957511809,4.967055957511809,25.490083380586224,51.45393036828153,174.1,280.5,False,turn,6,60.00000000000001,accel,28.4376220474156,False
4972.056234563505,4.972056234563505,25.49007035068936,51.45397797146207,174.1,280.5,False,turn,6,60.00000000000001,accel,28.513461899789828,False
4977.058659062918,4.9770586590629184,25.490057684646807,51.45402571589879,174.1,280.5,False,turn,6,60.00000000000001,accel,28.59114547124331,False
4982.063349426204,4.982063349426204,25.4900453065173,51.45407357530022,174.1,280.5,False,turn,6,60.00000000000001,accel,28.668938484932468,False
4987.06826049996,4.98706826049996,25.49003316209157,51.45412150957467,174.1,280.5,False,turn,6,60.00000000000001,accel,28.74557896589253,False
4992.0736821422215,4.992073682142221,25.49002121142732,51.454169508167695,174.1,280.5,False,turn,6,60.00000000000001,accel,28.821617011488016,False
4997.079949942738,4.997079949942737,25.49000943096207,51.454217566501065,174.1,280.5,False,turn,6,60.00000000000001,accel,28.898147336856365,False
5002.08740457481,5.00208740457481,25.489997811726514,51.45426568464973,174.1,280.5,False,turn,6,60.00000000000001,accel,28.97433185426628,False
5007.096346256522,5.007096346256522,25.4899863587711,51.4543138664306,174.1,280.5,False,turn,6,60.00000000000001,accel,29.04977367693701,False
5012.106988221167,5.012106988221166,25.48997509176498,51.45436211883639,174.1,280.5,False,turn,6,60.00000000000001,accel,29.12522180065008,False
5017.119412650528,5.017119412650528,25.489964046813384,51.45441045177309,174.1,280.5,False,turn,6,60.00000000000001,accel,29.20067664026632,False
5022.192691791901,5.022192691791901,25.48995316419713,51.4544594525464,174.1,280.5,False,turn,6,60.00000000000001,accel,29.276489810369185,False
5027.252658117034,5.0272526581170345,25.48994265768149,51.454508416807,174.1,280.5,False,turn,6,60.00000000000001,accel,29.353002659435905,False
5032.236594728554,5.032236594728555,25.489932750257974,51.45455675764208,174.1,280.5,False,turn,6,60.00000000000001,accel,29.42555257352964,False
5037.134474595645,5.037134474595645,25.489923602034,51.45460440541378,174.1,280.5,False,turn,6,60.00000000000001,accel,29.491866706639893,False
5042.038697638032,5.0420386976380325,25.489915242343333,51.45465229287704,174.1,280.5,False,turn,6,60.00000000000001,accel,29.5511431132657,False
5046.931308564417,5.046931308564417,25.489907935846528,51.45470027184728,174.1,280.5,False,turn,6,60.00000000000001,accel,29.60031530086396,False
5051.416812102635,5.0514168121026355,25.489902478798157,51.45474446620802,174.1,280.5,False,turn,6,60.00000000000001,accel,29.632877186213943,False
5056.510247237587,5.056510247237586,25.489898789851956,51.45479494914961,174.1,280.5,False,turn,6,60.00000000000001,accel,29.62898832381644,False
5062.048451969418,5.062048451969418,25.489896885924026,51.4548499779542,174.1,280.5,False,turn,6,60.00000000000001,accel,29.652039704523737,False
5067.402164964681,5.067402164964681,25.489895424092296,51.45490318786879,inf,inf,False,straight,-1,60.00000000000001,accel,29.726078086102056,False
5072.64110533195,5.07264110533195,25.48989397018892,51.45495525628515,inf,inf,False,straight,-1,60.00000000000001,accel,29.81373575063423,False
5077.538043870565,5.0775380438705655,25.48989183341376,51.45500389173234,inf,inf,False,straight,-1,60.00000000000001,cruise,29.87821404738347,False
5082.251597437897,5.082251597437897,25.489888891715044,51.45505064847537,inf,inf,False,straight,-1,60.00000000000001,cruise,29.745545224676963,False
5087.268371502805,5.087268371502805,25.48988479973224,51.4551003283574,inf,inf,False,straight,-1,60.00000000000001,cruise,29.607584312400142,False
5092.279876463467,5.092279876463468,25.48988026250341,51.45514990863887,inf,inf,False,straight,-1,60.00000000000001,cruise,29.49395639723006,False
5097.398900179456,5.097398900179456,25.489875278923268,51.45520051240567,inf,inf,False,straight,-1,60.00000000000001,cruise,29.39300044604648,False
5102.569982315028,5.102569982315028,25.489870059996544,51.45525160831581,inf,inf,False,straight,-1,60.00000000000001,cruise,29.309892598185137,False
5107.749489759452,5.107749489759453,25.489864818906987,51.45530278578202,inf,inf,False,straight,-1,60.00000000000001,cruise,29.25073403003422,False
5112.952721118151,5.112952721118151,25.489859653936037,51.45535420998051,inf,inf,False,straight,-1,60.00000000000001,cruise,29.205862576219403,False
5117.923014436525,5.117923014436525,25.489855341773136,51.45540340295232,inf,inf,False,straight,-1,60.00000000000001,cruise,29.15322221759593,False
5122.652228464805,5.122652228464806,25.48985187324436,51.45545027209214,inf,inf,False,straight,-1,60.00000000000001,cruise,29.1095823012232,False
5127.5971644185,5.1275971644185,25.48984860590237,51.45549930982043,inf,inf,False,straight,-1,60.00000000000001,cruise,29.08557249815923,False
5132.571558774341,5.132571558774341,25.48984562777144,51.45554866345844,inf,inf,False,straight,-1,60.00000000000001,cruise,29.06250129651314,False
5137.534569442029,5.137534569442029,25.48984292548387,51.45559792295538,inf,inf,False,straight,-1,60.00000000000001,cruise,29.048741102512416,False
5142.606390373435,5.142606390373435,25.489840389739875,51.4556482768426,inf,inf,False,straight,-1,60.00000000000001,cruise,29.0445484627765,False
5147.732510297967,5.147732510297967,25.489838033183503,51.45569918191833,inf,inf,False,straight,-1,60.00000000000001,cruise,29.04705280373651,False
5152.756592639314,5.152756592639314,25.48983594926761,51.45574908576563,inf,inf,False,straight,-1,60.00000000000001,cruise,29.05669452126033,False
