timestamp,time,time real (detik),vinM,vinBattery,arusM,Velocity,Distance,kmPerkWh,Power,EnergyWh
2026-05-16 14:38:37,14:38:37,72,0,42,4.6,32.25,421,201.0,146.52,4.14
2026-05-16 14:38:37,14:38:37,72,0,42,4.6,32.5,422,201.0,146.24,4.15
2026-05-16 14:38:37,14:38:37,72,0,42,4.5,32.75,424,201.0,146.1,4.16
2026-05-16 14:38:37,14:38:37,72,0,42,4.4,33.0,427,201.0,146.24,4.17
2026-05-16 14:38:37,14:38:37,72,0,42,4.3,33.0,429,201.0,146.1,4.18
2026-05-16 14:38:38,14:38:38,73,0,42,4.1,33.0,430,201.0,133.51,4.19
2026-05-16 14:38:38,14:38:38,73,0,42,4.1,33.0,433,201.0,129.6,4.2
2026-05-16 14:38:38,14:38:38,73,0,42,3.9,33.0,435,202.0,126.86,4.21
2026-05-16 14:38:39,14:38:39,74,0,42,3.9,33.0,438,202.0,121.98,4.22
2026-05-16 14:38:39,14:38:39,74,0,42,3.8,33.0,440,203.0,119.45,4.22
2026-05-16 14:38:39,14:38:39,74,0,42,3.7,33.0,441,203.0,117.84,4.23
2026-05-16 14:38:39,14:38:39,74,0,42,3.6,33.0,444,203.0,113.63,4.24
2026-05-16 14:38:39,14:38:39,74,0,42,3.4,33.0,446,203.0,108.67,4.25
2026-05-16 14:38:40,14:38:40,75,0,42,3.4,33.25,449,204.0,102.78,4.25
2026-05-16 14:38:40,14:38:40,75,0,42,3.5,33.5,451,204.0,103.36,4.26
2026-05-16 14:38:40,14:38:40,75,0,42,3.3,33.75,452,204.0,105.85,4.27
2026-05-16 14:38:40,14:38:40,75,0,42,3.3,34.0,455,205.0,98.25,4.27
2026-05-16 14:38:40,14:38:40,75,0,42,3.3,34.0,457,205.0,99.27,4.28
2026-05-16 14:38:41,14:38:41,76,0,42,3.2,34.0,460,205.0,98.61,4.29
2026-05-16 14:38:41,14:38:41,76,0,42,3.2,34.0,462,206.0,98.61,4.29
2026-05-16 14:38:41,14:38:41,76,0,42,3.0,34.0,465,206.0,98.25,4.3
2026-05-16 14:38:42,14:38:42,77,0,45,3.2,34.0,466,207.0,88.08,4.3
2026-05-16 14:38:42,14:38:42,77,0,42,3.0,34.0,468,207.0,95.39,4.31
2026-05-16 14:38:42,14:38:42,77,0,42,3.0,34.0,471,208.0,93.68,4.32
2026-05-16 14:38:43,14:38:43,78,0,42,2.8,34.0,473,208.0,85.67,4.32
2026-05-16 14:38:43,14:38:43,78,0,45,2.9,34.0,476,209.0,86.29,4.33
2026-05-16 14:38:43,14:38:43,78,0,45,3.0,34.0,477,210.0,83.11,4.33
2026-05-16 14:38:43,14:38:43,78,0,42,3.0,34.0,480,210.0,88.82,4.34
2026-05-16 14:38:43,14:38:43,78,0,42,3.0,34.0,482,211.0,86.43,4.34
2026-05-16 14:38:44,14:38:44,79,0,42,2.9,34.0,484,211.0,87.57,4.35
2026-05-16 14:38:44,14:38:44,79,0,42,2.9,34.0,487,211.0,82.71,4.35
2026-05-16 14:38:44,14:38:44,79,0,45,2.9,34.0,488,212.0,82.3,4.36
2026-05-16 14:38:44,14:38:44,79,0,45,2.7,34.0,491,212.0,82.47,4.36
2026-05-16 14:38:45,14:38:45,80,0,45,2.8,34.0,493,213.0,82.47,4.37
2026-05-16 14:38:45,14:38:45,80,0,45,2.7,34.0,495,213.0,82.3,4.37
2026-05-16 14:38:45,14:38:45,80,0,45,2.8,34.0,498,213.0,75.57,4.38
2026-05-16 14:38:45,14:38:45,80,0,42,2.7,34.0,499,214.0,79.16,4.38
2026-05-16 14:38:45,14:38:45,80,0,42,2.6,34.0,502,214.0,76.13,4.39
2026-05-16 14:38:46,14:38:46,81,0,45,2.6,34.0,504,215.0,71.37,4.39
2026-05-16 14:38:46,14:38:46,81,0,45,2.6,34.0,507,216.0,72.92,4.4
2026-05-16 14:38:46,14:38:46,81,0,45,2.6,34.0,509,216.0,71.57,4.4
2026-05-16 14:38:47,14:38:47,82,0,45,2.5,34.0,510,217.0,73.3,4.41
2026-05-16 14:38:47,14:38:47,82,0,42,2.6,34.0,513,217.0,69.14,4.41
2026-05-16 14:38:47,14:38:47,82,0,45,2.4,34.0,515,218.0,71.5,4.42
2026-05-16 14:38:47,14:38:47,82,0,45,2.4,34.0,518,218.0,66.42,4.42
2026-05-16 14:38:47,14:38:47,82,0,45,2.4,34.0,520,219.0,63.69,4.42
2026-05-16 14:38:48,14:38:48,83,0,45,2.4,34.0,523,219.0,65.18,4.43
2026-05-16 14:38:48,14:38:48,83,0,45,0.9,34.0,524,220.0,65.61,4.43
2026-05-16 14:38:48,14:38:48,83,0,45,0.9,34.0,526,221.0,65.18,4.43
2026-05-16 14:38:49,14:38:49,84,0,45,0.9,34.0,529,221.0,63.69,4.43
2026-05-16 14:38:49,14:38:49,84,0,45,0.9,34.0,531,222.0,8.35,4.43
2026-05-16 14:38:49,14:38:49,84,0,45,0.9,34.0,534,223.0,8.26,4.43
2026-05-16 14:38:49,14:38:49,84,0,45,0.9,34.0,535,224.0,8.54,4.43
2026-05-16 14:38:49,14:38:49,84,0,45,0.9,34.0,539,225.0,8.29,4.43
2026-05-16 14:38:50,14:38:50,85,0,45,0.9,33.75,540,226.0,8.28,4.43
2026-05-16 14:38:50,14:38:50,85,0,45,0.9,33.5,542,227.0,8.29,4.43
2026-05-16 14:38:50,14:38:50,85,0,45,0.9,33.25,545,227.0,8.24,4.43
2026-05-16 14:38:51,14:38:51,86,0,45,0.9,33.0,546,229.0,8.29,4.43
2026-05-16 14:38:51,14:38:51,86,0,45,0.9,33.0,550,229.0,8.26,4.44
2026-05-16 14:38:51,14:38:51,86,0,45,0.9,33.0,551,231.0,8.24,4.44
2026-05-16 14:38:51,14:38:51,86,0,45,0.9,33.0,553,231.0,8.22,4.44
2026-05-16 14:38:52,14:38:52,87,0,45,0.9,33.0,556,232.0,8.24,4.44
2026-05-16 14:38:52,14:38:52,87,0,45,0.9,33.0,557,233.0,8.24,4.44
2026-05-16 14:38:52,14:38:52,87,0,45,0.9,33.0,560,234.0,8.28,4.44
2026-05-16 14:38:52,14:38:52,87,0,45,0.9,33.0,562,220.0,8.24,4.44
2026-05-16 14:38:52,14:38:52,87,0,45,0.9,33.0,564,221.0,8.35,4.44
2026-05-16 14:38:53,14:38:53,88,0,45,0.9,33.0,567,222.0,8.26,4.44
2026-05-16 14:38:53,14:38:53,88,0,45,0.9,33.0,568,235.0,8.28,4.44
2026-05-16 14:38:53,14:38:53,88,0,45,0.9,33.0,571,238.0,8.31,4.44
2026-05-16 14:38:54,14:38:54,89,0,45,0.9,33.0,573,239.0,8.28,4.44
2026-05-16 14:38:54,14:38:54,89,0,45,0.9,33.0,575,240.0,8.33,4.44
2026-05-16 14:38:54,14:38:54,89,0,45,0.9,33.0,578,241.0,8.26,4.44
2026-05-16 14:38:54,14:38:54,89,0,45,0.9,33.0,579,242.0,8.31,4.44
2026-05-16 14:38:54,14:38:54,89,0,45,0.9,33.0,581,243.0,8.33,4.44
2026-05-16 14:38:55,14:38:55,90,0,45,0.9,32.75,584,243.0,8.26,4.44
2026-05-16 14:38:55,14:38:55,90,0,45,0.9,32.5,586,244.0,8.24,4.44
2026-05-16 14:38:55,14:38:55,90,0,45,0.9,32.25,587,245.0,8.42,4.44
2026-05-16 14:38:55,14:38:55,90,0,45,0.9,32.0,590,246.0,8.33,4.44
2026-05-16 14:38:56,14:38:56,91,0,45,0.9,32.0,592,247.0,8.41,4.44
2026-05-16 14:38:56,14:38:56,91,0,45,0.9,32.0,593,248.0,8.24,4.44
2026-05-16 14:38:56,14:38:56,91,0,45,0.9,32.0,597,248.0,8.33,4.44
2026-05-16 14:38:56,14:38:56,91,0,45,0.9,32.0,598,249.0,8.44,4.44
2026-05-16 14:38:57,14:38:57,92,0,45,0.9,32.0,598,250.0,8.26,4.44
2026-05-16 14:38:57,14:38:57,92,0,45,0.9,32.0,601,250.0,8.32,4.44
2026-05-16 14:38:57,14:38:57,92,0,45,0.9,32.0,603,251.0,8.23,4.44
2026-05-16 14:38:58,14:38:58,93,0,45,0.9,32.0,603,252.0,8.17,4.44
2026-05-16 14:38:58,14:38:58,93,0,45,0.9,31.75,604,252.0,8.26,4.44
2026-05-16 14:38:58,14:38:58,93,0,45,0.9,31.5,606,253.0,8.28,4.44
2026-05-16 14:38:58,14:38:58,93,0,45,0.9,31.25,608,253.0,8.34,4.44
2026-05-16 14:38:58,14:38:58,93,0,45,0.9,31.0,611,254.0,8.39,4.44
2026-05-16 14:38:59,14:38:59,94,0,45,0.9,31.0,612,255.0,8.28,4.44
2026-05-16 14:38:59,14:38:59,94,0,45,0.9,30.0,614,256.0,8.48,4.44
2026-05-16 14:38:59,14:38:59,94,0,45,0.9,30.0,615,256.0,8.3,4.44
2026-05-16 14:39:00,14:39:00,95,0,45,0.9,30.0,619,257.0,8.42,4.44
2026-05-16 14:39:00,14:39:00,95,0,45,0.9,30.0,620,258.0,8.26,4.44
2026-05-16 14:39:00,14:39:00,95,0,45,0.9,30.0,622,259.0,8.34,4.44
2026-05-16 14:39:00,14:39:00,95,0,45,0.9,30.0,625,259.0,8.57,4.44
2026-05-16 14:39:00,14:39:00,95,0,45,0.9,30.0,626,261.0,8.21,4.44
2026-05-16 14:39:01,14:39:01,96,0,45,0.9,30.0,628,261.0,8.3,4.44
2026-05-16 14:39:01,14:39:01,96,0,45,0.9,30.0,630,262.0,8.3,4.44
2026-05-16 14:39:01,14:39:01,96,0,45,0.9,30.0,633,263.0,8.37,4.44
2026-05-16 14:39:02,14:39:02,97,0,45,0.9,30.0,634,264.0,8.3,4.44
2026-05-16 14:39:02,14:39:02,97,0,45,0.9,30.0,636,264.0,8.26,4.45
2026-05-16 14:39:02,14:39:02,97,0,45,0.9,30.0,637,265.0,8.3,4.45
2026-05-16 14:39:02,14:39:02,97,0,45,0.9,30.0,641,266.0,8.35,4.45
2026-05-16 14:39:02,14:39:02,97,0,45,0.9,29.75,642,267.0,8.32,4.45
2026-05-16 14:39:03,14:39:03,98,0,45,0.9,29.5,644,268.0,8.32,4.45
2026-05-16 14:39:03,14:39:03,98,0,45,0.9,29.25,645,268.0,8.32,4.45
2026-05-16 14:39:03,14:39:03,98,0,45,0.9,29.0,647,269.0,8.28,4.45
2026-05-16 14:39:03,14:39:03,98,0,45,0.9,29.0,650,269.0,8.28,4.45
2026-05-16 14:39:04,14:39:04,99,0,45,0.9,29.0,652,271.0,8.35,4.45
2026-05-16 14:39:04,14:39:04,99,0,45,0.9,29.0,653,271.0,8.32,4.45
2026-05-16 14:39:04,14:39:04,99,0,45,0.9,29.0,655,272.0,8.26,4.45
2026-05-16 14:39:04,14:39:04,99,0,45,0.9,29.0,656,272.0,8.32,4.45
2026-05-16 14:39:04,14:39:04,99,0,45,0.9,29.0,659,273.0,8.28,4.45
2026-05-16 14:39:05,14:39:05,100,0,45,0.9,29.0,661,274.0,8.32,4.45
2026-05-16 14:39:05,14:39:05,100,0,45,0.9,29.0,663,275.0,8.32,4.45
2026-05-16 14:39:05,14:39:05,100,0,45,0.9,29.0,664,275.7142857142857,8.3,4.45
2026-05-16 14:39:06,14:39:06,101,0,45,0.9,29.0,666,276.42857142857144,8.3,4.45
2026-05-16 14:39:06,14:39:06,101,0,45,0.9,28.75,669,277.14285714285717,8.34,4.45
2026-05-16 14:39:06,14:39:06,101,0,45,0.9,28.5,670,277.85714285714283,8.32,4.45
2026-05-16 14:39:07,14:39:07,102,0,45,0.9,28.25,672,278.57142857142856,8.32,4.45
2026-05-16 14:39:07,14:39:07,102,0,45,0.9,28.0,674,279.2857142857143,8.32,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,28.0,675,280.0,8.32,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,28.0,678,281.0,8.34,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,28.0,680,282.0,8.27,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,28.0,681,282.0,8.32,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,27.75,683,283.0,8.3,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,27.5,685,284.0,8.25,4.45
2026-05-16 14:39:08,14:39:08,103,0,45,0.9,27.25,686,284.0,8.34,4.45
2026-05-16 14:39:09,14:39:09,104,0,45,0.9,27.0,688,285.0,8.3,4.45
2026-05-16 14:39:09,14:39:09,104,0,45,0.9,26.0,689,285.0,8.3,4.45
2026-05-16 14:39:09,14:39:09,104,0,45,0.9,26.0,691,286.0,8.27,4.45
2026-05-16 14:39:09,14:39:09,104,0,45,0.9,26.0,694,287.0,8.25,4.45
2026-05-16 14:39:09,14:39:09,104,0,45,0.9,26.0,696,288.0,8.37,4.45
2026-05-16 14:39:10,14:39:10,105,0,45,0.9,26.0,697,289.0,8.28,4.45
2026-05-16 14:39:10,14:39:10,105,0,45,0.9,26.0,699,289.0,8.28,4.45
2026-05-16 14:39:10,14:39:10,105,0,45,0.9,26.0,700,290.0,8.27,4.45
2026-05-16 14:39:11,14:39:11,106,0,45,0.9,26.0,702,290.0,8.62,4.45
2026-05-16 14:39:11,14:39:11,106,0,45,0.9,26.0,703,291.0,8.7,4.45
2026-05-16 14:39:11,14:39:11,106,0,45,0.9,26.0,705,292.0,8.39,4.45
2026-05-16 14:39:11,14:39:11,106,0,45,0.9,26.0,707,292.0,8.57,4.45
2026-05-16 14:39:11,14:39:11,106,0,45,0.9,25.75,708,293.0,8.25,4.45
2026-05-16 14:39:12,14:39:12,107,0,45,0.9,25.5,710,293.0,8.23,4.45
2026-05-16 14:39:12,14:39:12,107,0,45,0.9,25.25,711,294.0,8.41,4.45
2026-05-16 14:39:12,14:39:12,107,0,45,0.9,25.0,713,295.0,8.21,4.46
2026-05-16 14:39:12,14:39:12,107,0,45,0.9,25.0,716,295.0,8.25,4.46
2026-05-16 14:39:13,14:39:13,108,0,45,0.9,25.0,717,297.0,8.27,4.46
2026-05-16 14:39:13,14:39:13,108,0,45,0.9,25.0,719,297.0,8.3,4.46
2026-05-16 14:39:13,14:39:13,108,0,45,0.9,25.0,721,298.0,8.34,4.46
2026-05-16 14:39:13,14:39:13,108,0,45,0.9,25.0,722,298.0,8.48,4.46
2026-05-16 14:39:14,14:39:14,109,0,45,0.9,25.0,724,299.0,8.32,4.46
2026-05-16 14:39:14,14:39:14,109,0,45,0.9,25.0,725,300.0,8.27,4.46
2026-05-16 14:39:14,14:39:14,109,0,45,0.9,25.0,727,300.0,8.34,4.46
2026-05-16 14:39:15,14:39:15,110,0,45,0.9,25.0,728,301.0,8.27,4.46
2026-05-16 14:39:15,14:39:15,110,0,45,0.9,25.0,730,301.0,8.32,4.46
2026-05-16 14:39:15,14:39:15,110,0,45,0.9,25.0,732,302.0,8.27,4.46
2026-05-16 14:39:15,14:39:15,110,0,45,0.9,25.0,733,303.0,8.41,4.46
2026-05-16 14:39:16,14:39:16,111,0,45,0.9,25.0,735,303.0,8.32,4.46
2026-05-16 14:39:16,14:39:16,111,0,45,0.9,25.0,736,304.0,8.41,4.46
2026-05-16 14:39:16,14:39:16,111,0,45,0.9,25.0,739,305.0,8.41,4.46
2026-05-16 14:39:16,14:39:16,111,0,45,0.9,25.0,741,306.0,8.41,4.46
2026-05-16 14:39:16,14:39:16,111,0,45,0.9,25.0,743,306.0,8.5,4.46
2026-05-16 14:39:17,14:39:17,112,0,45,0.9,25.0,744,307.0,8.27,4.46
2026-05-16 14:39:17,14:39:17,112,0,45,0.9,25.0,746,308.0,8.45,4.46
2026-05-16 14:39:17,14:39:17,112,0,45,0.9,25.0,747,308.0,8.3,4.46
2026-05-16 14:39:18,14:39:18,113,0,45,0.9,25.0,749,309.0,8.45,4.46
2026-05-16 14:39:18,14:39:18,113,0,45,0.9,25.0,750,309.0,8.32,4.46
2026-05-16 14:39:18,14:39:18,113,0,45,0.9,25.0,752,310.0,8.29,4.46
2026-05-16 14:39:18,14:39:18,113,0,45,0.9,25.0,754,311.0,8.32,4.46
2026-05-16 14:39:18,14:39:18,113,0,45,0.9,25.0,755,311.0,8.34,4.46
2026-05-16 14:39:19,14:39:19,114,0,45,0.9,25.0,757,312.0,8.38,4.46
2026-05-16 14:39:19,14:39:19,114,0,45,0.9,25.0,758,312.0,8.34,4.46
2026-05-16 14:39:19,14:39:19,114,0,45,1.1,25.0,760,313.0,8.27,4.46
2026-05-16 14:39:19,14:39:19,114,0,45,4.4,25.0,761,314.0,8.34,4.46
2026-05-16 14:39:19,14:39:19,114,0,42,4.4,25.0,763,314.0,8.38,4.47
2026-05-16 14:39:20,14:39:20,115,0,42,4.4,25.25,765,314.0,15.88,4.48
2026-05-16 14:39:20,14:39:20,115,0,42,4.4,25.5,766,300.0,139.22,4.49
2026-05-16 14:39:20,14:39:20,115,0,42,4.4,25.75,768,304.0,138.62,4.5
2026-05-16 14:39:21,14:39:21,116,0,42,4.4,26.0,769,308.0,138.3,4.51
2026-05-16 14:39:21,14:39:21,116,0,42,4.4,28.0,771,312.0,138.53,4.52
2026-05-16 14:39:21,14:39:21,116,0,42,4.4,25.0,774,311.0,138.53,4.53
2026-05-16 14:39:21,14:39:21,116,0,42,4.4,25.0,776,311.0,137.84,4.54
2026-05-16 14:39:21,14:39:21,116,0,42,4.3,25.0,777,311.0,137.44,4.54
