latitude,longitude,distance_m,distance_km,r_min_m,v_safe_kmh,altitude_m,heading_deg,grade_pct,stop_event
25.49321914897364,51.44777158332612,605.5045493051985,0.6055045493051985,48.10882499284145,72.10391436079179,11.8,51.74825811438126,0.15976814676094991,False
25.49324262535869,51.447804573139685,609.7201434351031,0.6097201434351031,56.43108650619853,78.09184316061375,12.3,55.94505297944659,0.11554739486814025,False
25.49326294181899,51.44783787358424,613.755144430818,0.6137551444308179,64.81085487984271,83.68937842919954,12.6,59.48286667897344,0.07213035566749691,False
25.49328096030543,51.447871739315374,617.7028203847461,0.6177028203847461,68.46126559809291,86.01395730309403,12.8,62.707152432534485,0.032631868870437765,False
25.49329634196284,51.44790476543464,621.435818711601,0.6214358187116009,62.43718758852612,82.14254107124852,12.8,66.07992850020833,-0.002518386434542593,False
25.49330942027436,51.44793743089453,625.0262450590186,0.6250262450590186,56.878583367738045,78.40086475070294,12.8,69.76203249599723,-0.006813627994717502,False
25.49332088113205,51.44797187018794,628.715143294777,0.6287151432947771,55.192939466825415,77.23039027250765,12.8,73.71292539568691,-0.022629180424374874,False
25.49333066809456,51.44800898026286,632.6015577756979,0.6326015577756978,58.93072621691309,79.8026593094121,12.9,77.56022586014774,-0.032502629452675263,False
25.493338377865275,51.4480477006267,636.5881871983729,0.636588187198373,54.09969799482516,76.46168909472803,13.0,81.82925216747839,-0.027273263506730396,False
25.49334351941048,51.44808737266811,640.6184131477331,0.6406184131477332,48.43171363548288,72.34547712315666,13.0,86.72694753118691,-0.007324539690107807,False
25.49334567217904,51.44812907718725,644.8193659800241,0.6448193659800241,42.88873901562685,68.07977411575473,12.7,92.42578206454914,0.014398015051154048,False
25.493344046774936,51.448171584011405,649.098021564148,0.649098021564148,51.69892464598733,74.74587361025976,12.5,97.18424669649772,0.044273125587484405,False
25.493339267069366,51.44821359329174,653.3559008787138,0.6533559008787138,60.074315141784886,80.57324997450867,12.2,101.27883766955478,0.07470824430063724,False
25.493331751991064,51.44825533959564,657.6360286208037,0.6576360286208037,70.2615603886498,87.13755353495876,12.0,104.8173356903086,0.10164895838625472,False
25.493321757927347,51.448297194480055,661.9884971784126,0.6619884971784126,74.04198739717687,89.45106198570936,11.7,108.18075828019767,0.1282077187988825,False
25.49330971620671,51.44833781616954,666.28605787557,0.66628605787557,72.5347017433575,88.53589504777905,11.5,111.60512401897432,0.1493193723934448,False
25.493295384447396,51.44837790811829,670.6193912694242,0.6706193912694243,95.46885308410556,101.5727755231977,11.2,114.23715370383104,0.16474046059281405,False
25.49327914924278,51.4484178604402,675.0215241826867,0.6750215241826867,129.97712832797876,118.51680525534996,11.0,116.21944638571972,0.16770928712738328,False
25.49326105335974,51.44845856809643,679.5799145981981,0.6795799145981981,185.21833550284185,141.477851461111,10.7,117.64467194625706,0.16363677043903618,False
25.493241770107065,51.4484993547555,684.204708748788,0.684204708748788,246.5115931353272,163.21690621651814,10.5,118.72921446357066,0.15449250603464018,False
25.49322156271509,51.44854019613645,688.8825047439535,0.6888825047439535,314.2528339494912,184.2833373810728,10.3,119.59042852819107,0.142984918673606,False
25.493200522566,51.44858124451679,693.6232604725003,0.6936232604725003,392.55280312933695,205.96598766220097,10.1,120.28490786404541,0.12740012347329666,False
25.49317900056947,51.44862207241721,698.3712990720328,0.6983712990720328,447.0735668771086,219.80418846956903,10.1,120.8959389084551,0.11024635545760289,False
25.4931570248207,51.44866275844108,703.1325093051665,0.7031325093051666,479.8050755918929,227.7083132250249,10.0,121.46894893367983,0.0888969359441027,False
25.493134451773244,51.44870361729289,707.9427293189952,0.7079427293189953,496.422725687088,231.61799334230813,10.0,122.03168316985114,0.06568020415833868,False
25.493111011554014,51.44874512463621,712.85883873299,0.7128588387329899,478.7589154913427,227.45993179029645,9.9,122.62088436912347,0.040607688525662294,False
