distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
2.032,-2.7301980198019837,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.033,-2.7648514851485206,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.034,-2.797029702970286,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.035,-2.8292079207920993,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.036,-2.8589108910891126,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.037,-2.886138613861391,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.038,-2.910891089108906,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.039,-2.9356435643564613,straight,False,30.000000000000004,BG 42x30 dCore,cruise
2.04,-2.9554455445544603,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.041,-2.970297029702973,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.042,-2.9851485148514687,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.043,-2.997524752475264,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.044,-3.009900990099008,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.045,-3.022277227722774,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.046,-3.0321782178217664,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.047,-3.042079207920811,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.048,-3.0495049504950567,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.049,-3.056930693069315,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.05,-3.0693069306930933,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.051,-3.064356435643587,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.052,-3.0668316831683207,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.053,-3.0668316831683162,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.054,-3.071845646103086,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.055,-3.0618811881188264,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.056,-3.0569306930693063,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.057,-3.0519801980198036,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.058,-3.048997207413073,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.059,-3.0371287128713127,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.06,-3.0272277227722855,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.061,-3.0148514851485197,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.062,-3.00330033003302,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.063,-2.990099009901005,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.064,-2.9727722772277154,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.065,-2.9554455445544425,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.066,-2.929677583142929,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.067,-2.9133663366336635,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.068,-2.8910891089108803,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.069,-2.866336633663362,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.07,-2.8391089108910883,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.071,-2.8094059405940586,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.072,-2.777227722772282,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.073,-2.7450495049504964,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.074,-2.710396039603955,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.075,-2.6732673267326668,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.076,-2.6336633663366227,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.077,-2.591584158415836,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.078,-2.5445544554455335,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.079,-2.4950495049504884,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.08,-2.4455445544554433,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.081,-2.391089108910891,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.082,-2.334158415841583,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.083,-2.2747524752475234,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.084,-2.212871287128708,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.085,-2.1485148514851415,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.086,-2.081683168316828,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.087,-2.012376237623763,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.088,-1.9381188118811823,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.089,-1.861386138613854,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.09,-1.787128712871282,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.091,-1.7079207920792114,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.092,-1.6262376237623766,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.093,-1.5420792079207901,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.094,-1.4579207920792037,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.095,-1.3688118811881145,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.096,-1.277227722772274,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.097,-1.1806930693069262,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.098,-1.081683168316827,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.099,-0.9801980198019722,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.1,-0.8762376237623659,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.101,-0.7673267326732613,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.102,-0.655940594059401,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.103,-0.5420792079207892,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.104,-0.4282178217821819,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.105,-0.3118811881188188,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.106,-0.19306930693070434,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.107,-0.07425742574258098,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.108,0.04702970297029374,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.109,0.1707920792079154,turn,False,29.994947317648002,BG 42x30 dCore,cruise
2.11,0.2945544554455415,turn,False,29.984599995092548,BG 42x30 dCore,cruise
2.111,0.4183168316831676,turn,False,29.968964829212208,BG 42x30 dCore,cruise
2.112,0.5420792079207937,turn,False,29.94812034635931,BG 42x30 dCore,cruise
2.113,0.6683168316831756,turn,False,29.922067642495424,BG 42x30 dCore,cruise
2.114,0.7970297029703,turn,False,29.890616429567864,BG 42x30 dCore,cruise
2.115,0.9232673267326731,turn,False,29.853756048607778,BG 42x30 dCore,cruise
2.116,1.049504950495046,turn,False,29.811595271865222,BLDC 650W,accel:climb
2.117,1.1782178217821793,turn,False,29.811308541999882,BLDC 650W,accel:climb
2.118,1.301980198019801,turn,False,29.845251327079918,BLDC 650W,accel:climb
2.119,1.425742574257427,turn,False,29.913268845990633,BLDC 650W,accel:climb
2.12,1.5519801980198045,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.121,1.6732673267326703,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.122,1.7970297029702966,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.123,1.9183168316831665,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.124,2.0371287128712856,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.125,2.1584158415841603,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.126,2.274752475247528,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.127,2.3935643564356424,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.128,2.5099009900990055,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.129,2.6237623762376217,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.13,2.7400990099009936,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.131,2.8539603960396187,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.132,2.9678217821782304,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.133,3.0792079207920864,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.134,3.188118811881191,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.135,3.294554455445544,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.136,3.398514851485146,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.137,3.499999999999996,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.138,3.6014851485148562,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.139,3.7004950495049505,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.14,3.797029702970298,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.141,3.8886138613861387,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.142,3.977722772277228,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.143,4.064356435643566,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.144,4.150990099009899,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.145,4.235148514851481,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.146,4.316831683168312,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.147,4.398514851485142,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.148,4.477722772277222,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.149,4.554455445544554,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.15,4.631188118811882,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.151,4.7054455445544585,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.152,4.777227722772284,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.153,4.8490099009901,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.154,4.913366336633662,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.155,4.98019801980198,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.156,5.044554455445542,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.157,5.103960396039597,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.158,5.165841584158408,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.159,5.225247524752468,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.16,5.282178217821776,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.161,5.339108910891093,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.162,5.393564356435645,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.163,5.443069306930695,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.164,5.495049504950491,straight,False,29.99916580966177,BLDC 650W,accel:climb
2.165,5.542079207920785,straight,False,29.996149961283496,BLDC 650W,accel:climb
2.166,5.59158415841583,straight,False,29.99117224769307,BLDC 650W,accel:climb
2.167,5.636138613861386,straight,False,29.98415504171773,BLDC 650W,accel:climb
2.168,5.678217821782177,straight,False,29.97532767140241,BLDC 650W,accel:climb
2.169,5.722772277227719,straight,False,29.96479583051847,BLDC 650W,accel:climb
2.17,5.76485148514851,straight,False,29.952473886912816,BLDC 650W,accel:climb
2.171,5.804455445544545,straight,False,29.938481148562452,BLDC 650W,accel:climb
2.172,5.841584158415825,straight,False,29.922937550833765,BLDC 650W,accel:climb
2.173,5.8762376237623615,straight,False,29.90595263494702,BLDC 650W,accel:climb
2.174,5.913366336633654,straight,False,29.88764161661614,BLDC 650W,accel:climb
2.175,5.945544554455444,straight,False,29.867919587965147,BLDC 650W,accel:climb
2.176,5.9801980198019855,straight,False,29.84700618734383,BLDC 650W,accel:climb
2.177,6.00990099009902,straight,False,29.824790719718376,BLDC 650W,accel:climb
2.178,6.034653465346529,straight,False,29.801495981301144,BLDC 650W,accel:climb
2.179,6.0569306930693045,straight,False,29.777347133254747,BLDC 650W,accel:climb
2.18,6.07673267326732,straight,False,29.752450360054453,BLDC 650W,accel:climb
2.181,6.094059405940584,straight,False,29.726913379049986,BLDC 650W,accel:climb
2.182,6.1089108910891055,straight,False,29.700842226084383,BLDC 650W,accel:climb
2.183,6.121287128712867,straight,False,29.674363911096748,BLDC 650W,accel:climb
2.184,6.128712871287134,straight,False,29.64757666703368,BLDC 650W,accel:climb
2.185,6.133663366336641,straight,False,29.620686562058598,BLDC 650W,accel:climb
2.186,6.136138613861402,straight,False,29.593804144415298,BLDC 650W,accel:climb
2.187,6.133663366336646,straight,False,29.567042016979574,BLDC 650W,accel:climb
2.188,6.13118811881189,straight,False,29.540598764647292,BLDC 650W,accel:climb
2.189,6.126237623762383,straight,False,29.51448293849793,BLDC 650W,accel:climb
2.19,6.116336633663368,straight,False,29.488794056435562,BLDC 650W,accel:climb
2.191,6.1064356435643585,straight,False,29.463744249954363,BLDC 650W,accel:climb
2.192,6.094059405940593,straight,False,29.439331236981275,BLDC 650W,accel:climb
2.193,6.076732673267324,straight,False,29.415652131647867,BLDC 650W,accel:climb
2.194,6.05940594059406,straight,False,29.392920510302336,BLDC 650W,accel:climb
2.195,6.037128712871294,straight,False,29.37114396280552,BLDC 650W,accel:climb
2.196,6.012376237623771,straight,False,29.350510154111554,BLDC 650W,accel:climb
2.197,5.985148514851497,straight,False,29.331120502055303,BLDC 650W,accel:climb
2.198,5.952970297029716,straight,False,29.313083005647478,BLDC 650W,accel:climb
2.199,5.918316831683179,straight,False,29.296606579103848,BLDC 650W,accel:climb
2.2,5.878712871287135,straight,False,29.281772329931737,BLDC 650W,accel:climb
2.201,5.83663366336634,straight,False,29.268780389824336,BLDC 650W,accel:climb
2.202,5.789603960396041,straight,False,29.257723185946915,BLDC 650W,accel:climb
2.203,5.742574257425748,straight,False,29.248795356674364,BLDC 650W,accel:climb
2.204,5.690594059405951,straight,False,29.241986501422193,BLDC 650W,accel:climb
2.205,5.6361386138613945,straight,False,29.23748888570118,BLDC 650W,accel:climb
2.206,5.579207920792091,straight,False,29.235379207068632,BLDC 650W,accel:climb
2.207,5.519801980198027,straight,False,29.235732796029357,BLDC 650W,accel:climb
2.208,5.455445544554465,straight,False,29.23866018443802,BLDC 650W,accel:climb
2.209,5.386138613861395,straight,False,29.2443419280632,BLDC 650W,accel:climb
2.21,5.316831683168326,straight,False,29.25296765727771,BLDC 650W,accel:climb
2.211,5.245049504950505,straight,False,29.26451384568016,BLDC 650W,accel:climb
2.212,5.170792079207938,straight,False,29.279050746307995,BLDC 650W,accel:climb
2.213,5.096534653465361,straight,False,29.296653330725867,BLDC 650W,accel:climb
2.214,5.01485148514853,straight,False,29.317284235828346,BLDC 650W,accel:climb
2.215,4.933168316831691,straight,False,29.341224626014473,BLDC 650W,accel:climb
2.216,4.8490099009901,straight,False,29.368444206807176,BLDC 650W,accel:climb
2.217,4.762376237623758,straight,False,29.399013064029145,BLDC 650W,accel:climb
2.218,4.675742574257429,straight,False,29.432998780592918,BLDC 650W,accel:climb
2.219,4.589108910891091,straight,False,29.47036652293768,BLDC 650W,accel:climb
2.22,4.500000000000002,straight,False,29.511067221353258,BLDC 650W,accel:climb
2.221,4.4108910891089215,straight,False,29.555159225023363,BLDC 650W,accel:climb
2.222,4.321782178217828,straight,False,29.602590078332664,BLDC 650W,accel:climb
2.223,4.230198019801992,straight,False,29.65328979500394,BLDC 650W,accel:climb
2.224,4.138613861386147,straight,False,29.70735468373559,BLDC 650W,accel:climb
2.225,4.0495049504950575,straight,False,29.764736019423744,BLDC 650W,accel:climb
2.226,3.957920792079208,straight,False,29.82528406648704,BLDC 650W,accel:climb
2.227,3.8688118811881145,straight,False,29.889053942547843,BLDC 650W,accel:climb
2.228,3.7772277227722735,straight,False,29.955900800257425,BLDC 650W,accel:climb
2.229,3.683168316831673,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.23,3.591584158415837,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.231,3.499999999999992,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.232,3.4059405940594,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.233,3.314356435643569,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.234,3.222772277227728,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.235,3.1311881188118873,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.236,3.0396039603960423,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.237,2.950495049504953,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.238,2.8589108910891126,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.239,2.769801980198019,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.24,2.6782178217821784,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.241,2.5891089108910847,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.242,2.502475247524747,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.243,2.4133663366336577,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.244,2.32673267326732,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.245,2.2400990099009865,straight,False,30.000000000000004,BLDC 650W,accel:climb
2.246,2.150990099009902,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.247,2.0643564356435684,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.248,1.980198019801982,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.249,1.8960396039603957,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.25,1.8118811881188044,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.251,1.7277227722772137,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.252,1.643564356435632,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.253,1.5594059405940452,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.254,1.4777227722772102,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.255,1.396039603960384,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.256,1.3118811881188064,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.257,1.2326732673267315,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.258,1.1534653465346567,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.259,1.0717821782178305,turn,False,30.000000000000004,BLDC 650W,accel:climb
2.26,0.9950495049505025,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.261,0.9183168316831747,turn,False,29.922368713930144,BG 42x30 dCore,cruise
2.262,0.8391089108910909,turn,False,29.854465713315317,BG 42x30 dCore,cruise
2.263,0.7623762376237542,turn,False,29.7964852142009,BG 42x30 dCore,cruise
2.264,0.6881188118811776,turn,False,29.748185525186358,BG 42x30 dCore,cruise
2.265,0.6089108910890939,turn,False,29.709686128631017,BG 42x30 dCore,cruise
2.266,0.5346534653465174,turn,False,29.675633884483265,BG 42x30 dCore,cruise
2.267,0.45792079207919834,turn,False,29.64471664235624,BG 42x30 dCore,cruise
2.268,0.38366336633662623,turn,False,29.61704162203934,BG 42x30 dCore,cruise
2.269,0.309405940594063,turn,False,29.592635273372125,BG 42x30 dCore,cruise
2.27,0.23267326732673066,turn,False,29.57146379218014,BG 42x30 dCore,cruise
2.271,0.15594059405941163,turn,False,29.553497347275997,BG 42x30 dCore,cruise
2.272,0.08168316831683509,turn,False,29.538890693429515,BG 42x30 dCore,cruise
2.273,0.007425742574249662,turn,False,29.527523842322736,BG 42x30 dCore,cruise
2.274,-0.06683168316832244,turn,False,29.51904590041052,BG 42x30 dCore,cruise
2.275,-0.14108910891089899,turn,False,29.513718847303238,BG 42x30 dCore,cruise
2.276,-0.21287128712871975,turn,False,29.511616762548783,BG 42x30 dCore,cruise
2.277,-0.28712871287129627,turn,False,29.512438536538383,BG 42x30 dCore,cruise
2.278,-0.35643564356436563,turn,False,29.516295302861796,BG 42x30 dCore,cruise
2.279,-0.4232673267326792,turn,False,29.52312161170321,BG 42x30 dCore,cruise
2.28,-0.48762376237624133,turn,False,29.532672857605153,BG 42x30 dCore,cruise
2.281,-0.5519801980197991,turn,False,29.54462787026585,BG 42x30 dCore,cruise
2.282,-0.6163366336633702,turn,False,29.559308100300363,BG 42x30 dCore,cruise
2.283,-0.678217821782181,turn,False,29.57666399637847,BG 42x30 dCore,cruise
2.284,-0.7400990099009919,turn,False,29.596074523554996,BG 42x30 dCore,cruise
2.285,-0.7970297029703043,turn,False,29.61805414549202,BG 42x30 dCore,cruise
2.286,-0.8514851485148656,turn,False,29.642374961538316,BG 42x30 dCore,cruise
2.287,-0.9059405940594224,turn,False,29.668499622466992,BG 42x30 dCore,cruise
2.288,-0.9579207920792232,turn,False,29.696753243413728,BG 42x30 dCore,cruise
2.289,-1.0099009900990241,turn,False,29.727094568685825,BG 42x30 dCore,cruise
2.29,-1.0594059405940692,turn,False,29.759088930170133,BG 42x30 dCore,cruise
2.291,-1.106435643564354,turn,False,29.792834301382598,BG 42x30 dCore,cruise
2.292,-1.1509900990098965,turn,False,29.828412761129986,BG 42x30 dCore,cruise
2.293,-1.1955445544554344,turn,False,29.86545107809494,BG 42x30 dCore,cruise
2.294,-1.235148514851474,turn,False,29.903926409153968,BG 42x30 dCore,cruise
2.295,-1.2722772277227623,turn,False,29.943888816921827,BG 42x30 dCore,cruise
2.296,-1.3069306930692992,turn,False,29.98502142240191,BG 42x30 dCore,cruise
2.297,-1.3415841584158361,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.298,-1.3712871287128703,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.299,-1.398514851485153,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.3,-1.4257425742574314,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.301,-1.4504950495049584,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.302,-1.4702970297029783,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.303,-1.4876237623762423,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.304,-1.5049504950495107,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.305,-1.5148514851485162,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.306,-1.5247524752475217,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.307,-1.5321782178217713,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.308,-1.5371287128712785,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.309,-1.5346534653465316,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.31,-1.52970297029702,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.311,-1.5222772277227747,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.312,-1.5123762376237604,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.313,-1.502475247524755,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.314,-1.4876237623762423,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.315,-1.467821782178227,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.316,-1.448019801980207,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.317,-1.4257425742574314,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.318,-1.398514851485153,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.319,-1.3737623762376217,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.32,-1.3465346534653433,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.321,-1.3143564356435622,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.322,-1.2821782178217678,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.323,-1.2475247524752353,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.324,-1.210396039603956,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.325,-1.1732673267326632,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.326,-1.1361386138613794,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.327,-1.0965346534653397,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.328,-1.0569306930693,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.329,-1.0148514851485047,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.33,-0.9702970297029623,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.331,-0.9257425742574243,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.332,-0.8811881188118865,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.333,-0.8341584158415927,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.334,-0.7896039603960504,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.335,-0.7450495049505079,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.336,-0.6980198019802097,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.337,-0.6509900990099116,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.338,-0.6064356435643692,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.339,-0.5618811881188224,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.34,-0.5173267326732756,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.341,-0.470297029702973,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.342,-0.4257425742574217,turn,False,30.000000000000004,BG 42x30 dCore,cruise
2.343,-0.38118811881187487,turn,False,29.999418425411093,BG 42x30 dCore,cruise
2.344,-0.3341584158415767,turn,False,29.996953266196478,BG 42x30 dCore,cruise
2.345,-0.2896039603960343,turn,False,29.99239279087282,BG 42x30 dCore,cruise
2.346,-0.24504950495049194,turn,False,29.985960927095554,BG 42x30 dCore,cruise
2.347,-0.1980198019802026,turn,False,29.977661477232267,BG 42x30 dCore,cruise
2.348,-0.1559405940594072,turn,False,29.96737376116583,BG 42x30 dCore,cruise
2.349,-0.11633663366336755,turn,False,29.955295502443303,BG 42x30 dCore,cruise
2.35,-0.07425742574258098,turn,False,29.941592647414794,BG 42x30 dCore,cruise
2.351,-0.034653465346532464,turn,False,29.926151027800824,BG 42x30 dCore,cruise
2.352,0.004950495049507175,turn,False,29.90905096643364,BG 42x30 dCore,cruise
2.353,0.047029702970307063,turn,False,29.890328129897096,BG 42x30 dCore,cruise
2.354,0.08415841584159534,turn,False,29.869875484159873,BG 42x30 dCore,cruise
2.355,0.11881188118813223,turn,False,29.847896598937872,BG 42x30 dCore,cruise
2.356,0.1559405940594205,turn,False,29.82447319052143,BG 42x30 dCore,cruise
2.357,0.19306930693070878,turn,False,29.79954209593526,BG 42x30 dCore,cruise
2.358,0.22524752475248988,straight,False,29.773102998119807,BG 42x30 dCore,cruise
2.359,0.2574257425742621,straight,False,29.773354082886733,BG 42x30 dCore,cruise
2.36,0.28960396039603875,straight,False,29.772203952943084,BG 42x30 dCore,cruise
2.361,0.31683168316831267,straight,False,29.76968209974257,BG 42x30 dCore,cruise
2.362,0.34405940594058215,straight,False,29.766002600815415,BG 42x30 dCore,cruise
2.363,0.3737623762376119,straight,False,29.7611941558987,BG 42x30 dCore,cruise
2.364,0.4009900990098947,straight,False,29.755142260502105,BG 42x30 dCore,cruise
2.365,0.4257425742574173,straight,False,29.747922718813072,BG 42x30 dCore,cruise
2.366,0.4529702970297001,straight,False,29.739659009365436,BG 42x30 dCore,cruise
2.367,0.4777227722772226,straight,False,29.730164176805026,BG 42x30 dCore,cruise
2.368,0.5024752475247451,straight,False,29.719628182601337,BG 42x30 dCore,cruise
2.369,0.5272277227722677,straight,False,29.708065496684135,BG 42x30 dCore,cruise
2.37,0.5495049504950433,straight,False,29.695463868945506,BG 42x30 dCore,cruise
2.371,0.5693069306930676,straight,False,29.681972907378892,BG 42x30 dCore,cruise
2.372,0.5891089108910874,straight,False,29.667643450931376,BG 42x30 dCore,cruise
2.373,0.6064356435643559,straight,False,29.652500079421092,BG 42x30 dCore,cruise
2.374,0.6237623762376288,straight,False,29.636614960098324,BG 42x30 dCore,cruise
