s_m,x_m,y_m,lat,lon,alpha_m,radius_m,v_safe_kmh,station_shell_m
963.0916532185881,-262.98398654622827,324.94784685376067,25.491796417629,51.45076172829874,3.5881465010072873,588.1269554930723,252.10531960708727,985.0
968.2775478576937,-258.3945619190117,322.53316575701075,25.49177462063777,51.45080736292458,3.8531173806065397,375.04102193468987,201.31950505545967,990.0
973.4001122376449,-253.82883237047992,320.2104992901223,25.491753654249834,51.450852761940055,4.409994642126199,243.5306682535157,162.2270599651179,995.0
978.297246393039,-249.41927568720834,318.08030380779144,25.49173442527077,51.450896608061456,4.68647088220213,222.91509195788353,155.20875080358363,1000.0
983.234638974979,-244.9271773179635,316.03118259389896,25.491715928137882,51.4509412749304,4.814293784833574,214.4687671143056,152.23990172418985,1005.0
988.3805287900169,-240.19647874816184,314.00617073462814,25.49169764863679,51.450988314303906,4.795796168443374,220.2880477524489,154.29147625498302,1010.0
993.3270501818819,-235.60566842821757,312.16428732722386,25.491681022210823,51.451033962708294,5.051469941805927,211.46039281653768,151.16838893131415,1015.0
998.2448896517125,-231.00001023259816,310.4400316512444,25.49166545759407,51.451079758751504,4.715630530741067,218.28995240477082,153.5901414639894,1020.0
1003.3633197071788,-226.16650951489592,308.75610853997324,25.491650257053784,51.451127820331045,4.534626397092177,262.2633479245885,168.35083228078378,1025.0
1008.442361017258,-221.33862713259845,307.17870170209255,25.49163601802112,51.45117582604506,4.148991637049091,236.07721319690395,159.72522266524248,1030.0
1013.1983494892519,-216.78803739150672,305.7961101666024,25.491623537559157,51.451221074518905,3.814728287334542,140.07892983331766,123.03619023336162,1035.0
1018.2908365590733,-211.86645879118672,304.4878714127157,25.491611728269437,51.45127001189478,2.439219432323853,177.70566719878457,138.5788989310579,1040.0
1023.6114887348971,-206.68653662999088,303.2722456561401,25.491600754984397,51.451321518091945,1.2911744742910203,858.133905710642,304.52573366314334,1045.0
1028.8876980872917,-201.54253671605352,302.098512289609,25.49159015985615,51.45137266709874,0.05261955402317527,2374.2616446976695,506.5365121953967,1050.0
1034.1319963644273,-196.42707609409482,300.9432084141035,25.491579731088358,51.451423532327055,-1.138929776634644,529.1206372479353,239.12435831727208,1055.0
1039.2294136569396,-191.46609935175272,299.7717252448069,25.491569156272327,51.45147286145562,-2.390298200383997,310.6028059154463,183.20999154727426,1060.0
1044.0663548205112,-186.77700517642413,298.5849667880213,25.491558443568394,51.45151948713871,-2.9712823950863205,429.9651134286048,215.55746963231059,1065.0
1049.0156671290938,-181.99310450606902,297.31611427332007,25.491546989812793,51.45156705552362,-3.51490454573839,272.10372415621333,171.48009293862813,1070.0
1053.9160114769518,-177.28004795091076,295.97429735754406,25.491534877417667,51.45161391947498,-3.97053664848646,201.00196954951625,147.38273916313534,1075.0
1058.7632889529996,-172.6515817010087,294.53436711502627,25.491521879367152,51.451659942308495,-4.304828709179288,146.9624520740843,126.02295596355447,1080.0
1063.5692207894922,-168.11195072143497,292.956795758064,25.491507638849395,51.45170508181465,-4.478483750277153,103.14529437849565,105.57745214670183,1085.0
1068.3021058739787,-163.71791676926867,291.1981977795129,25.49149176422944,51.45174877358686,-4.489997424761076,73.5389966467045,89.14670946849104,1090.0
1073.00350405083,-159.47409175682876,289.17505812019834,25.491473501628438,51.451790971766876,-4.217739161815785,58.18431549632888,79.29566252557042,1095.0
1077.8102418047008,-155.31853041952914,286.759268848257,25.491451694633863,51.45183229230316,-3.761904757255828,49.214818991517674,72.92801845219422,1100.0
1082.7044420503448,-151.35003597117804,283.89496302347715,25.491425838942593,51.45187175275279,-3.325269475705688,70.92662161110286,87.54898275012788,1105.0
1087.6496900987565,-147.55042547089596,280.72977135369393,25.491397267196547,51.45190953391657,-2.8285268985759155,99.66904380212479,103.78309385349074,1110.0
1092.6765803604665,-143.85382579079712,277.32319293710526,25.49136651648583,51.451946290799405,-2.228534474482975,144.01038669967795,124.75081041443632,1115.0
1097.7521758868477,-140.24433269385077,273.7548278309933,25.491334305349113,51.45198218154397,-1.6667618600217644,209.12345766542248,150.33075644920737,1120.0
1102.814722494018,-136.7314440302497,270.10942094191824,25.491301398766915,51.45201711170904,-1.159954247186411,285.7802244234715,175.73673515108422,1125.0
1107.8614974179504,-133.29432083913022,266.41400198029817,25.49126804073267,51.45205128850538,-0.6584780922980817,390.79882143072194,205.5053298666508,1130.0
1112.8912959197785,-129.91652529931585,262.68715743561944,25.49123439902405,51.45208487538133,-0.1812881256446002,534.1619771195659,240.26081872602748,1135.0
1117.9111901347658,-126.58051910744821,258.9361041678713,25.491200538786646,51.4521180467278,0.349160183341212,755.944432068816,285.8192028233993,1140.0
1122.9266919553627,-123.27238161069288,255.16629186286568,25.49116650921402,51.452150940963826,0.9255481749345958,1163.5240358335525,354.5962569450827,1145.0
1127.944287963436,-119.97915392822813,251.38067155283983,25.49113233694472,51.45218368694515,1.5227218754181246,1987.389007049042,463.4340172335308,1150.0
1132.9791264486664,-116.68422689630422,247.57369710760713,25.491097971914606,51.45221644982383,2.13805183425512,14415.629522408475,1248.1399196295804,1155.0
1138.0138407362613,-113.39071092755232,243.76566605189228,25.491063597346614,51.45224919867171,2.7793912687651616,2918.1427098691997,561.564610264684,1160.0
1143.017089546289,-110.11127471569183,239.9870688535417,25.49102948847397,51.452281807518496,3.3539900587082387,1443.2127056681513,394.9222831582587,1165.0
1147.9831632755206,-106.84327097343014,236.24781226636728,25.490995734723565,51.45231430268731,3.8536799826368844,924.0583572608376,316.0066099494956,1170.0
1152.9052881746986,-103.58440535621217,232.55903083993093,25.490962436605432,51.45234670699182,4.223632541797002,691.2911058114703,273.3234865138449,1175.0
1157.8130205719567,-100.30900134842604,228.9042304529229,25.490929445229426,51.45237927574466,4.476989758028448,505.07364723485256,233.62742483018326,1180.0
1162.712588264407,-97.00377633919769,225.28742921270035,25.490896796866448,51.452412141020574,4.628001820110079,368.86821369751686,199.6558701739596,1185.0
1167.5972698018475,-93.66106212826443,221.72563536321445,25.490864645047555,51.45244537906776,4.69522372278604,277.49483112541657,173.17050215159955,1190.0
1172.5002996765502,-90.24326471330338,218.210189049798,25.490832911601437,51.45247936369959,4.676266006222665,211.78983954898465,151.28610021725902,1195.0
1177.437703469622,-86.72019828684199,214.75100429460196,25.4908016860206,51.45251439506654,4.6649999999997975,160.07750327169603,131.52600177517084,1200.0
1182.3776338364657,-83.09024284606637,211.40043187675312,25.490771440868265,51.452550489276994,4.69968244397207,204.78847419564426,148.76447105865606,1205.0
1187.3191282168832,-79.37933951456158,208.13737147646557,25.490741985674767,51.452587388387194,4.748051856219616,255.56505169236843,166.1870579155823,1210.0
1192.2734855350404,-75.59613712433939,204.93845976924456,25.49071310954262,51.45262500639808,4.78753569654611,306.0721255473779,181.8688652536312,1215.0
1197.2414280018197,-71.75106740286435,201.7926862252294,25.490684713081304,51.452663239582485,4.828280547833745,342.0831706397282,192.27035215601154,1220.0
1202.2111420666542,-67.85932417528706,198.701991718032,25.49065681381081,51.45270193686167,4.862774031342956,352.21396047297173,195.09662215905792,1225.0
1207.1827109126923,-63.92288336517371,195.6653932033496,25.490629402857333,51.45274107858817,4.889999999988326,333.73600457829866,189.91007202705921,1230.0
1212.1562076496034,-59.940092789551,192.68662684413383,25.4906025139467,51.45278068119035,4.914999999999986,328.7743220144503,188.49308079121292,1235.0
1217.1316223754864,-55.91113660729503,189.7673351875854,25.49057616190596,51.452820742837034,4.939999997979441,334.07803627217197,190.00736244341522,1240.0
1222.108918691595,-51.83760352723571,186.90729902277715,25.49055034475632,51.45286124773102,4.964999999744277,339.37777667944704,191.5085497237832,1245.0
1227.0880505952045,-47.72103935671222,184.10628957197096,25.490525060432635,51.452902180501674,4.989999999997571,345.0229861480232,193.0947571611901,1250.0
1232.0689775559385,-43.562977040843805,181.36400016975216,25.490500306166684,51.45294352590626,5.014999999932566,350.8579419954074,194.7207004488737,1255.0
1237.0516523247657,-39.36492475281136,178.68008421748164,25.490476078829765,51.45298526894836,5.039999999999964,356.8590062737944,196.37888877532097,1260.0
1242.0360300361576,-35.128354469155425,176.05415706665195,25.49045237494971,51.45302739499149,5.064999999738239,363.18552979746727,198.11197874233073,1265.0
1247.0220631963539,-30.8547208754292,173.48577575128022,25.49042919052793,51.45306988957107,5.089999998892994,369.57654842426314,199.8474770306168,1270.0
1252.0097040770388,-26.545431917003516,170.97448321008358,25.490406521438594,51.4531127386873,5.114999998758939,376.3308106018741,201.66538288977685,1275.0
1256.998905468734,-22.201875480827976,168.5197636715922,25.4903843630259,51.45315592853982,5.139999999891203,385.3834727491136,204.07650608102725,1280.0
1261.9896188678938,-17.825574163826577,166.12076241786912,25.490362707574437,51.453199443988794,5.164625748308031,407.008238937276,209.72396877063207,1285.0
1266.9813789709508,-13.419259014264686,163.77511629596282,25.490341533752343,51.453243257878235,5.186622756084071,395.3598232805724,206.70107452083718,1290.0
1271.9741384314837,-8.982788948436532,161.4848367528173,25.490320859716675,51.453287371611,5.208140989207476,354.95584587275346,195.85453581088444,1295.0
1276.9682617494566,-4.51331894242014,159.25658506585697,25.490300745597857,51.453331813476375,5.2374999993153795,298.904319346002,179.72668450341934,1300.0
1281.9636515080717,-0.0060969918975035675,157.10278165579305,25.490281303513306,51.4533766307256,5.289059161910892,381.44185935669555,203.03020011177068,1305.0
1286.9599712274164,4.529791020886872,155.00780416823125,25.490262392442197,51.45342173301383,5.345874149294212,471.3065445429048,225.68266547711704,1310.0
1291.9575069103414,9.08874459096321,152.96053641632452,25.49024391204025,51.453467064652834,5.396580562777487,554.5742387422374,244.80839870230722,1315.0
1296.9563079246495,13.66712298059726,150.95393159673986,25.49022579869695,51.45351258944118,5.435155757822289,610.0835754155307,256.768139263981,1320.0
1301.9560666360887,18.262670746440833,148.9845337434705,25.49020802121578,51.45355828495203,5.45855987038764,619.166070581562,258.67236996419786,1325.0
1306.9569550141773,22.87501507961529,147.0518764219736,25.490190575386283,51.45360414747839,5.467236877441302,578.457602574836,250.02430801654208,1330.0
1311.9591065688599,27.505066403555208,145.15869261851057,25.490173485878763,51.45365018607298,5.465081309422376,500.4059809623724,232.54537864344124,1335.0
1316.9517738504226,32.14497911554116,143.31534332726426,25.49015684622047,51.453696322723594,5.4598861952476465,408.11032708390763,210.00771984039912,1340.0
1321.9344875541983,36.797778714919964,141.53239864449523,25.490140751826193,51.453742587514085,5.443967790197435,321.7773455408828,186.47653881781687,1345.0
1326.915626407307,41.476145192035986,139.82224327735904,25.49012531449097,51.45378910652706,5.434615384289133,248.6065717173227,163.90898828774777,1350.0
1331.8947629871498,46.1859354835809,138.20679396202942,25.490110732054138,51.45383593800055,5.451308653172063,321.72605924376546,186.4616774976929,1355.0
1336.8737695911911,50.92003831216928,136.66446547190804,25.490096809668852,51.453883011224065,5.472297948698658,409.01482387023066,210.24031157366386,1360.0
1341.8633592984343,55.68268601183905,135.1767852860289,25.490083380586224,51.45393036828153,5.482059376228921,503.6375255493952,233.29504137046175,1365.0
1346.86363635013,60.47008604010238,133.7333270902021,25.49007035068936,51.453977971462066,5.4899999908938115,586.0151417595164,251.65228964569343,1370.0
1351.866060849544,65.27169204955885,132.33017684796567,25.490057684646807,51.45402571589879,5.4899689176529956,739.5970851692362,282.7118826988007,1375.0
1356.8707512128292,70.08485993467124,130.95892175058898,25.4900453065173,51.45407357530022,5.478036396564452,929.0226647769914,316.8543121902376,1380.0
1361.875662286585,74.9055577179338,129.61355646983696,25.490033162091574,51.45412150957467,5.447786233158819,1117.748918264891,347.55104321548976,1385.0
1366.8810839288465,79.73272395006104,128.28965617743233,25.490021211427322,51.454169508167695,5.3950868760637745,1267.454670401129,370.09454625548324,1390.0
1371.887351729363,84.56589820328219,126.98461061175739,25.49000943096207,51.454217566501065,5.317708160061675,1332.7656739539973,379.510124735243,1395.0
1376.8948063614353,89.40508801667788,125.69742614860199,25.489997811726514,51.454265684649734,5.21509421371742,1289.979792967096,373.3687114467192,1400.0
1381.9037480431473,94.2506772496517,124.42866227928636,25.4899863587711,51.454313866430596,5.088275648273717,1155.3539429402463,353.3491026415178,1405.0
1386.9143900077922,99.10336915546769,123.18049796114181,25.48997509176498,51.454362118836386,4.939925970773534,972.0805298156602,324.1138499545611,1410.0
1391.9268144371533,103.96415996795328,121.9569329496649,25.489964046813384,51.45441045177309,4.77455937504625,756.1382857388511,285.8558480762795,1415.0
1397.0000935785263,108.89211437873185,120.75135152496618,25.489953164197132,51.454459452546395,4.598246672072306,647.4167866153371,264.5077767901885,1420.0
1402.0600599036602,113.81639674750883,119.58743470489598,25.48994265768149,51.454508416806995,4.549605520256554,498.9175644035413,232.19927750898563,1425.0
1407.04399651518,118.67798189077634,118.48988559783601,25.489932750257978,51.45455675764208,4.481020321542033,362.8614536371333,198.02356979851146,1430.0
1411.9418763822705,123.469866404526,117.47644097708074,25.489923602034,51.45460440541378,4.402723942682293,265.72074215489715,169.45687597032935,1435.0
1416.846099424658,128.28585643684147,116.55035045336172,25.489915242343333,51.454652292877036,4.14888464756676,206.03505498189068,149.21656089498168,1440.0
1421.7387103510423,133.11104922734688,115.74093324855957,25.489907935846528,51.45470027184728,3.9274310849618734,151.19668417988436,127.82552961517585,1445.0
1426.2242138892605,137.555627961131,115.13639882393038,25.489902478798154,51.45474446620802,3.598690702772547,87.30361210166575,97.13205421922379,1450.0
1431.3176490242115,142.63264242292578,114.72773560234165,25.489898789851953,51.45479494914961,2.1599556427458673,125.89838682545287,116.64242767162703,1455.0
1436.8558537560434,148.16682937586407,114.51681755756624,25.489896885924026,51.4548499779542,0.7672157646133797,694.6242792841157,273.98163114417974,1460.0
1442.2095667513063,153.51809254348342,114.35487514024543,25.489895424092296,51.45490318786879,-0.2658913807742725,10694.134534531473,1075.0267945394808,1465.0
1447.4485071185754,158.75455647673422,114.19381103013596,25.48989397018892,51.45495525628515,-1.1697628478322821,287.80228733926543,176.3573595680115,1470.0
1452.3454456571908,163.64577043848087,113.95709805754842,25.48989183341376,51.45500389173234,-1.9752524377458476,230.64007353615958,157.87517728011966,1475.0
1457.0589992245223,168.34804516891091,113.63121526932325,25.489888891715044,51.45505064847537,-1.4998848848626594,228.5225159840843,157.14876262303625,1480.0
1462.0757732894303,173.34429680610745,113.17790346035972,25.48988479973224,51.4551003283574,-0.9789568380777852,502.2812147193591,232.98069435004348,1485.0
1467.0872782500928,178.33053172275962,112.67526708413546,25.489880262503412,51.45514990863887,-0.5459930076102888,667.0002391289491,268.4784687119967,1490.0
1472.2063019660818,183.41969744392884,112.12318369610949,25.489875278923268,51.45520051240567,0.2601312422265392,1292.6678511151474,373.7575216095946,1495.0
1477.3773841016541,188.55835748560364,111.54502850160655,25.489870059996544,51.45525160831581,1.1141228475969014,17602.915856499698,1379.2366018010537,1500.0
1482.5568915460783,193.70521953215246,110.96441809811697,25.489864818906987,51.45530278578202,1.9496728326626194,2420.2347008836414,511.41705741107666,1505.0
1487.7601229047762,198.87689517619253,110.39224014941709,25.489859653936033,51.45535420998051,2.8112987165792087,365.2105548330914,198.6635206089067,1510.0
1492.7304162231505,203.8241787813965,109.91453668453889,25.489855341773136,51.45540340295232,3.7127652888124167,325.0237727402824,187.4148634654498,1515.0
1497.459630251431,208.5377571348927,109.53029141034838,25.48985187324436,51.45545027209214,3.9706847824088682,598.9628247623511,254.41716063402643,1520.0
1502.4045662051249,213.4694280693495,109.16833370512958,25.489848605902374,51.45549930982043,4.127730486685381,719.7269440249787,278.8883340530213,1525.0
1507.3789605609663,218.43286969940334,108.83841493864789,25.48984562777144,51.45554866345844,4.242073744518046,825.7622379318045,298.7266555499974,1530.0
1512.3419712286548,223.38684366525084,108.53905423098306,25.48984292548387,51.45559792295538,4.308257407771615,1015.6629742393574,331.29987927949156,1535.0
1517.41379216006,228.45087927032094,108.25814330057743,25.489840389739875,51.4556482768426,4.302001484017218,1141.8786693456852,351.2824454552681,1540.0
1522.5399120845925,233.57034730197677,107.9970828601735,25.489838033183503,51.45569918191833,4.501589683971232,1018.4378613506285,331.7521418545236,1545.0
1527.5639944259392,238.58912288244775,107.76622566297365,25.48983594926761,51.45574908576563,4.714647456822489,1215.5502823987479,362.43733768194215,1550.0
1532.5597702711848,243.58052560154587,107.55723955884616,25.489834062779046,51.455798717432785,4.884795244947369,1381.1429334968418,386.3365348352209,1555.0
1537.5772433393686,248.5943344741073,107.36551950414551,25.489832332148712,51.45584857189397,5.011588861868911,1312.501805796023,376.613967009837,1560.0
1542.6003397599366,253.61446001889252,107.19278512737445,25.48983077289946,51.45589848916456,5.145500965303877,1132.9641481124997,349.9085470169421,1565.0
1547.6026908099814,258.61456462321667,107.04288524845006,25.48982941977405,51.45594820735831,5.246616551303064,958.5034179394073,321.8424312086913,1570.0
1552.6010492450123,263.6113917961818,106.9191708654496,25.489828303021483,51.45599789296315,5.323496849647993,757.2525298525193,286.06638889158404,1575.0
1557.5772312982383,268.58675265643257,106.82877099192028,25.489827486994365,51.45604736511919,5.373303571428511,578.7570602714561,250.08901631633694,1580.0
1562.5194676611604,273.5287613415757,106.78133236883387,25.489827058772498,51.45609650564019,5.376944851564396,704.3295631563665,275.8890261109284,1585.0
1567.4675646175854,278.4768418597388,106.76857792035531,25.48982694363986,51.45614570653604,5.29748268120055,842.2409926448836,301.6925979577804,1590.0
1572.464156460586,283.47340606483084,106.7851968834539,25.489827093656935,51.45619538952607,5.170747651761156,1003.8988688237589,329.37561977356853,1595.0
1577.486251926774,288.49532788004257,106.82695994614808,25.489827470646308,51.45624532465775,5.038285991305986,1098.5170849358299,344.5481125722167,1600.0
1582.5096268637444,293.51828561390727,106.89170066896077,25.489828055051827,51.45629527009001,4.898731605561965,976.3239825695006,324.820511623541,1605.0
1587.6627421101712,298.6705567873712,106.98496640783497,25.489828896948712,51.45634650134149,4.753402156537007,1117.2141880084396,347.4678991891776,1610.0
1592.776142776627,303.78264069599953,107.10100298333266,25.48982994439478,51.456397332993696,4.878322229468397,1051.4223423948229,337.0816165540441,1615.0
1597.73567160876,308.74029640491517,107.2372971820849,25.489831174703603,51.456446629099794,4.893534805793005,1025.0105448968222,332.8209331681874,1620.0
1602.6451467723134,313.6472109713332,107.39583998205256,25.48983260584746,51.45649542066486,4.873981978051214,1012.9021852503108,330.8493009473617,1625.0
1607.6477395326037,318.64634427100594,107.58185228651598,25.489834284954725,51.45654512920051,4.6486670920690765,1287.5225850828886,373.0129377129553,1630.0
1612.6203644417315,323.61477690151924,107.78599851579338,25.489836127754412,51.45659453246618,4.585817239732172,1220.6405189645657,363.19541590901576,1635.0
1617.543021208694,328.5324239602166,108.00802790891052,25.48983813198294,51.45664343074903,4.246331794074273,816.1146399477401,296.97647743659235,1640.0
1622.6200809504844,333.60281877559504,108.26808951294208,25.489840479522954,51.45669384786863,3.950064762324392,1270.0022174521957,370.466299187008,1645.0
1627.7045080484015,338.6794887373371,108.54884031628748,25.489843013821503,51.456744327384705,3.7363113174248745,1708.2959843085043,429.6630700961251,1650.0
1632.6900450247745,343.656586447379,108.83880122309637,25.48984563125838,51.45679381681099,3.6051552123229937,1452.180861345007,396.14741076490253,1655.0
1637.6424569426579,348.59960065337657,109.14375099551926,25.489848383997664,51.45684296733032,3.2990015587197408,1202.0855091282901,360.424370196504,1660.0
1642.636532408259,353.5828844442866,109.47188574736971,25.48985134602454,51.45689251826747,2.9688170134005833,1504.112441602982,403.16852439421876,1665.0
1647.6060666303028,358.5405713429904,109.81483034710241,25.48985444173786,51.45694181468371,2.5664594037703043,874.8064052195203,307.46978518319764,1670.0
1652.6965282016974,363.61679350315325,110.19531371141171,25.4898578763084,51.4569922897471,2.012903857202155,1429.592262499537,393.05430903101285,1675.0
1657.7671597741023,368.67186229467904,110.59228229456536,25.489861459688722,51.45704255447343,1.8512046532792537,1820.7620868740585,443.58113531994957,1680.0
1662.7767758069117,373.664998040379,110.99829734501816,25.48986512473025,51.457092203372824,1.5998306652623395,1462.7704636587002,397.58918142397465,1685.0
1667.818568694483,378.68877120657305,111.42418312289027,25.489868969142076,51.45714215691327,1.439461032588519,1529.1818405643808,406.51449272688586,1690.0
1672.866308974562,383.71703648737923,111.86716190451578,25.489872967850076,51.45719215512076,1.4329264332275173,1502.4560851209417,402.94647492256513,1695.0
1677.8227758553046,388.6529050203983,112.3185661187766,25.489877042613287,51.457241234587585,1.5910534427519034,1667.6757694032528,424.5240283718585,1700.0
1682.7839416801019,393.59208761137546,112.78508693730855,25.48988125383199,51.457290347007515,1.2747354070739598,1997.7133760753165,464.6362141544675,1705.0
1687.7807853956017,398.56560345626036,113.26735994900332,25.48988560724355,51.45733980081777,1.1709186753152807,3346.594444668811,601.3786560797171,1710.0
1692.7677475767464,403.52856042360054,113.75608270936576,25.489890018876103,51.45738914963657,0.8476976533482932,3776.893932258313,638.8720102662206,1715.0
1697.7618170897524,408.49793948910644,114.25206860034329,25.489894496071923,51.45743856231305,0.5749156571802386,5014.601991523081,736.1472630077797,1720.0
1702.781719091541,413.4925230446338,114.75560729241884,25.48989904144583,51.45748822560863,0.09125125367458804,13222.930008838686,1195.3919224873364,1725.0
1707.7782751441632,418.4636882123627,115.25868706954756,25.48990358267718,51.4575376560451,-0.0922370525148243,35156.26556662223,1949.161549163522,1730.0
1712.7814242302857,423.4413412181945,115.76313858505839,25.48990813629102,51.45758715099293,-0.47649362083276847,21227.422689311443,1514.590056308608,1735.0
1717.7643688420892,428.39901075100454,116.2643868346801,25.48991266098942,51.45763644723648,-0.6608341684456772,8646.43583211479,966.6405925739493,1740.0
1722.7343535036505,433.34407299513686,116.7614853539019,25.489917148228788,51.45768561812034,-0.9059591501494748,6693.939372693413,850.5255307345478,1745.0
1727.7046282073168,438.2897915720283,117.25494091228194,25.489921602583646,51.45773479553039,-0.8717254472022254,4865.872112996028,725.1482655293725,1750.0
1732.6874412977565,443.2484899474479,117.74457007386208,25.489926022398155,51.45778410200417,-1.0279656688553993,3130.538027184007,581.6422678607298,1755.0
1737.616416763128,448.15437185002855,118.22114314922912,25.489930324357182,51.45783288330101,-1.045870340774143,2777.834913453126,547.8979599147477,1760.0
1742.5725612695137,453.08814032399795,118.69156531435631,25.489934570792798,51.45788194188604,-0.7754529843364514,2812.795594375631,551.3349879932957,1765.0
1747.5614055647177,458.0552902978939,119.15631098525074,25.48993876598749,51.457931332397706,-0.5130624991423977,4043.2547237037256,661.0160712844292,1770.0
1752.5328660708767,463.00569876367706,119.61334007207327,25.489942891525644,51.45798055644134,-0.3765992763168076,3955.299306056647,653.786793913468,1775.0
1757.5026658179088,467.95502375227613,120.06399701790731,25.489946959543367,51.4580297697115,-0.13420063431247864,3721.9154220912365,634.2050812178319,1780.0
1762.4670821494046,472.89958387715956,120.50756739996093,25.48995096359166,51.458078935602565,0.05514494481460839,3322.2333475546784,599.1858295060536,1785.0
1767.431974121037,477.8452751409635,120.94379006456242,25.48995490131313,51.458128112741036,-0.10805901713976211,2790.229070998321,549.1189064368597,1790.0
1772.3990249148644,482.79388575592446,121.37139568889161,25.489958761249774,51.458177318907865,-0.27368525490734774,2212.1492235962205,488.93787096154034,1795.0
1777.3677096432991,487.7450723546316,121.7880240549006,25.489962522096228,51.45822655068881,-0.45263191245362183,1720.5767071925386,431.2047010331726,1800.0
1782.3384687825783,492.6995092890694,122.19051763671897,25.489966155349947,51.45827581478925,-0.6466967816833733,1366.6603096646752,384.30564010708986,1805.0
1787.3265369161004,497.6726369670926,122.57629581487048,25.489969637716033,51.458325264739806,-0.8590012921773247,1104.1355002716693,345.4280922890298,1810.0
1792.37783977899,502.7105340030137,122.94406485665203,25.489972957516148,51.45837535871998,-1.2662294902494577,758.0207350001721,286.2114540832253,1815.0
1797.4808602593682,507.8023857325605,123.28150223969119,25.48997600351659,51.45842598919491,-1.967287293277094,530.8172211155847,239.5074182600803,1820.0
1802.5580571799437,512.8714568420739,123.56863749875615,25.489978595446733,51.458476393152324,-2.667776367377949,404.7879613555852,209.15115210845858,1825.0
1807.6149909816083,517.9234815905976,123.79140512370012,25.489980606339174,51.45852662761043,-3.4404719454632344,257.36892851550857,166.77253281979117,1830.0
1812.5352807576105,522.8422726277414,123.91283910883227,25.48998170250691,51.45857553726835,-4.135920845315323,163.45789985399418,132.90748032073137,1835.0
1817.2159858444325,527.5229263083734,123.89090211299171,25.489981504484692,51.458622079023975,-4.695936737331854,131.77490535300404,119.3336223609544,1840.0
1821.7941051621165,532.097416548888,123.70865084032317,25.48997985932774,51.45866756515078,-4.914544547560364,101.98508691408227,104.98199039902346,1845.0
1826.3119239759276,536.5991470801229,123.327719011023,25.48997642070897,51.45871232779646,-5.076363636271666,81.83175378724488,94.03886889609021,1850.0
1830.8883821387021,541.1308343035647,122.68914229321958,25.48997065636554,51.45875738831443,-4.953180562207147,95.97925683035507,101.84393211534848,1855.0
1835.4827309126447,545.6444267448693,121.83151537524968,25.48996291468634,51.45880226890819,-4.888683647137905,103.34648761005123,105.68037065934193,1860.0
1840.0858865052555,550.1239672366866,120.77191243454324,25.489953349797613,51.458846810908746,-4.568921360930351,107.59566018114201,107.8310526006728,1865.0
1844.9155933522622,554.7707378402466,119.45525333442914,25.489941464498596,51.458893015750334,-4.274031405661549,125.71730260413835,116.5585119664339,1870.0
1849.6961729100592,559.3170781410356,117.97716985307642,25.489928122044088,51.458938221970165,-4.339594208798406,111.10773838701654,109.57680192431324,1875.0
1854.1743881574232,563.5144947910574,116.41636708916148,25.489914032894095,51.45897995869185,-4.613514377798259,80.37941324558803,93.20063753019306,1880.0
1858.272032698021,567.2735789543431,114.78542348669555,25.48989931059248,51.45901733688481,-4.829853521315468,70.44334546929717,87.25020456764967,1885.0
1862.3708881423647,570.9325376106973,112.93809094903031,25.489882634977974,51.45905371948674,-4.755648849285107,62.219224788890344,81.99903948517947,1890.0
1866.3756161312724,574.3824148942426,110.90432769004025,25.489864276479214,51.45908802310252,-4.840872085184514,72.53193898538098,88.53420891980458,1895.0
1870.594154852512,577.8892459316297,108.55950253284463,25.489843110067852,51.459122893034,-4.473065603471657,96.6306649700223,102.18895344453234,1900.0
1875.1341687884956,581.545104870714,105.86758463728341,25.4898188104985,51.459159244814096,-4.445131478948586,124.17042003053429,115.83919809210933,1905.0
1879.8334952864554,585.2229844825056,102.94237163724456,25.489792405006614,51.45919581555523,-4.326959645255665,129.9267445182989,118.49383234071394,1910.0
1884.6231349660043,588.8601939270159,99.82606681956815,25.489764274555398,51.45923198189537,-4.669999991260794,115.00775981702598,111.48335741193013,1915.0
1889.278499685451,592.2681061677281,96.65454434121918,25.489735645662023,51.45926586823465,-4.7670828042322135,115.35272379454443,111.65042851774498,1920.0
1893.8148374861835,595.4631465408801,93.43428384612179,25.489706576817333,51.459297637897265,-4.98379060401425,119.8263000170354,113.79483279520632,1925.0
1898.311198557876,598.5074977892049,90.125328064632,25.4896767073326,51.45932790919301,-4.596996891196328,131.33809174790764,119.13567185103487,1930.0
1902.9134655932396,601.504387170373,86.6325475244552,25.489645178487272,51.459357708554954,-4.279223497326466,145.95607306757,125.59072063631996,1935.0
1907.645520957842,604.4693945152178,82.94458339519917,25.48961188774677,51.45938719090009,-3.3785620149975535,136.0754535110067,121.2652489032032,1940.0
1912.772979695948,607.5352966926591,78.83470785580165,25.489574788470502,51.459417676486,-2.4851824294420557,259.86961896987214,167.58078564809395,1945.0
1917.902133092359,610.5204872289971,74.66375448448781,25.489537137853123,51.45944735952129,-1.9461584869224853,329.0945827021914,188.58486446450152,1950.0
1922.9215876033504,613.3785507165113,70.5374490317554,25.48949989026631,51.45947577847759,-1.6457469690760929,304.63960761657154,181.44276312577398,1955.0
1927.9665865392117,616.1822617892789,66.3432603756167,25.489462029907237,51.45950365698441,-1.309618569379027,303.1432896563576,180.99661255825205,1960.0
