s_m,grade_pct,heading_deg,v_safe_kmh,r_min_m,stop_event,lap,distance_km,altitude_m,v_kmh,weather_scenario,motor_name,fc_name,active_motor
3261.50067948141,0.1532322057533018,332.0387475690445,1148.5681634112564,12207.327993698596,False,1,3.2615006794814096,11.0,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3271.513874206405,0.0024722089456622066,332.0325551124746,2189.1364754670344,44345.82510899012,False,1,3.271513874206405,11.2,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3281.494708574539,-0.07428350325176053,332.0261187579405,3551.2317047956863,116698.44900926312,False,1,3.281494708574539,11.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3291.4940550204637,-0.1683435631936206,332.0242216237467,5743.658884112683,305270.15266318724,False,1,3.291494055020464,12.4,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3301.494168728689,-0.26870388757333025,332.02455145023055,7218.004154918019,482104.6504908973,False,1,3.301494168728689,12.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3311.4954788157384,-0.3371570519096233,332.0274691465369,3200.207500241862,94768.35514392436,False,1,3.3114954788157385,13.0,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3321.498673507588,-0.36635360714744697,332.03299523974147,2979.8890967380453,82168.86112886199,False,1,3.321498673507588,13.3,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3331.5011694161853,-0.3762771634812556,332.0439669046938,2128.23859450899,41912.8984025978,False,1,3.3315011694161853,13.7,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3341.4881511264525,-0.37620697996023644,332.0526210193861,2650.835808910699,65023.85637389301,False,1,3.3414881511264527,13.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3351.493252508006,-0.3637528696485165,332.05958607250426,2982.824396690891,82330.81953535453,False,1,3.351493252508006,13.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3361.5011569583194,-0.33081729257781534,332.06567150622834,2965.3115352760137,81366.89050234215,False,1,3.3615011569583193,13.4,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3371.5050196124976,-0.30822774337439585,332.0693230837397,4129.045027801381,157763.41669656764,False,1,3.3715050196124974,13.2,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3381.509366496316,-0.3011847913662353,332.07250169777285,4102.8510181363545,155768.11337176987,False,1,3.381509366496316,13.0,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3391.509859471928,-0.296958726441121,332.0746491336125,5055.536463758995,236505.6714503378,False,1,3.391509859471928,12.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3401.5144208504116,-0.2715025784636378,332.07761442359356,4416.597248531253,180502.266888361,False,1,3.4015144208504116,12.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3411.515751723073,-0.21918972908762135,332.08125521964485,3900.3470633210904,140771.1220372763,False,1,3.411515751723073,12.7,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3421.5185835947123,-0.15131303934312745,332.0874403126495,2834.7426407475564,74359.13658783805,False,1,3.4215185835947124,12.7,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3431.5194712613143,-0.06312957899718098,332.0975549229361,2113.4802143781512,41333.61960554749,False,1,3.431519471261314,12.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3441.5223274838345,-0.014142518268290893,332.11709692662964,1449.1647708387611,19433.123065922824,False,1,3.4415223274838347,13.0,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3451.502919670559,0.017315593489275045,332.1437863219252,1523.647750956011,21482.07434532543,False,1,3.451502919670559,13.2,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3461.523412682335,0.05511280355244044,332.1742535792986,1352.2643675305562,16921.165541186827,False,1,3.461523412682335,12.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3471.5290492418567,0.06326128670359962,332.2025820225562,1231.6953656502533,14038.272879743365,False,1,3.4715290492418567,12.4,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3481.554757497002,0.07178035373150989,332.2364169870931,1251.7503088272767,14499.147895426897,False,1,3.481554757497002,12.1,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3491.5351030652187,0.07581811774817385,332.25357849775844,1741.0631984535596,28050.211285755973,False,1,3.491535103065219,11.7,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3501.530757227308,0.06933487907488523,332.26440769248364,2420.7755217841864,54227.06557924364,False,1,3.501530757227308,11.2,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3511.5260060919572,0.04882055121423027,332.2701688822443,3445.7620018346024,109869.61947747217,False,1,3.511526006091957,10.6,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3521.5272943503664,0.001236834750583806,332.2732352086489,4075.2849103431663,153682.00512414443,False,1,3.5215272943503666,10.1,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3531.5255199368908,-0.09334333496452143,332.2722657767251,5233.533189856793,253452.76344715,False,1,3.5315255199368907,9.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3541.534358104844,-0.2068211442423495,332.2696942594986,3167.439538694853,92837.56322272288,False,1,3.541534358104844,9.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3551.529495126308,-0.2743678095258655,332.2596808810709,2176.032512710303,43816.51428311035,False,1,3.5515294951263083,9.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3561.532108512168,-0.3301930651203351,332.2413632158839,1591.5843559371694,23440.47396229092,False,1,3.5615321085121683,10.1,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3571.5352399418343,-0.39578750893693015,332.2078957291433,1185.203308421375,12998.486145006513,False,1,3.5715352399418343,10.3,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3581.5389366299287,-0.44695586796574127,332.148344049492,896.401643400883,7435.537247386286,False,1,3.581538936629929,10.4,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3591.5388715124895,-0.45576431947919904,332.041136529184,718.0357362993849,4770.8875923131345,False,1,3.5915388715124896,10.6,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3601.539008487801,-0.4444084688094073,331.8281926166352,443.5888759753418,1820.8256333764473,False,1,3.601539008487801,10.8,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3611.5298443295464,-0.4354949935268006,331.38751650122117,320.5322723394549,950.71553424927,False,1,3.6115298443295463,11.0,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3621.4861201607255,-0.5431833672653342,330.68601285672975,253.6598499355068,595.4023271248107,True,1,3.6214861201607254,11.2,0.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3631.421202225335,-0.8402276073667935,330.1887152663731,406.08293789547776,1525.9368122303283,False,2,3.631421202225335,11.7,14.4,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3641.383102299093,-0.849421866356942,330.0095725853122,602.640292432402,3360.6508600131892,False,2,3.641383102299093,11.9,19.8,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3651.3976778823544,-0.8500895925457678,329.9075555353969,784.9984163112317,5702.228633165418,False,2,3.6513976778823545,11.9,23.400000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3661.3912449195395,-0.8222738593877708,329.8623746512916,1247.942204033111,14411.062776328848,False,2,3.6613912449195394,11.8,26.1,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3671.414094860123,-0.7611054764508038,329.84240502945323,1650.8704062365111,25219.300128249222,False,2,3.671414094860123,11.8,27.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3681.4308528426354,-0.6438021058353749,329.8461797438219,1778.4295455619708,29267.147410529156,False,2,3.6814308528426354,11.6,29.7,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3691.4578708983922,-0.5348735946118531,329.86330157276177,1621.50785177718,24330.17189874727,False,2,3.6914578708983923,11.3,30.6,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3701.419339908537,-0.4638219749085204,329.9059349672823,938.0377547862192,8142.311298516871,False,2,3.701419339908537,10.9,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3711.396167799166,-0.37112314990855183,329.9522654665352,1201.060452779178,13348.633210651284,False,2,3.7113961677991663,10.5,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3721.4102514104666,-0.2749326524001756,330.0044121352392,1000.6719475791332,9265.962017177268,False,2,3.7214102514104668,10.0,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BLDC 650W
3731.4682375135326,-0.19285734649958103,330.04954818254373,1211.2780779070722,13576.717453866117,False,2,3.7314682375135324,9.8,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3741.455169863004,-0.1522078581929634,330.0908420672664,1150.6734176928906,12252.119557957742,False,2,3.741455169863004,9.7,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3751.455655074098,-0.137401893854945,330.1194909194143,1471.3490807073442,20032.654914123123,False,2,3.751455655074098,9.7,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3761.4518514592073,-0.11379505027211259,330.14855699995803,1312.9474824323142,15951.509060913271,False,2,3.7614518514592072,9.8,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3771.462761115877,-0.09749204307308162,330.1793951607589,1364.939117131132,17239.855673507554,False,2,3.771462761115877,10.0,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3781.4707604864034,-0.12429356127728047,330.21800905307157,1194.8993731495414,13212.035500519,False,2,3.7814707604864033,10.1,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3791.493269541476,-0.17584982445773428,330.2647908956652,1105.0825528133837,11300.470083849355,False,2,3.791493269541476,10.3,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3801.486480200449,-0.21302365417073854,330.32834236085057,891.6120667503159,7356.2916693017905,False,2,3.801486480200449,10.3,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3811.4304798375993,-0.24642787121821308,330.41022974604186,783.2792830370778,5677.280412395042,False,2,3.811430479837599,10.3,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3821.446449282056,-0.27360991286482544,330.4565457315466,1108.8651844453473,11377.964155510752,False,2,3.8214464492820563,10.1,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3831.4678550137405,-0.28764933237667756,330.48564243933185,1490.980222835835,20570.78338178105,False,2,3.8314678550137407,9.8,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3841.4668933228077,-0.29557587993218737,330.5084238613724,1655.4027785528765,25357.966572212114,False,2,3.8414668933228078,9.4,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3851.4642154508633,-0.2888823841482486,330.53036861064174,1617.747102991835,24217.445269474356,False,2,3.8514642154508634,9.0,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3861.467918975253,-0.2571914706079545,330.5524895976341,1570.5208804589956,22824.143808225,False,2,3.861467918975253,8.6,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3871.468812961455,-0.22473851967325642,330.58268526071396,1330.7073786955775,16385.971509838484,False,2,3.871468812961455,8.3,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3881.4638433363684,-0.20377963134756202,330.63532827092286,902.4069976626153,7535.4982635807955,False,2,3.8814638433363684,7.9,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3891.480010364537,-0.20811927370749672,330.7426426108008,632.6375252182812,3703.539345553085,False,2,3.8914800103645373,7.4,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3901.528497946095,-0.23866732068616944,330.9951045325986,424.48735147860015,1667.3876230562662,False,2,3.901528497946095,7.2,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3911.4109846869114,-0.2572982237043795,331.32453407279695,410.76026282236467,1561.2911986595916,False,2,3.9114109846869116,7.4,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3921.450773026424,-0.29305443761662114,331.42374800460993,941.0309691863768,8194.357322236614,False,2,3.921450773026424,7.6,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3931.5251075174524,-0.30056849279828407,331.30731790269897,625.7408780319427,3623.231804060986,False,2,3.9315251075174524,7.7,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3941.4481451170113,-0.27984145773140534,331.1724038122052,647.7429464490112,3882.5088137433186,False,2,3.941448145117011,8.4,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3951.4498146679393,-0.16621762096759374,331.1025237575487,949.1497274451426,8336.361133034447,False,2,3.9514498146679395,9.1,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3961.4507477597112,0.004231750001108578,331.0621557097434,1237.4986728253364,14170.871145486732,False,2,3.961450747759711,9.6,31.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3971.446198457642,0.19130605355533614,331.0347359744107,1464.152811973725,19837.17740196047,False,2,3.9714461984576417,10.1,30.6,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3981.4700816171526,0.4369453408534726,331.03186542983417,2732.6081351390267,69097.4116439288,False,2,3.9814700816171524,10.5,29.7,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
3991.4917359948954,0.544860324040407,331.06399751670733,1237.99915807776,14182.335798112974,False,2,3.9914917359948956,10.8,28.8,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4001.4533635479115,0.5786626438240523,331.0953600103568,1461.927558948884,19776.9252287123,False,2,4.0014533635479115,11.0,27.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4011.440816131585,0.59566023703463,331.1246185125915,1390.0798904270769,17880.785225842883,False,2,4.011440816131585,11.1,27.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4021.4410993834263,0.5399135328686264,331.1635034053853,1130.9984281257668,11836.711650100597,False,2,4.021441099383426,11.2,26.1,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4031.4644543529685,0.44589389370023913,331.2204185483722,983.8359146709192,8956.790373268239,False,2,4.031464454352968,11.3,25.2,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4041.4456974177665,0.3597668073388754,331.29766439123273,775.0361037717158,5558.414543627782,False,2,4.041445697417767,11.3,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4051.4006897578765,0.29236119346906597,331.4136167226486,693.0977720995055,4445.24877621521,False,2,4.051400689757877,10.8,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4061.4213278531183,0.20052244985478046,331.54159300280264,689.2920370692075,4396.565910311695,False,2,4.061421327853118,10.4,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4071.416132527574,0.13629604050011868,331.6844939212816,613.8338873261768,3486.653471421472,False,2,4.071416132527574,10.3,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4081.4372856457435,0.13841839830855773,331.8809020959641,539.7311076501944,2695.6404488967373,False,2,4.081437285645744,10.3,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4091.436101142535,0.16508567478435485,332.1420937393118,442.4098245096883,1811.1590519682727,False,2,4.091436101142535,10.3,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4101.382760106493,0.19417881967745138,332.47458842415324,419.28819750253143,1626.793171242365,False,2,4.101382760106493,10.2,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4111.413934607848,0.2607003288102778,332.88037157581437,363.81582514833576,1224.814269119483,False,2,4.111413934607849,10.1,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4121.420700288352,0.36569135562291966,333.4702729065831,284.9805578611154,751.5147863771921,False,2,4.121420700288352,10.4,24.3,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4131.496268372912,0.47101754380449157,334.394657761144,237.2781326054142,520.9817340351995,False,2,4.131496268372912,10.7,23.400000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4141.55651406298,0.5916414251177966,335.9513340564963,169.67980340419538,266.4203349782986,False,2,4.141556514062979,10.9,22.5,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4151.65359839089,0.6729297995278456,338.9046610563437,126.64661290239772,148.42061403087283,False,2,4.15165359839089,10.9,21.6,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4161.542564137581,0.7112309634186098,344.46483630558276,87.73088765554256,71.2216633911922,False,2,4.161542564137581,10.7,20.7,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4171.097124526674,0.7162071430804073,354.7291767606809,67.18412348359361,41.76768226161589,False,2,4.171097124526674,10.4,19.8,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4180.73744324032,0.6825504181497444,5.861726876745678,72.83793893769545,49.09331537309322,False,2,4.180737443240321,10.1,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4190.2016267937815,0.5903986286484346,15.66718362170127,87.18043348617206,70.33072812297922,False,2,4.190201626793781,9.8,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4204.573053980336,0.46815101837702333,26.14014808109826,76.16407068624642,53.67936382683053,False,2,4.2045730539803365,9.6,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4214.010262984161,0.361792249432303,35.50148077006645,78.20029463594527,56.5879347503497,False,2,4.214010262984162,10.1,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4222.944808609038,0.2546706214738447,44.748487753658054,73.88834226194517,50.51948460675078,False,2,4.2229448086090375,10.9,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4231.609703717129,0.11629336794224406,54.920466494749384,79.11205221189047,57.915174121460275,False,2,4.23160970371713,11.8,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4243.737451182984,0.015099377248687183,63.11925975319974,81.5070833009058,61.47489138420103,False,2,4.243737451182984,12.8,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4251.043267608974,-0.02067001863600209,73.11925979203947,73.12296379852746,49.47828489559398,False,2,4.251043267608974,12.8,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4262.610994612234,-0.017309348663961263,84.60526703032599,70.1454283870379,45.53085534747217,False,2,4.262610994612234,13.0,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4270.845805037896,0.044555800394295485,97.93982256707903,66.14571747679693,40.48652743188334,False,2,4.2708458050378955,12.7,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4283.647173421092,0.115259597399689,107.34091122446293,88.43894731918807,72.37593620590535,False,2,4.283647173421092,12.0,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4292.258972621061,0.15747303284180447,113.02405942333317,94.81556372344824,83.18908132694094,False,2,4.2922589726210605,11.5,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4300.947609735258,0.166050366268228,116.59356006554836,125.18063350576756,145.00445839232725,False,2,4.300947609735258,11.0,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4310.116245269774,0.14176142864107863,119.04314108350833,169.4330945649787,265.64616543173804,False,2,4.310116245269773,10.5,18.0,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4324.282882807206,0.0995819269466846,120.74431497050944,215.23244995655904,428.6694796846574,False,2,4.324282882807206,10.1,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4333.852642702263,0.053145582035368115,121.95717907707973,221.3607851917814,453.4281080981827,False,2,4.333852642702263,10.0,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4343.6752595162025,-0.0033208436963415395,123.41412144293525,188.8738257416853,330.10387310145956,False,2,4.3436752595162025,9.9,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4353.5507435303025,-0.06805585755995,125.35252722677157,169.01361393653258,264.33242589490146,False,2,4.3535507435303025,9.9,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4363.420908244114,-0.11087429695485673,126.7645409273131,209.18144883115107,404.9052414826833,False,2,4.363420908244114,10.1,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4373.331593736073,-0.1080740080115235,127.75357400165561,254.2336480006572,598.0990653916983,False,2,4.373331593736073,10.3,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4383.131946047044,-0.07578454049792102,128.75241186723952,209.55053143170636,406.3353426737511,False,2,4.383131946047044,10.5,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4392.7824149083635,-0.008670087441694533,129.9371733413285,206.189324445097,393.4045846679268,False,2,4.392782414908363,10.9,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4403.044056934495,0.09488987657305568,130.08388897814427,484.4661993093291,2171.871016573674,False,2,4.403044056934495,11.3,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4413.347154343548,0.194182147279278,129.66350637985067,329.1773965092487,1002.6909091604608,False,2,4.413347154343548,11.5,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4423.298781280001,0.23664490005247593,129.44809765614292,551.7195812027597,2816.7211910333053,False,2,4.4232987812800015,11.5,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
4433.330611796828,0.22194306124701357,129.24937290772684,561.2659807292174,2915.039907886095,False,2,4.433330611796828,11.6,18.900000000000002,typical_january,"BLDC 650W + BG 42x30 dCore (two-motor, rule mode)",SZFC-1000,BG 42x30 dCore
