#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
46,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1242.0,+83/-102,0.028,45.47,42.18,16.3,65.73,0.23,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1232.0,+69/-88,0.021,46.07,44.16,15.839,0.34,0.07,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1225.0,+100/-123,0.016,46.53,44.32,16.433,50.36,0.183,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1224.0,+116/-139,0.058,46.6,40.57,17.876,662.24,0.006,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1209.0,+81/-86,0.023,47.5,45.17,16.643,65.73,0.025,✔️,0.0,False,CPU,model,
51,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1208.0,+101/-139,0.045,47.53,43.24,18.871,2.13,0.006,✔️,0.0,False,CPU,model,
52,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1186.0,+120/-145,0.042,48.8,42.67,18.654,354.91,1.636,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1178.0,+109/-153,0.018,49.27,45.76,17.796,50.36,0.017,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1175.0,+111/-113,0.035,49.47,44.21,18.55,11.42,10.384,➖,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1168.0,+106/-141,0.04,49.87,44.86,19.725,86.71,9.515,✔️,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1084.0,+86/-97,0.004,54.53,53.09,19.539,2.58,0.039,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1059.0,+105/-155,0.01,55.87,52.38,23.654,20.27,0.443,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1059.0,+97/-112,0.006,55.87,53.62,20.909,354.91,0.094,✔️,0.0,False,CPU,model,
59,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1010.0,+160/-220,0.012,58.27,52.4,28.103,2.55,0.157,✔️,0.0,False,GPU,model,
60,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+62/-118,0.0,58.77,57.65,22.148,0.24,0.022,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),994.0,+92/-160,0.0,59.07,56.65,24.78,20.27,0.225,✔️,0.0,False,CPU,model,
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),976.0,+101/-149,0.008,59.87,57.71,25.427,150.58,4.952,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),964.0,+118/-156,0.008,60.4,57.64,24.339,1.49,0.113,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),955.0,+56/-118,0.0,60.8,59.81,26.587,5745.33,2.139,✔️,0.0,False,GPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),947.0,+56/-105,0.0,61.13,60.27,26.571,5745.33,8.567,✔️,0.0,False,GPU,model,
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),936.0,+87/-128,0.0,61.6,60.37,24.521,0.47,0.072,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),904.0,+163/-245,0.005,62.9,59.18,34.44,43.96,0.081,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),880.0,+107/-197,0.0,63.8,61.98,31.255,1.53,0.012,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),861.0,+158/-259,0.0,64.5,61.67,35.13,43.96,0.017,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),820.0,+43/-107,0.0,65.87,65.41,31.89,113.17,2.156,✔️,0.0,False,GPU,model,
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),799.0,+50/-125,0.0,66.53,66.33,31.261,150.58,0.546,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),742.0,+111/-205,0.0,68.13,67.55,37.148,0.2,0.02,✔️,0.0,False,CPU,model,
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),571.0,+74/-157,0.0,71.6,71.49,44.345,0.1,0.068,✔️,0.0,False,CPU,model,
