#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware
33,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1336.0,+128/-89,0.069,35.96,34.77,9.163,2173.01,16.096,✔️,0.0,False,GPU
34,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1333.0,+490/-328,0.176,36.11,23.55,8.642,24.78,8.888,➖,0.0,False,GPU
35,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1314.0,+295/-282,0.068,37.11,30.88,10.089,0.6,0.08,✔️,0.0,False,CPU
36,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1312.0,+360/-458,0.102,37.22,28.94,12.82,123.72,0.041,✔️,0.0,False,CPU
37,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1310.0,+374/-338,0.195,37.31,28.49,8.967,0.48,0.126,➖,0.0,False,GPU
38,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1299.0,+153/-251,0.043,37.93,36.19,10.003,17.56,0.39,✔️,0.0,False,CPU
39,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1264.0,+159/-196,0.04,39.8,37.58,10.105,3.13,0.038,✔️,0.0,False,GPU
40,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1249.0,+154/-149,0.011,40.58,39.17,10.726,2.28,0.13,✔️,0.0,False,GPU
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1243.0,+156/-178,0.061,40.87,38.93,10.193,4348.61,0.528,✔️,0.0,False,CPU
42,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1236.0,+99/-156,0.014,41.24,40.31,10.313,0.55,0.233,✔️,0.0,False,CPU
43,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1227.0,+331/-484,0.079,41.69,35.9,13.84,0.73,0.013,✔️,0.0,False,CPU
44,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1202.0,+139/-254,0.0,42.98,41.78,10.696,17.56,0.192,✔️,0.0,False,CPU
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1182.0,+156/-219,0.038,44.02,41.99,11.165,4348.61,0.034,✔️,0.0,False,CPU
46,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1174.0,+202/-324,0.034,44.42,41.51,12.042,49.61,0.231,✔️,0.0,False,CPU
47,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1146.0,+108/-249,0.001,45.84,43.92,11.652,6.75,0.235,✔️,0.0,False,GPU
48,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1143.0,+172/-344,0.023,46.0,43.56,12.233,49.61,0.02,✔️,0.0,False,CPU
49,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1132.0,+63/-192,0.0,46.51,46.18,11.918,79.08,0.546,✔️,0.0,False,CPU
50,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1119.0,+361/-370,0.067,47.18,37.36,11.931,8.79,7.636,➖,0.0,False,GPU
51,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1108.0,+78/-202,0.0,47.69,47.29,12.214,79.08,0.057,✔️,0.0,False,CPU
52,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1076.0,+347/-554,0.059,49.2,41.4,15.75,1213.97,0.07,✔️,0.0,False,CPU
53,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1018.0,+165/-330,0.001,51.71,49.72,15.117,15.08,0.028,✔️,0.0,False,CPU
54,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1016.0,+322/-571,0.041,51.82,46.32,16.308,1213.97,0.005,✔️,0.0,False,CPU
55,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),1002.0,+173/-491,0.0,52.4,51.0,14.379,1.5,0.009,✔️,0.0,False,CPU
56,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+22/-248,0.0,52.49,52.24,13.351,0.43,0.053,✔️,0.0,False,CPU
57,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),978.0,+168/-520,0.0,53.38,51.19,14.05,0.78,0.078,✔️,0.0,False,CPU
58,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),975.0,+323/-615,0.034,53.51,48.32,16.982,2.36,0.005,✔️,0.0,False,CPU
59,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),902.0,+140/-616,0.0,56.29,55.48,16.112,93.33,21.745,✔️,0.0,False,GPU
60,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),842.0,+79/-506,0.0,58.27,57.71,16.191,318.98,0.827,✔️,0.0,False,CPU
61,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),800.0,+71/-471,0.0,59.56,59.13,16.639,318.98,0.114,✔️,0.0,False,CPU
62,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),763.0,+88/-387,0.0,60.6,60.19,19.755,142.58,1.184,✔️,0.0,False,CPU
63,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),672.0,+135/-663,0.0,62.84,62.57,23.616,4632.6,5.283,✔️,0.0,False,GPU
64,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),662.0,+104/-719,0.0,63.07,62.66,20.189,1.36,0.111,✔️,0.0,False,CPU
65,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),637.0,+123/-664,0.0,63.6,63.39,23.844,4632.6,1.724,✔️,0.0,False,GPU
66,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),627.0,+90/-429,0.0,63.8,63.55,22.259,142.58,0.064,✔️,0.0,False,CPU
67,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),504.0,+136/-753,0.0,65.93,65.82,27.081,112.83,1.964,✔️,0.0,False,GPU
68,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),408.0,+77/-1120,0.0,67.16,66.95,29.6,0.06,0.034,✔️,0.0,False,CPU
69,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),33.0,+126/-1380,0.0,69.9,69.9,41.19,44.3,0.048,✔️,0.0,False,CPU
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-138.0,+176/-1402,0.0,70.74,70.74,41.565,44.3,0.011,✔️,0.0,False,CPU
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-400.0,+195/-1626,0.0,71.78,71.78,44.679,0.13,0.018,✔️,0.0,False,CPU
