#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
43,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1326.0,+59/-71,0.017,42.22,41.28,17.835,43.93,0.204,✔️,0.0,False,CPU,model,
44,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1323.0,+154/-157,0.091,42.44,36.36,20.507,82.69,7.996,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1303.0,+107/-138,0.055,43.67,40.62,16.391,0.34,0.052,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1301.0,+108/-162,0.024,43.78,41.19,17.367,58.36,0.123,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1281.0,+43/-59,0.0,45.0,44.55,18.307,43.93,0.018,✔️,0.0,False,CPU,model,
48,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1272.0,+138/-134,0.032,45.56,41.11,19.81,16.58,16.469,➖,0.0,False,GPU,model,
49,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1268.0,+220/-419,0.121,45.78,28.9,21.868,5.13,2.705,➖,0.0,False,GPU,model,
50,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1266.0,+95/-120,0.035,45.89,43.93,17.578,9.93,0.224,✔️,0.0,False,GPU,model,
51,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1234.0,+139/-212,0.025,47.78,42.77,19.445,58.36,0.015,✔️,0.0,False,CPU,model,
52,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1222.0,+149/-243,0.016,48.5,44.11,21.308,41.8,39.131,✔️,0.0,False,GPU,model,
53,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1209.0,+133/-221,0.015,49.22,45.84,19.651,368.88,0.084,✔️,0.0,False,CPU,model,
54,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1171.0,+90/-132,0.015,51.33,49.29,19.152,1.81,0.048,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1116.0,+153/-267,0.019,54.22,49.48,22.394,1.61,0.113,✔️,0.0,False,CPU,model,
56,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1110.0,+119/-207,0.022,54.56,51.1,23.45,514.21,52.341,✔️,0.0,False,CPU,model,
57,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1106.0,+194/-250,0.021,54.72,49.21,27.554,43.96,0.099,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1094.0,+73/-127,0.0,55.33,54.03,26.153,3623.0,2.734,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1074.0,+73/-130,0.0,56.33,55.08,26.225,3623.0,9.843,✔️,0.0,False,GPU,model,
60,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1068.0,+175/-265,0.002,56.61,52.43,28.198,43.96,0.024,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+140/-292,0.0,59.67,58.12,25.475,0.11,0.012,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),987.0,+122/-216,0.0,60.22,58.93,25.485,17.73,7.022,➖,0.0,False,GPU,model,
63,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),976.0,+147/-213,0.001,60.67,58.36,27.198,20.27,0.572,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),933.0,+94/-262,0.0,62.33,61.82,26.236,0.33,0.057,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),924.0,+52/-131,0.0,62.67,61.97,32.202,99.35,2.573,✔️,0.0,False,GPU,model,
66,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),921.0,+228/-499,0.03,62.78,53.54,33.13,2.77,0.157,✔️,0.0,False,GPU,model,
67,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),918.0,+108/-222,0.0,62.89,62.16,29.921,0.22,0.022,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),906.0,+152/-252,0.0,63.33,61.65,28.402,20.27,0.247,✔️,0.0,False,CPU,model,
69,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),890.0,+57/-139,0.0,63.89,63.66,30.62,514.21,2.489,✔️,0.0,False,CPU,model,
70,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),852.0,+84/-197,0.0,65.11,64.38,35.103,0.2,0.035,➖,0.0,False,GPU,model,
71,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),785.0,+169/-310,0.0,67.0,66.09,36.815,1.32,0.02,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),536.0,+99/-332,0.0,71.33,71.3,47.285,0.11,0.089,✔️,0.0,False,CPU,model,
