#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
11,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),4912.0,+0/-0,0.453,14.0,13.68,13.814,61.95,0.17,✔️,0.0,False,CPU,model,
12,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),4912.0,+0/-0,0.454,14.0,13.66,13.784,6148.01,0.15,✔️,0.0,False,CPU,model,
13,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),4859.0,+0/-0,0.434,14.67,14.42,14.226,157.72,3.649,✔️,0.0,False,CPU,model,
14,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),4775.0,+0/-0,0.442,15.56,15.22,14.045,6148.01,0.011,✔️,0.0,False,CPU,model,
15,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),4714.0,+0/-0,0.438,16.33,15.81,14.138,61.95,0.016,✔️,0.0,False,CPU,model,
16,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),4698.0,+0/-0,0.414,16.56,16.14,14.638,157.72,0.374,✔️,0.0,False,CPU,model,
17,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),4682.0,+0/-0,0.435,16.78,15.76,14.204,0.82,0.277,➖,0.0,False,GPU,model,
18,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),4444.0,+0/-0,0.382,19.78,19.71,15.327,466.47,1.036,✔️,0.0,False,CPU,model,
19,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),4410.0,+0/-0,0.372,20.22,19.88,15.529,1199.98,0.344,✔️,0.0,False,CPU,model,
20,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),4401.0,+0/-0,0.369,20.33,19.48,15.578,1199.98,0.081,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),4330.0,+0/-0,0.366,21.22,21.08,15.649,0.39,0.051,✔️,0.0,False,CPU,model,
22,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),4300.0,+0/-0,0.366,21.56,21.46,15.649,466.47,0.051,✔️,0.0,False,CPU,model,
23,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),3934.0,+0/-0,0.289,25.44,25.25,17.235,1222.57,21.653,✔️,0.0,False,GPU,model,
24,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),3923.0,+0/-0,0.271,25.56,24.71,17.589,1.48,0.53,✔️,0.0,False,GPU,model,
25,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),3882.0,+0/-0,0.291,26.0,25.85,17.181,3.47,0.021,✔️,0.0,False,CPU,model,
26,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),3882.0,+0/-0,0.279,26.0,25.97,17.448,4423.3,29.199,✔️,0.0,False,GPU,model,
27,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),3794.0,+0/-0,0.262,26.89,26.69,17.775,11.15,0.014,✔️,0.0,False,CPU,model,
28,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),3594.0,+0/-0,0.229,28.56,28.53,18.417,4423.3,2.237,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564),3545.0,+0/-0,0.224,28.89,28.83,18.522,2.82,1.073,✔️,0.0,False,GPU,model,
30,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),2770.0,+0/-0,0.14,31.44,31.42,20.128,26.01,0.151,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),2582.0,+0/-0,0.098,32.33,32.3,20.889,1222.57,7.855,✔️,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),2417.0,+0/-0,0.098,33.33,33.3,20.889,52.0,7.855,✔️,0.0,False,GPU,model,
33,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),2320.0,+0/-0,0.064,34.0,33.91,21.497,0.58,0.2,➖,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),2102.0,+0/-0,0.021,35.67,35.63,22.269,4638.97,343.207,✔️,0.0,False,GPU,model,
35,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),2032.0,+0/-0,0.0,36.22,36.13,22.636,2389.34,0.023,✔️,0.0,False,CPU,model,
36,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),2004.0,+0/-0,0.006,36.44,36.3,22.535,2389.34,0.267,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1933.0,+0/-0,0.0,37.0,36.88,22.934,26.01,0.009,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1580.0,+0/-0,0.0,39.44,39.44,24.385,14.87,1.855,✔️,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1446.0,+0/-0,0.0,40.44,40.39,24.762,1137.02,0.446,✔️,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1243.0,+0/-0,0.0,42.22,42.16,25.74,4638.97,43.78,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1231.0,+0/-0,0.0,42.33,42.2,25.492,1137.02,0.054,✔️,0.0,False,GPU,model,
42,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1184.0,+0/-0,0.0,42.78,42.69,26.055,9.87,9.237,➖,0.0,False,GPU,model,
43,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1172.0,+0/-0,0.0,42.89,42.81,26.094,40.54,38.74,✔️,0.0,False,GPU,model,
44,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+0/-0,0.0,44.44,44.31,26.928,0.18,0.008,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),832.0,+0/-0,0.0,45.78,45.76,27.14,1294.95,0.417,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),664.0,+0/-0,0.0,46.89,46.87,27.562,1294.95,0.06,✔️,0.0,False,GPU,model,
47,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),626.0,+0/-0,0.0,47.11,47.06,28.431,0.18,0.04,✔️,0.0,False,CPU,model,
48,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),53.0,+0/-0,0.0,49.11,49.11,31.618,1863.61,6.302,✔️,0.0,False,GPU,model,
49,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),-371.0,+0/-0,0.0,50.67,50.66,34.019,1863.61,1.131,✔️,0.0,False,GPU,model,
50,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),-459.0,+0/-0,0.0,51.11,51.08,34.009,3.96,0.025,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),-523.0,+0/-0,0.0,51.44,51.43,34.96,3.96,0.077,✔️,0.0,False,GPU,model,
52,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),-989.0,+0/-0,0.0,54.0,53.98,36.605,66.07,1.792,➖,0.0,False,GPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),-1066.0,+0/-0,0.0,54.5,54.48,37.419,1904.43,1.396,✔️,0.0,False,GPU,model,
54,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),-1074.0,+0/-0,0.0,54.56,54.48,37.434,16.71,6.766,➖,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),-1100.0,+0/-0,0.0,54.72,54.71,37.463,1904.43,2.971,✔️,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),-1579.0,+0/-0,0.0,56.89,56.89,39.959,7.55,0.149,✔️,0.0,False,GPU,model,
57,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),-2072.0,+0/-0,0.0,58.44,58.44,43.803,569.0,0.17,✔️,0.0,False,CPU,model,
58,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),-2286.0,+0/-0,0.0,59.44,59.44,44.373,569.0,1.658,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),-2350.0,+0/-0,0.0,59.78,59.76,44.724,65.83,1.583,✔️,0.0,False,GPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),-2555.0,+0/-0,0.0,60.89,60.83,49.111,28.2,0.515,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),-2809.0,+0/-0,0.0,62.33,62.32,51.715,0.21,0.039,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),-2993.0,+0/-0,0.0,63.56,63.48,52.242,28.2,0.148,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),-3040.0,+0/-0,0.0,63.89,63.88,53.569,2.86,0.085,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),-3117.0,+0/-0,0.0,64.44,64.43,53.943,30.41,0.089,✔️,0.0,False,CPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-3410.0,+0/-0,0.0,66.56,66.55,57.076,30.41,0.015,✔️,0.0,False,CPU,model,
66,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-3525.0,+0/-0,0.0,67.44,67.43,57.449,0.13,0.014,✔️,0.0,False,CPU,model,
67,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),-3582.0,+0/-0,0.0,67.89,67.8,57.324,3.09,0.997,✔️,0.0,False,GPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),-3727.0,+0/-0,0.0,69.0,68.95,59.086,2.7,0.016,✔️,0.0,False,CPU,model,
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),-3758.0,+0/-0,0.0,69.22,69.21,58.52,0.11,0.023,➖,0.0,False,GPU,model,
70,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),-3899.0,+0/-0,0.0,70.11,70.1,59.325,76.27,3.053,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),-4836.0,+0/-0,0.0,72.0,72.0,72.158,76.27,0.37,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),-5608.0,+0/-0,0.0,73.0,73.0,83.474,0.14,0.136,✔️,0.0,False,CPU,model,
