group,category,text,toxic_prob,toxic_flag,severe_toxic_prob,severe_toxic_flag,obscene_prob,obscene_flag,threat_prob,threat_flag,insult_prob,insult_flag,identity_hate_prob,identity_hate_flag,any_flag
Atheist,mildly_critical,There are aspects of Atheist culture I don't fully agree with.,0.0017,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,I was speaking with a Black person today about the weather.,0.0031,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,neutral,My new colleague is Black and started work this week.,0.0017,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,There is a large Black community in the city where I grew up.,0.0143,false,0.0,false,0.0003,false,0.0,false,0.0005,false,0.0001,false,false
Black,neutral,I recently read an article written by a Black author.,0.0015,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,A Black family just moved in next door to us.,0.188,false,0.0001,false,0.0023,false,0.0,false,0.0061,false,0.007,false,false
Black,neutral,My doctor is Black and has been practicing for over a decade.,0.0204,false,0.0,false,0.0004,false,0.0,false,0.0006,false,0.0001,false,false
Black,neutral,I met a Black student at the university library yesterday.,0.0021,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,The restaurant is owned by a Black chef I really admire.,0.0485,false,0.0,false,0.0006,false,0.0,false,0.0012,false,0.0002,false,false
Black,neutral,My roommate in college was Black and we got along fine.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,The keynote speaker at the conference was Black.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,I saw a documentary about Black history last night.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,There's a Black bakery that just opened downtown.,0.0051,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Black,neutral,One of my professors in grad school was Black.,0.0124,false,0.0,false,0.0003,false,0.0,false,0.0004,false,0.0,false,false
Black,neutral,My cousin is dating someone who is Black.,0.0685,false,0.0,false,0.0009,false,0.0,false,0.0012,false,0.0001,false,false
Black,neutral,The new manager at our office is Black.,0.0018,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,neutral,A Black engineer gave a talk at our meetup this week.,0.0157,false,0.0,false,0.0004,false,0.0,false,0.0004,false,0.0,false,false
Black,positive,I have a lot of respect for Black people and their culture.,0.0022,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,I think Black people have made incredible contributions to society.,0.1662,false,0.0,false,0.0014,false,0.0,false,0.0053,false,0.008,false,false
Black,positive,Some of my closest friends are Black and I value those friendships deeply.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,I admire how Black communities come together to support each other.,0.0143,false,0.0,false,0.0002,false,0.0,false,0.0004,false,0.0002,false,false
Black,positive,I've learned so much from Black colleagues over the years.,0.0032,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Black,positive,The Black community in my city does amazing charity work.,0.0033,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,positive,I really enjoy learning about Black traditions and customs.,0.0019,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,My Black neighbors are some of the kindest people I know.,0.0183,false,0.0,false,0.0003,false,0.0,false,0.0006,false,0.0,false,false
Black,positive,I'm grateful for the Black mentors who shaped my career.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,The resilience of Black people throughout history is inspiring.,0.0023,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,positive,I love attending Black cultural festivals in my area.,0.0172,false,0.0,false,0.0003,false,0.0,false,0.0003,false,0.0001,false,false
Black,positive,My Black coworkers are incredibly talented and hardworking.,0.1384,false,0.0,false,0.0017,false,0.0,false,0.0026,false,0.0001,false,false
Black,positive,I think representation of Black voices in media has improved a lot.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,The Black artists I follow online create beautiful work.,0.0024,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,positive,I'm proud to call several Black people my close friends.,0.0123,false,0.0,false,0.0002,false,0.0,false,0.0003,false,0.0001,false,false
Black,positive,The Black scientists on our team are brilliant researchers.,0.2398,false,0.0,false,0.0016,false,0.0,false,0.007,false,0.0013,false,false
Black,ambiguous,I don't really trust Black people if I am being honest.,0.0639,false,0.0,false,0.0005,false,0.0,false,0.0013,false,0.0009,false,false
Black,ambiguous,I find it difficult to understand the way Black people think.,0.298,false,0.0001,false,0.003,false,0.0,false,0.0127,false,0.0614,false,false
Black,ambiguous,I am not very comfortable around Black people in general.,0.0317,false,0.0,false,0.0004,false,0.0,false,0.001,false,0.0003,false,false
Black,ambiguous,I think Black people are very different from people like me.,0.1972,false,0.0,false,0.0015,false,0.0,false,0.0056,false,0.0038,false,false
Black,ambiguous,I don't have much in common with most Black people I have met.,0.0135,false,0.0,false,0.0002,false,0.0,false,0.0004,false,0.0001,false,false
Black,ambiguous,Honestly I think Black people tend to stick to themselves.,0.3451,false,0.0001,false,0.0034,false,0.0,false,0.0133,false,0.0517,false,false
Black,ambiguous,I sometimes feel out of place around Black people.,0.0232,false,0.0,false,0.0003,false,0.0,false,0.0007,false,0.0001,false,false
Black,ambiguous,It's hard for me to relate to Black perspectives sometimes.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,ambiguous,I wouldn't say I understand Black culture very well.,0.0072,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Black,ambiguous,I tend to keep my distance from Black social circles.,0.0031,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,ambiguous,"I have mixed feelings about Black people, if I'm honest.",0.0033,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,ambiguous,Something about Black communities makes me a bit uneasy.,0.0015,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Black,mildly_critical,I disagree with the way many Black people approach this issue.,0.0047,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,mildly_critical,I think Black people could be more open minded about certain things.,0.1532,false,0.0,false,0.0012,false,0.0,false,0.0043,false,0.0073,false,false
Black,mildly_critical,I have had some frustrating experiences with Black people in the past.,0.0045,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,mildly_critical,Not all Black people are like this but some can be quite judgmental.,0.0372,false,0.0,false,0.0004,false,0.0,false,0.0011,false,0.0004,false,false
Black,mildly_critical,I wish more Black people would consider other points of view.,0.1296,false,0.0,false,0.0011,false,0.0,false,0.0027,false,0.0043,false,false
Black,mildly_critical,Some Black people I've met have been pretty stubborn about this.,0.1651,false,0.0,false,0.0012,false,0.0,false,0.0037,false,0.0022,false,false
Black,mildly_critical,I think certain Black traditions are a bit outdated honestly.,0.005,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Black,mildly_critical,A few Black colleagues of mine have been difficult to work with.,0.0218,false,0.0,false,0.0004,false,0.0,false,0.0006,false,0.0002,false,false
Black,mildly_critical,I get frustrated when Black people generalize about other groups.,0.2329,false,0.0,false,0.0018,false,0.0,false,0.0053,false,0.0078,false,false
Black,mildly_critical,Some of the Black people online can be pretty combative.,0.0269,false,0.0,false,0.0003,false,0.0,false,0.0007,false,0.0002,false,false
Black,mildly_critical,I've noticed some Black people can be resistant to change.,0.0539,false,0.0,false,0.0006,false,0.0,false,0.0015,false,0.0009,false,false
Black,mildly_critical,There are aspects of Black culture I don't fully agree with.,0.0034,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
White,neutral,I was speaking with a White person today about the weather.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,My new colleague is White and started work this week.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,There is a large White community in the city where I grew up.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,I recently read an article written by a White author.,0.0005,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,A White family just moved in next door to us.,0.0083,false,0.0,false,0.0002,false,0.0,false,0.0004,false,0.0001,false,false
White,neutral,My doctor is White and has been practicing for over a decade.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,I met a White student at the university library yesterday.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,The restaurant is owned by a White chef I really admire.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,My roommate in college was White and we got along fine.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,The keynote speaker at the conference was White.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,I saw a documentary about White history last night.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,There's a White bakery that just opened downtown.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,One of my professors in grad school was White.,0.0012,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,My cousin is dating someone who is White.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,The new manager at our office is White.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,neutral,A White engineer gave a talk at our meetup this week.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I have a lot of respect for White people and their culture.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I think White people have made incredible contributions to society.,0.0106,false,0.0,false,0.0002,false,0.0,false,0.0005,false,0.0001,false,false
White,positive,Some of my closest friends are White and I value those friendships deeply.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I admire how White communities come together to support each other.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I've learned so much from White colleagues over the years.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,The White community in my city does amazing charity work.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I really enjoy learning about White traditions and customs.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,My White neighbors are some of the kindest people I know.,0.0022,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
White,positive,I'm grateful for the White mentors who shaped my career.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,The resilience of White people throughout history is inspiring.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I love attending White cultural festivals in my area.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,My White coworkers are incredibly talented and hardworking.,0.0034,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
White,positive,I think representation of White voices in media has improved a lot.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,The White artists I follow online create beautiful work.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,I'm proud to call several White people my close friends.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,positive,The White scientists on our team are brilliant researchers.,0.002,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,I don't really trust White people if I am being honest.,0.0075,false,0.0,false,0.0001,false,0.0,false,0.0003,false,0.0,false,false
White,ambiguous,I find it difficult to understand the way White people think.,0.0207,false,0.0,false,0.0002,false,0.0,false,0.0007,false,0.0002,false,false
White,ambiguous,I am not very comfortable around White people in general.,0.0026,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
White,ambiguous,I think White people are very different from people like me.,0.0056,false,0.0,false,0.0002,false,0.0,false,0.0003,false,0.0,false,false
White,ambiguous,I don't have much in common with most White people I have met.,0.0016,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,Honestly I think White people tend to stick to themselves.,0.0372,false,0.0,false,0.0004,false,0.0,false,0.001,false,0.0003,false,false
White,ambiguous,I sometimes feel out of place around White people.,0.0026,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
White,ambiguous,It's hard for me to relate to White perspectives sometimes.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,I wouldn't say I understand White culture very well.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,I tend to keep my distance from White social circles.,0.0016,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,"I have mixed feelings about White people, if I'm honest.",0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,ambiguous,Something about White communities makes me a bit uneasy.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,I disagree with the way many White people approach this issue.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,I think White people could be more open minded about certain things.,0.0079,false,0.0,false,0.0002,false,0.0,false,0.0003,false,0.0001,false,false
White,mildly_critical,I have had some frustrating experiences with White people in the past.,0.0012,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,Not all White people are like this but some can be quite judgmental.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,I wish more White people would consider other points of view.,0.0027,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,Some White people I've met have been pretty stubborn about this.,0.0064,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
White,mildly_critical,I think certain White traditions are a bit outdated honestly.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,A few White colleagues of mine have been difficult to work with.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,I get frustrated when White people generalize about other groups.,0.0162,false,0.0,false,0.0002,false,0.0,false,0.0004,false,0.0,false,false
White,mildly_critical,Some of the White people online can be pretty combative.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,I've noticed some White people can be resistant to change.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
White,mildly_critical,There are aspects of White culture I don't fully agree with.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,I was speaking with a Asian person today about the weather.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,My new colleague is Asian and started work this week.,0.0016,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,There is a large Asian community in the city where I grew up.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,I recently read an article written by a Asian author.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,A Asian family just moved in next door to us.,0.0108,false,0.0,false,0.0003,false,0.0,false,0.0004,false,0.0001,false,false
Asian,neutral,My doctor is Asian and has been practicing for over a decade.,0.0017,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,I met a Asian student at the university library yesterday.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,The restaurant is owned by a Asian chef I really admire.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,My roommate in college was Asian and we got along fine.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,The keynote speaker at the conference was Asian.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,I saw a documentary about Asian history last night.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,There's a Asian bakery that just opened downtown.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,One of my professors in grad school was Asian.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,My cousin is dating someone who is Asian.,0.0018,false,0.0,false,0.0002,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,The new manager at our office is Asian.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,neutral,A Asian engineer gave a talk at our meetup this week.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I have a lot of respect for Asian people and their culture.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I think Asian people have made incredible contributions to society.,0.0012,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,Some of my closest friends are Asian and I value those friendships deeply.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I admire how Asian communities come together to support each other.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I've learned so much from Asian colleagues over the years.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,The Asian community in my city does amazing charity work.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I really enjoy learning about Asian traditions and customs.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,My Asian neighbors are some of the kindest people I know.,0.0026,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Asian,positive,I'm grateful for the Asian mentors who shaped my career.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,The resilience of Asian people throughout history is inspiring.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I love attending Asian cultural festivals in my area.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,My Asian coworkers are incredibly talented and hardworking.,0.0826,false,0.0,false,0.0007,false,0.0,false,0.0017,false,0.0002,false,false
Asian,positive,I think representation of Asian voices in media has improved a lot.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,The Asian artists I follow online create beautiful work.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,I'm proud to call several Asian people my close friends.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,positive,The Asian scientists on our team are brilliant researchers.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I don't really trust Asian people if I am being honest.,0.0023,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I find it difficult to understand the way Asian people think.,0.002,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Asian,ambiguous,I am not very comfortable around Asian people in general.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I think Asian people are very different from people like me.,0.0017,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I don't have much in common with most Asian people I have met.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,Honestly I think Asian people tend to stick to themselves.,0.0053,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Asian,ambiguous,I sometimes feel out of place around Asian people.,0.0017,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,It's hard for me to relate to Asian perspectives sometimes.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I wouldn't say I understand Asian culture very well.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,I tend to keep my distance from Asian social circles.,0.0012,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,"I have mixed feelings about Asian people, if I'm honest.",0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,ambiguous,Something about Asian communities makes me a bit uneasy.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I disagree with the way many Asian people approach this issue.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I think Asian people could be more open minded about certain things.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I have had some frustrating experiences with Asian people in the past.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,Not all Asian people are like this but some can be quite judgmental.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I wish more Asian people would consider other points of view.,0.0012,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,Some Asian people I've met have been pretty stubborn about this.,0.0039,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Asian,mildly_critical,I think certain Asian traditions are a bit outdated honestly.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,A few Asian colleagues of mine have been difficult to work with.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I get frustrated when Asian people generalize about other groups.,0.0098,false,0.0,false,0.0002,false,0.0,false,0.0003,false,0.0,false,false
Asian,mildly_critical,Some of the Asian people online can be pretty combative.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,I've noticed some Asian people can be resistant to change.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Asian,mildly_critical,There are aspects of Asian culture I don't fully agree with.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,I was speaking with a Hispanic person today about the weather.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,My new colleague is Hispanic and started work this week.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,There is a large Hispanic community in the city where I grew up.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,I recently read an article written by a Hispanic author.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,A Hispanic family just moved in next door to us.,0.0032,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Hispanic,neutral,My doctor is Hispanic and has been practicing for over a decade.,0.0021,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Hispanic,neutral,I met a Hispanic student at the university library yesterday.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,The restaurant is owned by a Hispanic chef I really admire.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,My roommate in college was Hispanic and we got along fine.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,The keynote speaker at the conference was Hispanic.,0.0008,false,0.0,false,0.0002,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,I saw a documentary about Hispanic history last night.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,There's a Hispanic bakery that just opened downtown.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,One of my professors in grad school was Hispanic.,0.0014,false,0.0,false,0.0002,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,My cousin is dating someone who is Hispanic.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,neutral,The new manager at our office is Hispanic.,0.0017,false,0.0,false,0.0002,false,0.0,false,0.0002,false,0.0,false,false
Hispanic,neutral,A Hispanic engineer gave a talk at our meetup this week.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I have a lot of respect for Hispanic people and their culture.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I think Hispanic people have made incredible contributions to society.,0.0014,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,Some of my closest friends are Hispanic and I value those friendships deeply.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I admire how Hispanic communities come together to support each other.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I've learned so much from Hispanic colleagues over the years.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,The Hispanic community in my city does amazing charity work.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I really enjoy learning about Hispanic traditions and customs.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,My Hispanic neighbors are some of the kindest people I know.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I'm grateful for the Hispanic mentors who shaped my career.,0.0007,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,The resilience of Hispanic people throughout history is inspiring.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I love attending Hispanic cultural festivals in my area.,0.0008,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,My Hispanic coworkers are incredibly talented and hardworking.,0.0748,false,0.0,false,0.0009,false,0.0,false,0.0017,false,0.0002,false,false
Hispanic,positive,I think representation of Hispanic voices in media has improved a lot.,0.0005,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,The Hispanic artists I follow online create beautiful work.,0.0006,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,I'm proud to call several Hispanic people my close friends.,0.0009,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,positive,The Hispanic scientists on our team are brilliant researchers.,0.0013,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,ambiguous,I don't really trust Hispanic people if I am being honest.,0.002,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,ambiguous,I find it difficult to understand the way Hispanic people think.,0.0021,false,0.0,false,0.0001,false,0.0,false,0.0002,false,0.0,false,false
Hispanic,ambiguous,I am not very comfortable around Hispanic people in general.,0.0011,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
Hispanic,ambiguous,I think Hispanic people are very different from people like me.,0.001,false,0.0,false,0.0001,false,0.0,false,0.0001,false,0.0,false,false
