#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
20,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1396.0,+59/-56,0.267,31.28,16.33,19.047,5271.47,231.832,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [7.14% IMPUTED],1395.0,+97/-75,0.289,31.29,15.65,20.315,3303.01,0.929,✔️,7.14,True,GPU,model,
22,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1384.0,+61/-48,0.257,32.3,19.54,20.293,331.0,2.359,➖,0.0,False,GPU,model,
23,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1372.0,+54/-57,0.217,33.3,16.69,19.835,2469.48,0.408,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1368.0,+45/-35,0.169,33.71,25.92,20.019,735.37,1.9,✔️,0.0,False,CPU,model,
25,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1366.0,+59/-53,0.211,33.84,19.31,19.514,3423.61,1.533,✔️,0.0,False,GPU,model,
26,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1365.0,+72/-62,0.245,33.95,16.97,19.714,5271.47,33.978,✔️,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [7.14% IMPUTED],1362.0,+79/-67,0.267,34.22,16.25,21.046,4.15,0.42,✔️,7.14,True,GPU,model,
28,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1344.0,+40/-32,0.131,35.88,28.12,20.383,735.37,0.311,✔️,0.0,False,CPU,model,
29,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1339.0,+60/-60,0.235,36.3,23.01,21.113,2.24,0.055,➖,0.0,False,GPU,model,
30,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1337.0,+37/-36,0.144,36.48,27.05,20.413,1542.95,0.396,✔️,0.0,False,CPU,model,
31,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1332.0,+46/-46,0.128,36.98,26.09,20.513,21290.02,663.263,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1328.0,+35/-30,0.128,37.32,27.95,20.665,1542.95,0.044,✔️,0.0,False,CPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1324.0,+54/-53,0.152,37.69,18.84,20.747,6049.28,0.525,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1314.0,+69/-68,0.226,38.59,14.16,22.142,13.27,1.624,➖,0.0,False,GPU,model,
35,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1307.0,+41/-34,0.121,39.23,28.76,21.253,7.18,0.04,✔️,0.0,False,CPU,model,
36,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1307.0,+62/-59,0.144,39.24,24.49,21.375,1053.94,3.062,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1301.0,+41/-46,0.102,39.75,30.38,21.194,798.08,2.227,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1294.0,+62/-65,0.157,40.38,23.54,21.618,8.79,0.411,✔️,0.0,False,GPU,model,
39,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1294.0,+76/-73,0.161,40.46,21.84,21.705,6049.28,8.736,✔️,0.0,False,GPU,model,
40,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1293.0,+64/-54,0.12,40.49,29.11,22.119,1181.3,0.462,✔️,0.0,False,CPU,model,
41,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1286.0,+39/-40,0.08,41.2,30.47,21.417,798.08,0.353,✔️,0.0,False,CPU,model,
42,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1285.0,+73/-85,0.185,41.29,22.36,22.08,51.45,43.707,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1273.0,+44/-38,0.078,42.38,30.82,22.431,2499.4,0.174,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1273.0,+58/-48,0.101,42.39,30.83,22.534,1181.3,0.046,✔️,0.0,False,CPU,model,
45,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1267.0,+59/-55,0.105,42.96,25.22,22.542,1053.94,0.169,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1262.0,+48/-51,0.087,43.37,33.81,22.036,2977.91,2.415,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1247.0,+46/-49,0.057,44.73,32.43,22.989,2499.4,0.022,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1245.0,+65/-56,0.099,44.93,30.39,23.45,6.07,0.053,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1244.0,+51/-56,0.086,45.04,24.18,24.276,15.55,0.346,✔️,0.0,False,GPU,model,
50,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1239.0,+69/-61,0.104,45.51,25.72,23.104,1424.22,9.206,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1235.0,+39/-39,0.048,45.86,33.2,22.778,21290.02,161.221,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1230.0,+59/-56,0.069,46.3,28.47,23.621,7.09,0.022,✔️,0.0,False,CPU,model,
53,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1208.0,+44/-42,0.037,48.29,32.95,23.635,14.89,4.432,✔️,0.0,False,GPU,model,
54,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1202.0,+84/-76,0.082,48.89,30.04,24.613,703.03,1.431,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1195.0,+46/-57,0.053,49.5,36.28,24.048,2977.91,0.156,✔️,0.0,False,CPU,model,
56,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1189.0,+56/-58,0.046,50.02,30.7,24.396,1424.22,0.749,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1178.0,+88/-76,0.079,50.97,26.55,25.433,703.03,0.184,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1171.0,+35/-41,0.011,51.6,44.7,24.203,2.8,0.238,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1157.0,+52/-51,0.045,52.81,42.47,24.519,3.15,0.141,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1155.0,+67/-78,0.081,53.0,36.19,26.551,15.45,2.611,➖,0.0,False,GPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1155.0,+98/-113,0.164,53.03,12.61,26.643,40588.15,5.606,✔️,0.0,False,GPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1151.0,+101/-115,0.158,53.34,12.17,26.719,40588.15,22.575,✔️,0.0,False,GPU,model,
63,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1150.0,+78/-93,0.073,53.45,29.27,26.121,571.73,1.389,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1113.0,+78/-84,0.044,56.54,26.62,26.88,571.73,0.129,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1110.0,+71/-69,0.039,56.82,34.15,26.719,463.05,147.937,✔️,0.0,False,GPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1076.0,+62/-80,0.03,59.49,45.81,32.835,391.09,1.052,✔️,0.0,False,CPU,model,
67,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1064.0,+58/-63,0.008,60.41,41.89,28.174,11.29,0.204,✔️,0.0,False,CPU,model,
68,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1059.0,+102/-151,0.103,60.73,20.26,32.062,502.34,7.328,✔️,0.0,False,GPU,model,
69,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1046.0,+88/-99,0.055,61.73,38.37,31.02,2.59,0.533,➖,0.0,False,GPU,model,
70,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1041.0,+58/-85,0.013,62.08,42.77,34.317,391.09,0.404,✔️,0.0,False,CPU,model,
71,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1030.0,+73/-113,0.014,62.85,55.2,30.39,4.95,1.012,✔️,0.0,False,GPU,model,
72,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1027.0,+79/-96,0.045,63.06,40.23,34.223,483.07,0.874,✔️,0.0,False,CPU,model,
73,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1014.0,+65/-80,0.0,63.92,41.0,29.483,5.04,0.645,✔️,0.0,False,CPU,model,
74,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1013.0,+86/-109,0.025,64.05,39.04,31.953,121.17,1.63,✔️,0.0,False,CPU,model,
75,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1005.0,+84/-97,0.029,64.56,42.09,34.733,483.07,0.113,✔️,0.0,False,CPU,model,
76,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+69/-85,0.002,64.89,57.62,32.008,0.46,0.068,✔️,0.0,False,CPU,model,
77,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1000.0,+81/-98,0.008,64.9,56.92,31.276,3.61,0.552,✔️,0.0,False,CPU,model,
78,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),953.0,+55/-81,0.0,67.79,45.65,36.952,56.11,0.048,✔️,0.0,False,CPU,model,
79,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),932.0,+90/-130,0.022,68.96,46.2,37.797,2.39,0.143,✔️,0.0,False,CPU,model,
80,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),927.0,+108/-111,0.015,69.24,47.28,37.271,121.17,0.136,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),605.0,+93/-146,0.0,79.56,71.84,51.966,0.28,0.023,✔️,0.0,False,CPU,model,
